urbans,immunes,elderly,ccps,cs,hh4+
0.0040369312354763525,0.0015336457751977872,0.003698275642525068,0.02735455966411043,0.02735455966411043,0.00864927628292204
0.007726740148064028,0.00293541843863764,0.007078548832981009,0.05235699150182687,0.05235699150182687,0.016554829995528965
0.0002459719697805074,9.344570176371598e-05,0.00022533753772890848,0.0016667251757796426,0.0016667251757796426,0.0005270041525082156
0.0010996717753782772,0.0004177695566355465,0.0010074210097794473,0.007451461378923835,0.007451461378923835,0.002356087941799132
0.0019267651388886367,0.0007319855213501676,0.0017651300372416297,0.013055910263539083,0.013055910263539083,0.004128166432982109
0.004773058090953378,0.001813303212012847,0.0043726492844377495,0.032342612423479314,0.032342612423479314,0.010226455625573913
0.0,0.0,0.0,0.0,0.0,0.0
0.0012542185053653209,0.0004764824565314732,0.0011490029129142278,0.008498682027413506,0.008498682027413506,0.0026872100958088632
0.0034522776071935174,0.0013115336026915281,0.003162668235148168,0.02339290125953909,0.02339290125953909,0.007396633999498467
0.00362696266145017,0.001377897129792653,0.003322699071342066,0.024576580757742907,0.024576580757742907,0.007770903267076104
0.004785673214356891,0.00181809574613911,0.004384206133164987,0.03242809347967838,0.03242809347967838,0.010253483999676814
0.026523882019671378,0.06322421440924739,0.058046609682674666,0.05149583997699098,0.05149583997699098,0.0915500039397298
0.04736930405585849,0.11234646653397072,0.10330646247542744,0.09333354355188157,0.09333354355188157,0.16313017974204316
0.01690256235383463,0.04055156764885396,0.03715667466519974,0.032185416830855844,0.032185416830855844,0.058511778475390866
0.020289738692495774,0.04853345114393354,0.044510956205039455,0.038983632734893685,0.038983632734893685,0.07014285398798571
0.048585183873334575,0.11521168820440458,0.10594639662773749,0.09577386926454637,0.09577386926454637,0.16730533584770205
0.012925474698410117,0.03117955770860226,0.028521569963749792,0.024203222268896162,0.024203222268896162,0.04485503249719486
0.013218668375558934,0.031870468821137025,0.02915815590787148,0.02479167522193736,0.02479167522193736,0.045861817340313235
0.025236000601095477,0.06018932091367758,0.055250344712933185,0.048911003798742816,0.048911003798742816,0.08712760471009744
0.019033460169312556,0.045573029894243694,0.04178330785485188,0.0364622249951416,0.0364622249951416,0.06582897454769333
0.05457064821722848,0.12931643926551947,0.11894211504642101,0.10778696655483821,0.10778696655483821,0.1878585580012589
0.03706687292464526,0.08806878011215034,0.08093768934160825,0.07265609893021993,0.07265609893021993,0.12775311564215228
0.005655145447810983,0.014047021564325383,0.012736136065326814,0.00961134307593068,0.00961134307593068,0.01988976938114155
0.02807966916074201,0.06689042793389584,0.061424555058857334,0.05461837504108055,0.05461837504108055,0.09689235281976159
0.029481219512612525,0.0701931823530945,0.0644676195023198,0.057431349902661605,0.057431349902661605,0.10170507478857216
0.0182210599583128,0.04365860820867499,0.04001941389795237,0.034831701077085046,0.034831701077085046,0.06303930927614118
0.030400860949369408,0.07236031806482497,0.0664643570103192,0.05927711180469593,0.05927711180469593,0.10486299097774184
0.04240790320450601,0.100654921834666,0.09253420409714971,0.08337578794613024,0.08337578794613024,0.14609344407178199
0.03516875397380366,0.08359586142985675,0.07681646866547662,0.06884648846144008,0.06884648846144008,0.12123524865154492
0.02684828390841671,0.06398866769501063,0.05875095530373315,0.05214692922032224,0.05214692922032224,0.09266395328489935
0.03394475494680654,0.08071150683630655,0.07415890597932936,0.06638986712853724,0.06638986712853724,0.11703221235023044
0.024641409462177626,0.058788166464209236,0.0539593606602918,0.047717632526378215,0.047717632526378215,0.08508586440950036
0.028972923166555496,0.06899538164549818,0.06336399983188576,0.056411176177341156,0.056411176177341156,0.09995965837305061
0.004351984127983674,0.010976120970390791,0.0099066951742667,0.006995839445706709,0.006995839445706709,0.015414901172185124
0.026638904154552834,0.06349526415339564,0.05829634724536854,0.051726694597030214,0.051726694597030214,0.09194497337818391
0.07930531257249439,0.18760369373177738,0.17264634159813502,0.15743055513383503,0.15743055513383503,0.27279383155377246
0.021340725258275378,0.05101010174732741,0.046792871973967975,0.041093010243487514,0.041093010243487514,0.07375179042562542
0.032062987181805926,0.0762771197352889,0.07007318721161984,0.06261307422829233,0.06261307422829233,0.11057049297587385
0.015285007198664664,0.03673979775424746,0.033644617769442976,0.028938910572524616,0.028938910572524616,0.052957327134659796
0.05393190887653995,0.127811249546606,0.11755527584103977,0.10650498784742916,0.10650498784742916,0.1856652191367846
0.036762402567606114,0.08735129549528733,0.08027661932271267,0.07204501317129255,0.07204501317129255,0.12670760830506783
0.023112573586044904,0.05518546361490533,0.05063993222281878,0.04464918986835667,0.04464918986835667,0.07983606229004753
0.00810193125871703,0.019812874099710512,0.018048629399583137,0.014522152715103605,0.014522152715103605,0.028291679315669137
0.06302951522186455,0.15209134448708045,0.18937992586010205,0.03834365675156415,0.03834365675156415,0.289885275610264
0.015467957154952382,0.037880598295059686,0.047046674075791314,0.0077227129095905804,0.0077227129095905804,0.07181221091433762
0.05636622035893051,0.13609060966416922,0.16943927496500688,0.0340537136526992,0.0340537136526992,0.2593336034028824
0.04547965571517783,0.10994843262107416,0.13686001958557886,0.027044757299348007,0.027044757299348007,0.20941794436300193
0.06637671637307083,0.16012906143058842,0.19939679754368161,0.04049864205155541,0.04049864205155541,0.30523242660498906
0.06813560826149245,0.16435273204215908,0.2046604771242348,0.04163104670624923,0.04163104670624923,0.31329706872704255
0.0610856955922875,0.14742360231504384,0.18356282944852864,0.037092192456965836,0.037092192456965836,0.2809727268825371
0.03821230723988676,0.0924971689128345,0.11511167107936081,0.022365914162441755,0.022365914162441755,0.17609664416525836
0.08823560008342328,0.2126193397341655,0.2648119379495635,0.054571764921106276,0.054571764921106276,0.40545693470125843
0.11446111436684606,0.27559531607550725,0.34329470595358896,0.0714561991730244,0.0714561991730244,0.5257027488725874
0.09856887249209433,0.237432882443162,0.29573540478448285,0.06122450227854487,0.06122450227854487,0.45283571020996943
0.05742333112360514,0.13862907589925877,0.1726027964884326,0.0347342996274965,0.0347342996274965,0.2641805300710822
0.03930648939757825,0.09512465560122535,0.11838613286905876,0.02307036733356,0.02307036733356,0.18111354575892974
0.025031359970313447,0.06084543410091433,0.07566622053637145,0.013879795066894164,0.013879795066894164,0.11566108058200948
0.03638826367720513,0.08811704797382874,0.10965301786813793,0.021191563746511124,0.021191563746511124,0.16773327706754373
0.06894713516663856,0.16630147167893133,0.20708906163690782,0.042153521595607764,0.042153521595607764,0.31701797625154876
0.03708177659263759,0.08978239769710553,0.1117284323923856,0.021638059212602975,0.021638059212602975,0.17091308220895216
0.03783515495078467,0.09159150378921138,0.11398300091152748,0.022123097073728656,0.022123097073728656,0.1743673745852781
0.02224233065253841,0.05414806899175675,0.06731974013801659,0.012084170331618287,0.012084170331618287,0.10287318641760203
0.04469528287121774,0.10806489870329528,0.13451269662077855,0.02653976465860481,0.02653976465860481,0.20582154010505074
0.10075251534425943,0.24267651805349638,0.3022701988601304,0.06263036886207868,0.06263036886207868,0.46284786515878457
0.03033742617934129,0.07358702217556841,0.09154521374873183,0.017295931165292235,0.017295931165292235,0.13998976464350113
0.10758770309535026,0.2590900235218492,0.3227252583390557,0.06703097953974073,0.06703097953974073,0.4941876782606897
0.06452780041324628,0.1556892137889107,0.19386371091797633,0.03930827836131073,0.03930827836131073,0.29675501782967295
0.049711216295044124,0.12010978374214869,0.14952343520807249,0.02976910831193895,0.02976910831193895,0.22881994508803463
0.13004727439882785,0.31302274780548844,0.3899380231691777,0.081490835346631,0.081490835346631,0.5971663809141123
0.07357773845598072,0.17742105393170274,0.22094665694461313,0.04513478312362418,0.04513478312362418,0.33824961566246176
0.06656254774355023,0.1605753028985084,0.1999529185859456,0.04061828346346041,0.04061828346346041,0.3060844764142085
0.042492324942252246,0.10277488132113106,0.12792010002979715,0.025121462698560082,0.025121462698560082,0.19572082418044132
0.09575404455711921,0.23067356647619194,0.28731171915512066,0.05941226795265439,0.05941226795265439,0.4399295275843257
0.08871287450162389,0.2137654306036944,0.2662402347231972,0.05487904234747594,0.05487904234747594,0.407645271234127
0.013978866391942317,0.03430480780157414,0.04259040436732163,0.006764010829949207,0.006764010829949207,0.06498462579100858
0.014475614022075041,0.03549766017673729,0.044076976893256764,0.007083825442929883,0.007083825442929883,0.06726224836029195
0.07688716790144402,0.18536806874363257,0.23085049259820659,0.04726545035399409,0.04726545035399409,0.3534235807489672
0.07459542839139609,0.1798648579541105,0.22399220725253302,0.045789989294899205,0.045789989294899205,0.34291579507597064
0.04997652186456883,0.12074686857065003,0.15031739162921862,0.02993991657128886,0.02993991657128886,0.2300363896491181
0.07859048658644001,0.18945829004678075,0.23594786318727307,0.04836207603065652,0.04836207603065652,0.36123341585294627
0.08853088355577148,0.21332841124245405,0.2656956065787189,0.05476187346657311,0.05476187346657311,0.40681083003997787
0.2049341608397072,0.10081964165844307,0.06137754837604605,0.11117816075053247,0.11117816075053247,0.08870380463560404
0.03804029883833581,0.06405665878373532,0.058538190521117625,0.04290928627032607,0.04290928627032607,0.07763324472718677
0.06031524708350407,0.10129003710526023,0.0926842330060815,0.06922972224988784,0.06922972224988784,0.12311382307992977
0.02747362322800062,0.046394079896002936,0.0423401661601137,0.030423532954200985,0.030423532954200985,0.05605840142185553
0.060171606119024126,0.10104993605927415,0.09246404077839462,0.06905999378327031,0.06905999378327031,0.12282053960883975
0.008794719555725368,0.015171619605348657,0.01370662540634748,0.008352240897162671,0.008352240897162671,0.017920160530789594
0.010319312666420732,0.017720031904767772,0.016043727183514548,0.010153724560481286,0.010153724560481286,0.021033046615365498
0.09083681369103683,0.1523079350575212,0.139471803446993,0.10529449470401694,0.10529449470401694,0.18543219465430433
0.02444196213399142,0.04132654917882708,0.037692827482749776,0.026841273599057223,0.026841273599057223,0.0498684117344516
0.03678676413019143,0.06196133036753457,0.056616603591731186,0.04142808956132677,0.04142808956132677,0.07507380068789435
0.1550409313538925,0.25962743032321023,0.2378925272707188,0.18115910951568107,0.18115910951568107,0.3165229775281831
0.027417747357675406,0.046300681366140385,0.0422545120961397,0.030357509129969838,0.030357509129969838,0.055944315100738946
0.015274135683245364,0.026002197047021162,0.023639147625161134,0.016008422877577498,0.016008422877577498,0.031149712834311633
0.07497169240710168,0.12578881337966194,0.11515160752878867,0.08654801303026599,0.08654801303026599,0.15303908272928343
0.03924325705154356,0.06606744676691573,0.06038224698327969,0.04433072098201797,0.04433072098201797,0.08008942261225721
0.026814083420867472,0.04529163535216788,0.041329134662889976,0.0296442101437255,0.0296442101437255,0.054711765212203334
0.02651931728631494,0.04479892314097122,0.04087727740859793,0.029295909753168335,0.029295909753168335,0.0541099171571283
0.055723384795048174,0.09361457389409396,0.08564520768216276,0.06380390414876236,0.06380390414876236,0.11373824337951793
0.03027132154717889,0.05107053340785585,0.04662885516694428,0.0337293381434917,0.0337293381434917,0.06177069023223807
0.047621476569391134,0.08007194246923319,0.07322551092517604,0.054230559491858524,0.054230559491858524,0.09719591664510425
0.03225477548647669,0.05438594811016444,0.049669360659158945,0.03607301911877843,0.03607301911877843,0.06582046989064234
0.006152980924518034,0.010755858329509744,0.009657012426665581,0.005230720175671876,0.005230720175671876,0.012526307333839746
0.06906776985248192,0.1159201941740113,0.10610127941313473,0.07957184348244822,0.07957184348244822,0.14098456258501532
0.188467950246838,0.3155018964231156,0.28913396651903633,0.22065701097321722,0.22065701097321722,0.38477364797313
0.07110816883433242,0.11933079456607162,0.10922907794059739,0.08198281163301208,0.08198281163301208,0.14515061158066397
0.011210351503686601,0.019209435415920184,0.01740963159137924,0.011206590336573344,0.011206590336573344,0.022852353273570544
0.03032901036171598,0.051166962339269664,0.04671728835612208,0.03379750417167045,0.03379750417167045,0.061888478189397515
0.019190141666661175,0.032547942100390845,0.029642129325021818,0.020635638332699106,0.020635638332699106,0.03914534160068534
0.02200839845395344,0.017246175219701954,0.007176054833598352,0.012791147157561356,0.012791147157561356,0.21938525366481848
0.005729626282377179,0.0045969374104398875,0.0017116688772558183,0.0016866087658554832,0.0016866087658554832,0.05919040790895924
0.03985970430060623,0.031117332729630843,0.013168301911123458,0.0249683868797538,0.0249683868797538,0.3950549636714738
0.10132335168228386,0.09608553229037972,0.08334052355086424,0.04874655921773211,0.04874655921773211,0.06330103437861888
0.07921418271765629,0.0751643352417495,0.0651478620134992,0.03761084570940367,0.03761084570940367,0.04936817171347718
0.6137417710019838,0.517454334074874,0.5199048858742277,0.6065228602757262,0.6065228602757262,0.7079509494876802
0.12858853679157076,0.10854822986471202,0.10890836031426607,0.12540893537247005,0.12540893537247005,0.1480419568726498
0.17771755764510516,0.14995608846339506,0.15052790533869076,0.17412891574726136,0.17412891574726136,0.20474111630221475
0.08923945083900191,0.07538328257278609,0.07557386624089031,0.08638746370320079,0.08638746370320079,0.10262969220562763
0.2651084843784588,0.22361257650476518,0.22456094216122996,0.26079223940838236,0.26079223940838236,0.30559784011773483
0.13175849182227903,0.11121999183747903,0.11159378094414767,0.12855249785757433,0.12855249785757433,0.151700360450578
0.2448247934106251,0.20651668912774213,0.20737765670528677,0.24067742725229815,0.24067742725229815,0.2821886980663624
0.055524089255269055,0.04696665832894578,0.04701196972696906,0.05295281090225276,0.05295281090225276,0.06371923503693008
0.09095060292435389,0.0768255084173095,0.07702346507316218,0.08808436900618188,0.08808436900618188,0.10460451041307466
0.1808086216212436,0.15256135797253115,0.15314649358028837,0.17719424401227304,0.17719424401227304,0.2083084727474521
0.018955103618817016,0.01614488822190849,0.016032631695151518,0.016688292872360136,0.016688292872360136,0.02151544772840489
0.06374366814711234,0.053894440616910545,0.053975168419463926,0.061103954876677094,0.061103954876677094,0.07320534336833565
0.11784231426540909,0.09949089358764933,0.09980472086654649,0.11475218420011134,0.11475218420011134,0.13563988221920006
0.10335899010997368,0.08728378202206202,0.08753520375999671,0.10038944591720925,0.10038944591720925,0.11892486752743009
0.18358361020596278,0.15490022679044582,0.15549731922951715,0.1799461284797214,0.1799461284797214,0.21151105072370127
0.23326631676538231,0.19677475333852185,0.1975859179164231,0.22921518466054086,0.22921518466054086,0.26884921157373914
0.19549428514450132,0.1649390090641699,0.16558742204987756,0.191757637017335,0.191757637017335,0.22525700465319706
0.177720709879467,0.14995874528969566,0.1505305757472939,0.1741320417366171,0.1741320417366171,0.20474475425460087
0.08437291215742486,0.07128157360137134,0.07145118839687564,0.08156144305511089,0.08156144305511089,0.09701328365965858
0.17238866285861376,0.14546468769918827,0.14601354350848045,0.16884438849826142,0.16884438849826142,0.19859110863193327
0.08145113168607082,0.06881898284518863,0.06897600831458714,0.07866398886712299,0.07866398886712299,0.09364129508986044
0.049933047843603195,0.04225431014509253,0.042275530943465214,0.04740831961953244,0.04740831961953244,0.057266687380374534
0.11300601999460128,0.09541467578749703,0.09570766451048088,0.1099561561525969,0.1099561561525969,0.13005837835153045
0.20310505682688856,0.17135366484553952,0.17203487101593903,0.19930504261510504,0.19930504261510504,0.23404049655889111
0.11403134811743976,0.09627886239635132,0.09657626903855615,0.1109729475552047,0.1109729475552047,0.13124169610739922
0.04956525876954473,0.041944323141318206,0.04196395921536376,0.047043592699294985,0.047043592699294985,0.05684222682764619
0.26865525920869465,0.22660193692962713,0.22756558487899503,0.2643094843507974,0.2643094843507974,0.30969112649036246
0.20643441268167917,0.17415977606177696,0.17485532771329293,0.20260667877817187,0.20260667877817187,0.23788286253991284
0.5177368101039374,0.43653760142738385,0.43857448841777363,0.5113172215397176,0.5113172215397176,0.5971528816773002
0.14922791906915517,0.1259439077770044,0.12639296890313112,0.14587647740856147,0.14587647740856147,0.17186159760543082
0.06834465238258325,0.05777232992402958,0.05787288238196543,0.06566663204309452,0.06566663204309452,0.07851527900653212
0.30972793579301633,0.26121959375904635,0.26236021507264423,0.30504019630807305,0.30504019630807305,0.35709256452830124
0.14472916946163658,0.12215218580936396,0.12258186278721786,0.14141518368070902,0.14141518368070902,0.16666964961219008
0.07893577356616381,0.08863943275222774,0.09001972067975494,0.06562385305143442,0.06562385305143442,0.1146121633465254
0.11327963873088617,0.1270878997589972,0.12915063947963287,0.09511457502979877,0.09511457502979877,0.1645873762483227
0.03467343223079054,0.03908708439792671,0.03958782909213917,0.027616238120143115,0.027616238120143115,0.05020415565263703
0.12512777518323426,0.1403520644444484,0.1426502401571635,0.10528844731825718,0.10528844731825718,0.18182810145079212
0.06531458471775267,0.07339030958221646,0.07449992894319522,0.05392747899986407,0.05392747899986407,0.09479139450149267
0.10525573430452752,0.11810501961074828,0.12000831519377055,0.08822453124807048,0.08822453124807048,0.1529114530495895
0.12121160142305074,0.13596784977061904,0.13818820664168827,0.10192566939484603,0.10192566939484603,0.17612951113526074
0.06638781960438092,0.0745918119737244,0.07572275773664694,0.05484905470216872,0.05484905470216872,0.09635310404395782
0.09255668338048027,0.10388824353942683,0.10553919448877654,0.07731998749931228,0.07731998749931228,0.13443252615722795
0.07447659945775058,0.08364732112581487,0.08493900017511959,0.06179480634240486,0.06179480634240486,0.10812343022445851
0.1047142686438185,0.11749884076363194,0.11939137680607004,0.08775958028276083,0.08775958028276083,0.15212354343186998
0.06689873103172347,0.07516378490290243,0.07630488305892452,0.05528776906314884,0.05528776906314884,0.0970965529025223
0.06393043609113729,0.07184073464219043,0.07292284939040554,0.052738924883183616,0.052738924883183616,0.09277726120662147
0.07563075423183342,0.08493941453286713,0.08625402795462292,0.0627858671155365,0.0627858671155365,0.10980288972267664
0.07221865556367303,0.08111951940931639,0.0823663305367416,0.05985593326263906,0.05985593326263906,0.10483780042462025
0.038622741289716225,0.04350839453070739,0.044087616502764854,0.031007468982039467,0.031007468982039467,0.05595096254487762
0.08354171960837399,0.09379585773786928,0.09526767106943561,0.06957893130272262,0.06957893130272262,0.1213144705262684
0.06214803605290274,0.06984531133342088,0.0708920077588498,0.051208396396372695,0.051208396396372695,0.09018361541399704
0.0734875631091893,0.08254008024789485,0.08381210601629226,0.06094553105431416,0.06094553105431416,0.10668424154112599
0.08998064061847783,0.10100432541699557,0.1026040874569543,0.07510796621008864,0.07510796621008864,0.13068401722098147
0.10288359570720587,0.11544937522834804,0.11730553371042142,0.08618760035714622,0.08618760035714622,0.14945965370012396
0.0073000641018029526,0.041012423364856936,0.03526812570581513,0.049146968537931435,0.049146968537931435,0.03457976336862519
0.010044253627843332,0.055745745905608685,0.04801480545423766,0.06762765778884058,0.06762765778884058,0.04724008342095975
0.008749255688730013,0.048793010992253236,0.04199957806265051,0.05890652017563302,0.05890652017563302,0.041265609638915644
0.029872742234726014,0.1622032319387819,0.14011755264745734,0.20116221609164747,0.20116221609164747,0.1387188277041307
0.0013265548400641105,0.008941155029263431,0.007521350633946232,0.008918490382155995,0.008918490382155995,0.007020974745770586
0.008411839222092056,0.0469814503888896,0.04043228848543089,0.056634195757474685,0.056634195757474685,0.0397089385642584
0.00026790290210792263,0.0032573418989049864,0.0026039434759772724,0.001789020167148274,0.001789020167148274,0.0021368833842352543
0.019687355042001992,0.10751874557629117,0.09280672829391116,0.1325689305977968,0.1325689305977968,0.09172853767744324
0.015953204581142855,0.08747040611814948,0.07546170907955843,0.10742136931297125,0.10742136931297125,0.07450103224844917
0.010271351219991603,0.05696501375923117,0.04906966709964621,0.06915704196230824,0.06915704196230824,0.048287798300864625
0.011204337140525817,0.06197413662147203,0.05340335929764706,0.07544021690676814,0.07544021690676814,0.052592129414367784
0.010088650003410835,0.05598410630844144,0.048221025314775574,0.06792664428847697,0.06792664428847697,0.047444906126722065
0.058228804462934824,0.0870809653846981,0.07201337198840078,0.1268485377664488,0.1268485377664488,0.11375379175753915
0.03991995339919803,0.05982724197943633,0.04940677443871802,0.08643982479529906,0.08643982479529906,0.07796472027351957
0.02072065718338015,0.03124804239885953,0.025700712202633744,0.0440658469125644,0.0440658469125644,0.04043505867330486
0.05523705548950659,0.08262758386250728,0.06831935182424499,0.12024557152197271,0.12024557152197271,0.10790569580113386
0.02206084201935686,0.033242980623245336,0.02735548666792613,0.04702371380310522,0.04702371380310522,0.04305477362590331
0.015897152533700713,0.024067992645397444,0.019744957359540318,0.03342008797196372,0.03342008797196372,0.031006353829405992
0.08321043675579758,0.12426748759472032,0.10285909275006408,0.18198447203992707,0.18198447203992707,0.1625864258100158
0.03334731508239797,0.05004351136164329,0.041291301285855016,0.07193362480043451,0.07193362480043451,0.0651169112144101
0.012266657133157053,0.01866380222809347,0.015262253986163597,0.025407370730835748,0.025407370730835748,0.02390967370676248
0.022784126804389834,0.03431962947498927,0.028248552431153328,0.048620045936293266,0.048620045936293266,0.044468608430978496
0.047575000263713245,0.0712221967569664,0.05885873639349162,0.10333496422551523,0.10333496422551523,0.0929283582699138
0.025742640814569392,0.03872353894169116,0.031901536189686185,0.055149660658827974,0.055149660658827974,0.05025173862457675
0.030847793983114054,0.04632283787708896,0.03820505259871759,0.06641703447400242,0.06641703447400242,0.060230993524289914
0.03354196136633379,0.050333252971631916,0.04153163806013758,0.07236322061674667,0.07236322061674667,0.06549739438867523
0.015147586393874717,0.02295222256361285,0.018819441061388883,0.03176575134037065,0.03176575134037065,0.02954114576873382
0.016866879772740765,0.025511484531335137,0.020942314492963264,0.03556033312040382,0.03556033312040382,0.03290191993331868
0.017080251521966624,0.025829100017727737,0.02120577227337935,0.03603125714182955,0.03603125714182955,0.03331900655219667
0.014197460665284458,0.021537908595080476,0.017646286618596924,0.02966876788032429,0.02966876788032429,0.027683895551287203
0.06915785110079083,0.10334944739454313,0.08550785933136015,0.15096958758546986,0.15096958758546986,0.13511725306992703
0.030042763234110273,0.045124505699406056,0.03721105215081981,0.06464028418223375,0.06464028418223375,0.05865736648878495
0.09880970250292981,0.14575837523871016,0.13341132071480882,0.03583083588047392,0.03583083588047392,0.21247659649019926
0.0497682239983386,0.07361267897261717,0.06727454143968208,0.01689087931420533,0.01689087931420533,0.10702109173219322
0.07139191953282675,0.10542364017835655,0.09643601091991197,0.02524201118693383,0.02524201118693383,0.1535192356882203
0.12866629875685917,0.1896808871726377,0.17367558632351887,0.04736153710541966,0.04736153710541966,0.2766782177365764
0.06317758467331168,0.09333940198094837,0.08535825249864276,0.022069612021899762,0.022069612021899762,0.13585568117731073
0.10982964662502004,0.16196998968722656,0.14827269182862385,0.0400867692128174,0.0400867692128174,0.2361731449066841
0.06323967929809068,0.09343075036757263,0.08544199260229393,0.022093593140173003,0.022093593140173003,0.1359892052919684
0.11724497613455141,0.17287879845117035,0.1582729207364513,0.0429505902703727,0.0429505902703727,0.25211857192518966
0.06271035989786371,0.09265206020893578,0.08472815848867567,0.021889168502994827,0.021889168502994827,0.13485099237035114
0.04896748711737735,0.07243470225648939,0.066194676803288,0.016581632484605854,0.016581632484605854,0.10529924087175853
0.0376428416413173,0.05577483681706296,0.05092238891439151,0.01220802263463187,0.01220802263463187,0.08094748310875434
0.025141765160245744,0.0373843050813986,0.03406357957297442,0.007380071830478793,0.007380071830478793,0.05406600704953601
0.034129853876321586,0.05060682484009629,0.04618481363129741,0.010851296905397937,0.010851296905397937,0.07339338993573469
0.03453887997169006,0.05120854961147727,0.046736421564256024,0.011009263930801226,0.011009263930801226,0.07427293220610572
0.021844112511544108,0.03253307600676879,0.029616402774811618,0.006106509127200945,0.006106509127200945,0.046974956061893974
0.04288519597016224,0.06348694735411942,0.05799216824611301,0.014232634581924974,0.014232634581924974,0.09222029010246897
0.09276863141259745,0.1368712598152999,0.1252644010568043,0.03349775727938883,0.03349775727938883,0.1994862825654191
0.04528812808428667,0.0670219388702792,0.06123273512319204,0.015160653704940363,0.015160653704940363,0.09738739408711926
0.13969807500729617,0.20590990805268747,0.1885529141108414,0.05162204003892133,0.05162204003892133,0.300400209167938
0.05495002284105127,0.08123570537430572,0.07426265633259892,0.018892104562888045,0.018892104562888045,0.11816368427172194
0.050785690839992535,0.07510949056878291,0.0686466856322746,0.017283827862580346,0.017283827862580346,0.10920898415780811
0.028485255281770316,0.042302966388757246,0.03857257226484719,0.008671337094340995,0.008671337094340995,0.061255623863102744
0.07186039485842519,0.10611282165451492,0.09706779140756683,0.02542293767181484,0.02542293767181484,0.15452661359431316
0.14587938321296048,0.1898939550503252,0.1326780994164601,0.19520544435376447,0.19520544435376447,0.16237843831541368
0.19549994646946833,0.2543719451313008,0.17780909106194198,0.2622768845636572,0.2622768845636572,0.21773847053905612
0.3692188269830609,0.48010586509369835,0.3358102266917995,0.49709033171187755,0.49709033171187755,0.4115509182811982
0.07599377254840617,0.09908314163939348,0.06911560225702387,0.1007420152913233,0.1007420152913233,0.08440935847327276
0.7412797359110225,0.963569534608365,0.674207791540804,1.0,1.0,0.8266470509255267
0.1311215356111921,0.17071730148506004,0.11925551303069684,0.17525746254767519,0.17525746254767519,0.1459135925908268
0.16786641669604463,0.21846436283678755,0.15267578906992973,0.2249250183543715,0.2249250183543715,0.1869086492248234
0.07860065094667879,0.10247057355219204,0.07148661539133767,0.10426569735273707,0.10426569735273707,0.08731776705754175
0.0966538929384547,0.12592933100437623,0.08790643532149223,0.1286680189182287,0.1286680189182287,0.10745917603832059
