population_x,Confirmed,Active,Deceased,density,cce_district,ccp_district,cluster,score,dist_key
-1.1090676335398062,-0.41313991332797295,-0.2455257826867753,-0.28440108689899124,-0.26991445767734734,-0.7885211196173311,-0.7419763387500572,2,4.792845758952032,AR_Upper Subansiri
-1.1065073223518185,-0.3975776850005041,-0.23961833523481066,-0.28130463459880545,-0.2699479094161627,-0.7781322463856871,-0.7318924987984192,2,4.766215127628929,AR_West Kameng
-1.0895244178619607,-0.3937119085369927,-0.24445170133187263,-0.28285286074889837,-0.2694054140678305,-0.709221387940809,-0.6650049690351781,2,4.7502190057411795,AR_West Siang
-0.5237406928087209,-0.4049788296827823,-0.18296054376369525,-0.2766599561485268,-0.12735346479217896,-0.3380517192063632,-0.3669333684520365,2,5.426960193219384,AS_Baksa
-0.026593209172110277,-0.3906391118608683,-0.22270155389509375,-0.26891882539806233,-0.11294890884562005,0.1871576211672388,0.09463421026182084,3,13.734961182715892,AS_Barpeta
-0.7532018595258368,-0.4122478110671627,-0.22350711491127073,-0.2782081822986197,-0.10216783259184008,-0.580464990880376,-0.5799724335514629,2,8.304577132887651,AS_Biswanath
-0.672420276381317,-0.3846256818065173,-0.12120086585679221,-0.2782081822986197,-0.1427504464132393,-0.49512363163761114,-0.5049722354936518,2,5.527251064443672,AS_Bongaigaon
0.0024046010239811254,-0.22229611116351394,1.0114179228880644,-0.23021317164573993,-0.1323924919747991,0.21779223416771495,0.12155670203892355,3,-87.82035671997059,AS_Cachar
-0.8480523795423736,-0.42394426293112014,-0.2463313437029523,-0.2704670515481552,-0.13781784930430244,-0.6806694185234045,-0.668034681284339,2,7.01522831571744,AS_Charaideo
-0.8410599330205589,-0.41842644524388595,-0.23129420473431503,-0.2751117299984339,-0.19846496568759375,-0.6732822781954361,-0.6615426709320964,2,5.078856961126749,AS_Chirang
-0.5544556865064196,-0.36268657435547835,-0.18671982850585458,-0.25962946849750496,-0.12238599780309009,-0.37050044339891924,-0.39545014815602647,2,5.688482386518377,AS_Darrang
-0.7023815650260392,-0.4024016453737747,-0.16040483531073937,-0.2751117299984339,-0.20812763380416727,-0.5267761073390467,-0.5327892513894817,2,4.252176796205142,AS_Dhemaji
0.1451533797149495,-0.3707485355272457,-0.1120711743401196,-0.2704670515481552,-0.06221123739052416,0.36859857305732757,0.2540892206846609,3,-5.191465430963366,AS_Dhubri
-0.2722983670399039,-0.11425261513204214,1.627403579924741,-0.12957847188970173,-0.15267897616980597,-0.07241654573020863,-0.13348629427127684,0,-20.269758161423816,AS_Dibrugarh
-1.0214442104139412,-0.41984720069628756,-0.23585905049265135,-0.28440108689899124,-0.26011026866525644,-0.8638484792964296,-0.8290171868352499,2,4.611031930361256,AS_Dima Hasao
-0.4866363511017139,-0.40593701359254153,-0.23532200981520002,-0.2720152776982481,-0.10329213610241725,-0.2988529955391257,-0.3324845142886848,2,6.332848725839721,AS_Goalpara
-0.45321043967555785,-0.30202362062037674,0.3189039693145734,-0.21782736244499676,-0.1805054732947197,-0.2635403338655727,-0.3014508321096716,2,1.9671177411930414,AS_Golaghat
-0.7217566930471101,-0.37375525055442116,-0.1088489302754116,-0.2766599561485268,-0.12063770144044787,-0.5472448787651109,-0.5507777381510753,2,6.69958977536158,AS_Hailakandi
-0.4312776898690076,-0.13787680463127833,1.6252554172149356,-0.20698977939434648,-0.1557362289954257,-0.240369573804163,-0.28108776771539234,0,-3.6725088294227866,AS_Jorhat
-0.14491885133375898,-0.27602049175897975,0.4214787387077776,-0.2379543023962044,-0.13936060400934583,0.06215300077892023,-0.015223089533415514,3,9.725849017682183,AS_Kamrup
-0.31756706241175664,1.2194402647793827,8.974120047458946,-0.06145652128561432,0.3452038640652781,-0.12024046603230358,-0.17551519475263613,0,-79.39466063020748,AS_Kamrup Metropolitan
-0.516003954142709,-0.4067960750288774,-0.2269978793147044,-0.2704670515481552,-0.24508059860559142,-0.3298782746146387,-0.3597503335363388,2,3.5819305839080773,AS_Karbi Anglong
-0.34675850958845217,-0.3880288867273863,-0.18671982850585458,-0.2472436592967618,-0.0664814365066199,-0.1510796459957081,-0.2026174652779547,2,7.570790592719688,AS_Karimganj
-0.5686362335825347,-0.4141972197111556,-0.23397940812157167,-0.26891882539806233,-0.18630103664052888,-0.38548142192364837,-0.4086158203040214,2,4.387628342501996,AS_Kokrajhar
-0.46533292148212707,-0.32835715772651836,0.2504312829395287,-0.2503401115969476,-0.13288237368687097,-0.27634707810723325,-0.3127057308261075,2,3.3012599211474503,AS_Lakhimpur
-1.0525236181515267,-0.42222614005844844,-0.22431267592744772,-0.2782081822986197,-0.21503725683141742,-0.8966821871483855,-0.8578723001556741,2,5.545924996136268,AS_Majuli
-0.5209975022501628,-0.40659783008203065,-0.22619231829852737,-0.273563503848341,-0.10053329629537987,-0.3351536872315448,-0.3643865028523106,2,6.637650980080457,AS_Morigaon
0.7350563388140613,-0.27849855359456394,0.2872185693449449,-0.24879188544685468,-0.046498918983602144,0.9917990401833864,0.8017739409527803,3,-15.897317740962919,AS_Nagaon
-0.6473550450031194,-0.3963551744949492,-0.21733114712058044,-0.2642741469477836,-0.038685741396798264,-0.4686435747696626,-0.48170087530792094,2,17.809699572068247,AS_Nalbari
-0.39163724159658864,-0.41019927994974636,-0.23934981489608498,-0.2364060762461115,-0.14085292556650433,-0.19849159116412815,-0.24428431133582382,2,5.033708943621952,AS_Sivasagar
-0.7917793214568147,-0.42599279404853646,-0.2447202216705983,-0.28594931304908416,0.027265037381978562,-0.6212199861301692,-0.615788979511138,2,-28.108142194475473,AS_South Salmara Mankachar
0.12991993155679976,-0.34348985533581927,-0.02936691001261465,-0.26272592079769075,-0.1622071549831164,0.35250526167167556,0.23994600159324184,3,-3.528117860338615,AS_Sonitpur
-0.27955975381255765,-0.3164624609157141,0.16450477454731577,-0.22402026704536834,-0.16660066458204426,-0.08008780684002192,-0.14022799732937474,2,0.755970792081563,AS_Tinsukia
-0.6050978080900363,-0.4026329311450959,-0.2229700742338194,-0.2751117299984339,-0.12061490685688746,-0.42400109692227617,-0.4424679089003783,2,6.2080475182022,AS_Udalguri
-0.9630902271375151,-0.4263892839422299,-0.24525726234804962,-0.28594931304908416,-0.2430985569560235,-0.8022006623536688,-0.774839487750492,2,4.710188380828493,AS_West Karbi Anglong
0.7217397622937661,-0.1928897773812479,-0.22860900134705836,-0.25343656389713337,0.03176736736480139,-0.39200791094421783,-0.5515496748271542,8,23.03545112263529,BR_Araria
-0.6937983369205116,-0.35363338844947734,-0.23585905049265135,-0.2704670515481552,0.0645668350085732,-0.8597979753543488,-0.8597224847078014,2,-9.961403473239749,BR_Arwal
0.5234252383769455,-0.26386146835237984,-0.236127570831377,-0.2642741469477836,-0.03953527684125865,-0.45754451781337063,-0.5947241708788766,8,-13.22747765072435,BR_Aurangabad
0.19941678177611402,-0.3160990118464951,-0.2221645132176424,-0.25808124234741203,-0.06658504896781478,-0.5646189489903632,-0.6652631387464274,2,-4.186558808673124,BR_Banka
0.821359937658933,-0.17940912099566977,-0.22377563524999639,-0.2379543023962044,0.20081371822440314,-0.3590866294354495,-0.5298616472282311,8,4.494909233414035,BR_Begusarai
0.8737084851341235,-0.12138943321852469,-0.20283104882939448,-0.1713805779422099,0.08974947982379518,-0.34178710891474523,-0.5184649925019794,8,10.189476706619486,BR_Bhagalpur
0.6638873525851549,-0.2663064893634896,-0.23532200981520002,-0.22247204089527545,0.06501049431147482,-0.4111262818866137,-0.5641445598875883,8,10.383254565470995,BR_Bhojpur
-0.016875725558669088,-0.29789351756106974,-0.23156272507304068,-0.2611776946475978,0.050101346088143976,-0.6360967043356476,-0.7123515708970627,2,17.679395417392357,BR_Buxar
1.4719290938410592,-0.2960432313905002,-0.23478496913774868,-0.2379543023962044,0.25638233120080234,-0.14409433241242664,-0.38822806986735897,8,7.1694064986608215,BR_Darbhanga
2.2524589197867573,-0.15552060490063796,-0.2229700742338194,-0.21008623169453228,0.12063097078580574,0.11384580904744354,-0.2183011213868809,8,16.644738645312778,BR_East Champaran
1.7794703388830173,-0.17458516062239918,-0.18940503189311123,-0.1961521963436962,-0.0027661916606405265,-0.042461787935662305,-0.3212741322153946,8,-638.9300075971403,BR_Gaya
0.5548872136213495,-0.24017119720419475,-0.22860900134705836,-0.2642741469477836,0.11374085124878017,-0.4471473413373584,-0.5878746729241093,8,4.956953878313115,BR_Gopalganj
0.015689577064802278,-0.3246565853853793,-0.238544253879908,-0.2720152776982481,-0.09913609048804878,-0.6253349134518664,-0.7052618706483309,2,-20.46929738993728,BR_Jamui
-0.4091701288994121,-0.2841154937552215,-0.2189422691529344,-0.25962946849750496,-0.053016970073220517,-0.7657374567169234,-0.7977568797651698,2,8.698013466402656,BR_Jehanabad
-0.07116333224240878,-0.3623231252862593,-0.24042389625098765,-0.2720152776982481,-0.12465157390425947,-0.6540370219020588,-0.7241703727383622,2,6.029927819744639,BR_Kaimur
0.8978613367113499,-0.19325322645046694,-0.21706262678185476,-0.26891882539806233,0.03547174728082062,-0.33380536402121636,-0.5132067432600016,8,25.747043005443068,BR_Katihar
-0.050522840341140095,-0.32782850453492707,-0.23827573354118234,-0.26891882539806233,0.0697924703795551,-0.6472159995351506,-0.7196767894218388,2,6.132972681346764,BR_Khagaria
-0.02810061927806308,-0.2879482293942584,-0.21974783016911142,-0.2673705992479694,0.0027075886367911683,-0.6398061726706268,-0.7147953108713081,2,0.21203513940519336,BR_Kishanganj
-0.4921778649702522,-0.30773968325445766,-0.22350711491127073,-0.273563503848341,-0.02292568010966332,-0.7931688584041481,-0.8158282600275456,2,22.375459665541538,BR_Lakhisarai
0.17607209565265877,-0.27056875572069444,-0.23397940812157167,-0.26272592079769075,0.07000956768511216,-0.5723336210513886,-0.6703454445652819,2,1.3870953750083197,BR_Madhepura
1.844460422848896,-0.1795412842935676,-0.23102568439558938,-0.2395025285462973,0.11997302370238216,-0.02098464395678009,-0.30712532420997163,8,26.28589230038926,BR_Madhubani
-0.25124975830798685,-0.2919461691556676,-0.22726639965343004,-0.21163445784462517,0.021244803349419177,-0.7135498254750376,-0.7633764809828509,2,-10.345933152238166,BR_Munger
2.0478908626873022,-0.056827662195437265,-0.19235875561909355,-0.21782736244499676,0.19000418939959637,0.046242609486847566,-0.26283705652218864,8,6.590613008622055,BR_Muzaffarpur
0.7663320729347591,-0.16447466833321558,-0.21061813865243878,-0.2023451009440678,0.10204916998794152,-0.377271578606342,-0.5418416085610938,8,7.853080348910852,BR_Nalanda
0.3253574671402697,-0.2935321287304415,-0.2076644149264565,-0.25343656389713337,0.00023802281523771333,-0.522999580814363,-0.637844947100078,2,1366.4120261199503,BR_Nawada
2.7163378220439522,1.1040617057145816,0.2716443896988563,0.26367097023389374,0.28137652388038836,0.26714294861990934,-0.11731135302084428,8,11.077049763459927,BR_Patna
1.0356784235525573,-0.12436310742122575,-0.22082191152401406,-0.25498479004722624,0.03855114922382338,-0.28826122503544827,-0.483202973721764,8,27.511015718903344,BR_Purnia
0.826890693917438,-0.20888153642688473,-0.22646083863725305,-0.21782736244499676,-0.03669943555545844,-0.35725889139869954,-0.5286575618716488,8,-22.150154529095012,BR_Rohtas
0.11050715190061132,-0.20808855663949777,-0.22189599287891673,-0.2704670515481552,0.06953203769958273,-0.5940007378021431,-0.6846194036745072,2,0.07982766775077543,BR_Saharsa
1.6956947783960312,-0.25903750797910924,-0.22726639965343004,-0.23485785009601862,0.17726670375883385,-0.07014693103280312,-0.33951267336729357,8,12.652883219839744,BR_Samastipur
1.4861338455397495,-0.19972922804746035,-0.18591426748967757,-0.20698977939434648,0.1860056518349995,-0.13940011632898194,-0.38513559341118153,8,9.189002642179393,BR_Saran
-0.7381170008562756,-0.3297118315299711,-0.24337761997696997,-0.2704670515481552,0.01009145383010045,-0.8744438762090058,-0.8693709761209408,2,-72.41776540925544,BR_Sheikhpura
-0.7233326829170268,-0.3812885585345972,-0.22887752168578404,-0.28594931304908416,0.18288087394679028,-0.8695581320210536,-0.8661523239320409,2,-3.1648734965678296,BR_Sheohar
1.1341744286692172,-0.2868909230110758,-0.2189422691529344,-0.26582237309787654,0.2051044052457624,-0.2557114458361191,-0.4617596860591655,8,6.132998927907073,BR_Sitamarhi
1.0659671469526761,-0.2761526550568775,-0.21867374881420876,-0.244147206996576,0.18671830226613906,-0.27825177076635665,-0.47660890111920146,8,6.235780553800445,BR_Siwan
0.33325355290490377,-0.2453255658222099,-0.23800721320245666,-0.2611776946475978,0.011053793942334309,-0.5203901770332311,-0.636125912523406,8,29.86955145468901,BR_Supaul
1.1848689936017476,-0.2524954247331669,-0.2269978793147044,-0.21937558859508965,0.25482438886038383,-0.23895851364150344,-0.45072311521052033,8,5.386594169351394,BR_Vaishali
1.4807173888878515,-0.23194403191005514,-0.21947930983038574,-0.25343656389713337,-0.04192063180143689,-0.14119008200173377,-0.3863147949225634,8,-33.924072214316276,BR_West Champaran
-0.6095380116313888,-0.14610396992541794,0.003661091650642197,-0.17757348254258148,-0.2014563133566558,-0.5720181296893416,-0.5673854348603118,2,3.2589544571916664,CT_Balod
-0.2873623828400251,-0.14831770516520648,-0.19934028442596086,-0.1001621750379367,-0.18893338739566087,-0.3147866539168257,-0.3383288002755138,2,2.6703618751758653,CT_Baloda Bazar
-0.7623700326769395,-0.32330191158192656,-0.2012199267970405,-0.2704670515481552,-0.22512499823932336,-0.6940422767867681,-0.6760441454177046,2,4.100429319107076,CT_Balrampur
-0.2894399462777566,-0.1803012232564801,-0.20444217086174848,-0.1667358994919312,-0.17409262246469823,-0.3164454221827667,-0.3398058818628718,2,2.9315525714126585,CT_Bastar
-1.0325339616572888,-0.28596577992579103,-0.12093234551806654,-0.21318268399471807,-0.252313676459704,-0.9097465695441826,-0.868122114165985,2,4.502148188527563,CT_Bametara
-1.0104828781403694,-0.29690229282683606,-0.23505348947647434,-0.244147206996576,-0.2627757460157257,-0.8921405427422192,-0.8524444944829495,2,4.402712679397576,CT_Bijapur
0.1540889195490763,0.13243018039424787,-0.13811764719650912,-0.002623927582084287,-0.1697599098205793,0.03767690895801986,-0.024470951878776046,3,-3.7140907133068946,CT_Bilaspur
-0.8062187235243623,-0.2371975230014937,-0.23961833523481066,-0.2642741469477836,-0.22540164627759596,-0.7290519499258858,-0.7072191712697194,2,4.19969041469763,CT_Dakshin Bastar Dantewada
-0.6276686186417021,-0.1864137757842545,-0.09595995401657967,-0.1326749241898875,-0.15231593415398795,-0.5864939695143789,-0.5802757203246145,2,4.581443802563057,CT_Dhamtari
1.0827106946192875,0.28061827816218393,0.25392204734296236,0.5531892603012653,-0.15309115129159237,0.7791071361043848,0.6357496222152679,3,-6.4872316987283325,CT_Durg
-0.7631781981307107,-0.3016932123756322,-0.20712737424900515,-0.21627913629490386,-0.24196448499964845,-0.6946875322740371,-0.6766187253749876,2,3.8475624731234923,CT_Gariaband
-0.9388183694992926,-0.3964212561438981,-0.18296054376369525,-0.273563503848341,-0.22867067128590932,-0.8349221634768085,-0.801493306057929,2,4.746938180914528,CT_Gaurela Pendra Marwahi
-0.07537762597305644,0.16071312614438238,-0.20283104882939448,0.01595478621903046,-0.14392085951241576,-0.14553377760605843,-0.18761437419250004,2,-0.2146586389516828,CT_Janjgir Champa
-0.5921389221033576,-0.3253174018748684,-0.16604376242397834,-0.25498479004722624,-0.22853285834667023,-0.5581263480757426,-0.555015235081137,2,3.4379408270706024,CT_Jashpur
-0.7719093433741999,-0.25041385279127615,-0.17597901495682797,-0.18531461329304597,-0.23108230557079734,-0.7016586535366616,-0.6828262922013405,2,3.915621379436219,CT_Kabeerdham
-0.7761727187006257,-0.2684871837788037,-0.21008109797498747,-0.24879188544685468,-0.2506434670201912,-0.7050626178001993,-0.6858574165849772,2,3.7405928808375464,CT_Kondagaon
-0.35377717778472395,0.0798291878309136,-0.2159885454269521,-0.13112669803979463,-0.21741355351770364,-0.3678135566060334,-0.38554760907785113,2,1.9887831722147231,CT_Korba
-0.7219052825356987,-0.2814391869727905,-0.19558099968380152,-0.23176139779583282,-0.24271807014043356,-0.6617344096937607,-0.647274993879338,2,3.6596686422474036,CT_Koriya
-0.4709598238803067,-0.18522430610317409,-0.10321000316217263,-0.12183734113923723,-0.2070700059485246,-0.4613745286236139,-0.46886074684401563,2,2.8913912726604316,CT_Mahasamund
-0.6932174259786993,-0.30390694761542075,-0.23585905049265135,-0.25188833774704045,-0.19501518395196296,-0.6388294503503399,-0.626878839455587,2,4.362290022260094,CT_Mungeli
-1.070742975444617,-0.364834227946318,-0.23478496913774868,-0.28440108689899124,-0.26705710042890723,-0.9402534115458528,-0.89528750883523,2,4.599849768003711,CT_Narayanpur
-0.16076951736758435,0.245132432676618,-0.09837663706511066,0.12278239057544024,-0.20851048912293926,-0.21371237424548764,-0.24832529555250038,2,-0.29338383182144856,CT_Raigarh
1.5661852559032414,1.2446834546778671,1.6419036782159269,0.7916160874155711,-0.17798580407839334,1.1651229106807979,0.9794846723508565,1,-6.595561642122832,CT_Raipur
-0.13125803129239044,0.14528306111481135,0.09764321020462509,-0.03823312903422088,-0.2148544823681319,-0.19014981259598993,-0.22734356671304926,2,-1.0094416158286315,CT_Rajnandgaon
-0.997595261320163,-0.30585635625941365,-0.23209976575049202,-0.2720152776982481,-0.2599576158341445,-0.8818508113112946,-0.8432818084420182,2,4.4073202450099265,CT_Sukma
-0.7210708954074707,-0.25774891582460546,-0.1273768336474825,-0.2410507546963902,-0.24361143208396188,-0.6610682182963391,-0.6466817711447388,2,3.510058526686371,CT_Surajpur
-0.8821788803219653,-0.2008195752551174,-0.09515439300040267,-0.1729288040923028,-0.23389911321469833,-0.7897000607288683,-0.7612244290350733,2,4.119756084104744,CT_Surguja
-0.6151884463015168,-0.3395249563988845,0.1945790524845903,-0.18686283944313886,-0.12856192712685174,-0.3588020954953707,-0.4240433026945422,2,4.794754753056814,GA_North Goa
-0.7347317154488393,-0.311671541366918,0.28560744731259086,-0.09242104428747222,-0.17336157162909546,-0.5015865130329985,-0.5410739046109807,2,4.092935973105847,GA_South Goa
3.6814272227773093,1.4017925750539064,0.5597667131514953,3.126341121755657,-0.018736586475932928,3.131281631571563,3.531496663437986,1,-195.92380680811118,GJ_Ahmedabad
-0.14733124538378506,-0.30648413192442836,-0.1872568691833059,-0.2379543023962044,-0.20463678152253983,-0.14475263944869649,-0.01867696041006249,2,4.093836692442395,GJ_Amreli
0.240387811939559,-0.3572678791416675,-0.22807196066960705,-0.2611776946475978,-0.05486291473340959,0.1869948264417274,0.34083121494727925,3,-7.087492981845081,GJ_Anand
-0.4578684848200897,-0.39126688752588296,-0.22592379795980172,-0.24879188544685468,-0.1729247850730339,-0.4104603479085538,-0.3066191552069188,2,4.052745359095004,GJ_Aravalli
0.9300642423468156,-0.2820008809888563,-0.2551925148808992,-0.23176139779583282,-0.19805206179536394,0.777108734309688,0.9803259996359267,3,-5.3276523282722135,GJ_Banaskantha
-0.12231442325073842,-0.30602156038178596,-0.2082014556039078,-0.25962946849750496,-0.2003881843416078,-0.12334727597607142,0.0045196091379498295,2,4.800241878796484,GJ_Bharuch
0.7699883156449154,-0.24198844255028984,-0.21625706576567777,-0.18221816099286017,-0.19414372192148255,0.6401415617388309,0.8318973804070241,3,-4.618176146306232,GJ_Bhavnagar
-0.7239451943383128,-0.3946370516222775,-0.22726639965343004,-0.2720152776982481,-0.1948040293057167,-0.638125902252246,-0.5533358190829671,2,4.617540942755774,GJ_Botad
-0.444364322474835,-0.3997914202402927,-0.23800721320245666,-0.28285286074889837,-0.1716366723908852,-0.3989056627508546,-0.29409757115585905,2,4.085325653024519,GJ_Chhota Udaipur
0.26478203739191325,-0.3365512821961835,-0.20390513018429715,-0.2766599561485268,-0.09382989647510873,0.20786747204250586,0.363450488661023,3,-5.073925207654362,GJ_Dahod
-1.0125422881111692,-0.42291999737241204,-0.24337761997696997,-0.28749753919917703,-0.233987039158703,-0.8850607709776727,-0.8209342583033145,2,5.020008874985411,GJ_Dang
-0.6590774781865655,-0.3943396842020074,-0.23022012337941236,-0.2797564084487126,-0.23280738029916392,-0.5826225679565196,-0.49318795213438904,2,3.8244642879640436,GJ_Devbhumi Dwarka
-0.23213886408336548,-0.17187581301549376,-0.10965449129158861,-0.12803024573960883,0.3844898657467922,-0.21731732787546043,-0.09731387979589635,2,0.6412251358157303,GJ_Gandhinagar
-0.3464391430405808,-0.3535012251515795,-0.20551625221665115,-0.2503401115969476,-0.1737309842297009,-0.31511708050150117,-0.2032975397542834,2,3.6666874982556603,GJ_Gir Somnath
0.2866818420177357,-0.09859126433114991,-0.1424139726161198,-0.23330962394592572,-0.22650587750888013,0.22660579442022982,0.3837568384599337,3,-2.2380411782801177,GJ_Jamnagar
0.6787705060665868,-0.2725512051891618,-0.1789327386828103,-0.2364060762461115,-0.17806043666312088,0.5620920653313102,0.7473166829608072,3,-4.531893260049279,GJ_Junagadh
0.38067914908848566,-0.33770771105278946,-0.21786818779803177,-0.26272592079769075,-0.1056745520498256,0.3070335367048694,0.4709147939826797,3,-5.199082823636573,GJ_Kheda
0.24041268891276152,-0.3045347232804354,-0.17785865732790762,-0.2364060762461115,-0.2594627543010852,0.1870161121450297,0.3408542818434646,3,-3.1443291919609466,GJ_Kutch
-0.4962744973411577,-0.36632106504766854,-0.21947930983038574,-0.2766599561485268,-0.15109657311802432,-0.4433220220722629,-0.34223070233983566,2,4.517706233387791,GJ_Mahisagar
0.1983329525652326,-0.21618355863573954,-0.14671029803573044,-0.23021317164573993,-0.13125288609304525,0.1510110573638618,0.3018363152305883,3,-3.5725984468277234,GJ_Mehsana
-0.5193327620974691,-0.3299100764768178,-0.1749049336019253,-0.25962946849750496,-0.21287211370812062,-0.4630515678767586,-0.36361122138544655,2,3.4526267090883422,GJ_Morbi
-0.7680688765922187,-0.3656932893826539,-0.2090070166200848,-0.28594931304908416,-0.20745197111761812,-0.675879836439907,-0.5942490117608286,2,4.487751110829569,GJ_Narmada
-0.27030619213181367,-0.37679500640607116,-0.24042389625098765,-0.2751117299984339,-0.0883014391293181,-0.24997477434531926,-0.13270410941135616,2,5.41692427150652,GJ_Navsari
0.4407422476589937,-0.3007019876413985,-0.19692360137742987,-0.25498479004722624,-0.13270202360041278,0.35842585381678105,0.5266076328192902,3,-4.552967651197169,GJ_Panchmahal
