state,District_Key,confirmed,active,recovered,deceased,migrated_other,covid_index,density,urbans,full_immunes,elderlies,hh_more_than_4,cold_chain_points,storage_cap_lits,dist_index,district,cluster
Haryana,HR_Hissar,0.043752208111268974,0.002865483812081937,0.04404415845775599,0.028151513661202183,1e-05,0.03509545389864832,0.010081946070227105,0.12121917719102225,0.1359751304136236,0.13819544287755545,0.1769272794308004,0.10193363088145817,0.10193363088145817,0.08840967898327301,Hissar,0
Haryana,HR_Jhajjar,0.014815739320633474,0.0019266946135892452,0.01485087093150105,0.0072047559198542815,1e-05,0.010331688418518623,0.011226278554558952,0.0663964918479888,0.07460032013748491,0.07573124328149225,0.09680352509456012,0.054857957721074685,0.054857957721074685,0.05332940501512037,Jhajjar,2
Haryana,HR_Jind,0.01191947612431942,0.003765156793970767,0.01143983147988342,0.008024411657559198,1e-05,0.009779917339322826,0.01080343262473808,0.09256483224681264,0.10389616577455603,0.10554708370488676,0.1350487453785189,0.0773284410995623,0.0773284410995623,0.0707299302574579,Jind,2
Haryana,HR_Kaithal,0.009674675923382234,0.0015616099252865321,0.009678682232389513,0.0043814972677595635,1e-05,0.006510727004318218,0.008397792023463769,0.0744851099257614,0.08365564817939235,0.08494730139511612,0.10862509938863067,0.061803570446278024,0.061803570446278024,0.05652784027791825,Kaithal,2
Haryana,HR_Karnal,0.02740545793008537,0.0037521180551028134,0.02734987468181991,0.01321556466302368,1e-05,0.019030990552118363,0.013361170193072466,0.10472217435844558,0.11750649078681664,0.11939898897853395,0.15281678951278688,0.0877678250911552,0.0877678250911552,0.08111711297705619,Karnal,0
Haryana,HR_Kurukshetra,0.021919040655766872,0.0033870333668000988,0.021808631594943853,0.010756597449908926,1e-05,0.015354943725793069,0.013813332444904907,0.06690739305710283,0.07517228162720438,0.07631335696126336,0.0975502109366162,0.05529666330776761,0.05529666330776761,0.05529965454381227,Kurukshetra,0
Haryana,HR_Mahendragarh,0.017102400597578813,0.0016137648807583484,0.017453247092281726,0.0016493114754098364,1e-05,0.005311043735711727,0.010630404990822288,0.06393915748241545,0.07184929782749756,0.07293139093341776,0.09321211300306502,0.05274787010468597,0.05274787010468597,0.05121088475235256,Mahendragarh,2
Haryana,HR_Nuh,0.004324307146090228,0.0006488982045297487,0.00436809813786628,0.002742185792349727,1e-05,0.0034435524705984976,0.013528443748395827,0.07563924161674875,0.08494771574457645,0.08626230287406386,0.11031187126968177,0.06279461139819421,0.06279461139819421,0.06132443249689766,Nuh,2
Haryana,HR_Palwal,0.011299408935948656,0.0011052540649081405,0.011526667806416249,0.002104675774134791,1e-05,0.004876637391639172,0.016685093401120225,0.07222721119056172,0.08112789701892817,0.08237468321013088,0.10532516392499444,0.05986473614397383,0.05986473614397383,0.06071092108927975,Palwal,2
Haryana,HR_Panchkula,0.0253281020331808,0.00474306220906732,0.025008007500637718,0.012578054644808745,1e-05,0.017848760501016296,0.015013011658655791,0.038631968834890416,0.04351752436281677,0.0440967347504348,0.056225472282211385,0.031016848832659837,0.031016848832659837,0.034669279760210836,Panchkula,0
Haryana,HR_Panipat,0.026801088645217668,0.004690907253595505,0.02653035685016635,0.013124491803278687,1e-05,0.01875501714856867,0.021095743960155,0.0835500487739818,0.09380398182071452,0.09527576571601423,0.12187357360697995,0.06958753972409659,0.06958753972409659,0.0712224364681112,Panipat,0
Haryana,HR_Rewari,0.02928920635045224,0.003817311749442583,0.02949636012830324,0.006294027322404371,1e-05,0.01357744692573998,0.012598117563897136,0.06215679309218166,0.06985391442719419,0.07090058991869465,0.0906071744516757,0.05121737222844478,0.05121737222844478,0.05119566003796474,Rewari,2
Haryana,HR_Rohtak,0.031131093694810957,0.005121185636237988,0.030931873151299045,0.013124491803278687,1e-05,0.020213356574914697,0.01391171650770904,0.07349609335792709,0.08254842944628989,0.08382042977417195,0.10717964446390768,0.06095431214369311,0.06095431214369311,0.060054617840991115,Rohtak,0
Haryana,HR_Sirsa,0.020490531436988663,0.002096198218872648,0.020611918469913323,0.01021016029143898,1e-05,0.014464149142912754,0.006633915623416093,0.08998884100566544,0.10101230533048723,0.1026120353752052,0.13128391539825576,0.07511646405076446,0.07511646405076446,0.06437907188435403,Sirsa,0
Haryana,HR_Sonipat,0.03723757815750022,0.005720967624163875,0.03732248405707432,0.0070226102003642975,1e-05,0.016171116108844308,0.014354773196027768,0.10289153803529168,0.11545706624084345,0.11731318759974728,0.1501413011794884,0.08619587660513911,0.08619587660513911,0.08071332061427756,Sonipat,0
Himachal Pradesh,HP_Bilaspur,0.007021730231365562,0.004703945992463458,0.0063409109312839535,0.0020136029143898,0.0011906139315230227,0.0037601830351642,0.0071713410045909564,0.007309918100520914,0.04102160311638965,0.03527742034330103,0.034690500821887224,0.049155985598560686,0.049155985598560686,0.02514685480896457,Bilaspur,4
Himachal Pradesh,HP_Chamba,0.006948473348351295,0.0034522270611398696,0.006449456339449989,0.004199351548269581,0.005913069657615113,0.005401766591913143,0.0017341210685049495,0.010054052742770776,0.055754630990690585,0.04802384515812859,0.04738062338529927,0.06763630523568483,0.06763630523568483,0.026872168257406064,Chamba,4
Himachal Pradesh,HP_Hamirpur,0.006815041168575308,0.003556536972083502,0.006316488214446597,0.003652914389799636,0.0011906139315230227,0.004989465096757935,0.008903186468382167,0.008759080703616239,0.048802035132033406,0.04200873807108927,0.0413920856364411,0.058915342045229524,0.058915342045229524,0.03021099976712757,Hamirpur,4
Himachal Pradesh,HP_Kangra,0.018564921940613644,0.013231281212105407,0.016123565842247802,0.015856677595628414,0.002371227863046045,0.017157446832215997,0.0057510833326046545,0.02988214477988132,0.16220998787414315,0.14012475029640442,0.13907470948278328,0.20116819284732576,0.20116819284732576,0.08054104073246435,Kangra,0
Himachal Pradesh,HP_Kinnaur,0.0033170250046440568,0.0021092369577406025,0.003057412334261415,0.0014671657559198546,1e-05,0.0022060429502490783,0.0002797490848809629,0.0013365283089673088,0.008950976206162845,0.0075312002069335545,0.007066838554462847,0.008928312012348356,0.008928312012348356,0.003919023816854588,Kinnaur,4
Himachal Pradesh,HP_Kullu,0.0111188830456635,0.0045474811260480105,0.01046020917118496,0.007386901639344263,0.002371227863046045,0.009062786293281378,0.0017345067718370114,0.008421670985307609,0.04699051075988184,0.04044147983966118,0.039831750143605266,0.05664306307355956,0.05664306307355956,0.023135363748911147,Kullu,2
Himachal Pradesh,HP_Lahaul and Spiti,0.003149580700611446,0.0011313315426440484,0.003100830497527829,0.0010118014571949,1e-05,0.0017851471486775524,4.0886379697847336e-05,0.00027789754404988054,0.003267276752067009,0.002613891397107753,0.002171249996466139,0.0017989843867449317,0.0017989843867449317,0.0009467668951341627,Lahaul and Spiti,4
Himachal Pradesh,HP_Mandi,0.023705985337864888,0.02093717588306625,0.020031200536225043,0.010028014571949,1e-05,0.015418299725018916,0.005540843414230872,0.01969696129490115,0.10752659520137964,0.0928148721593453,0.0919738038766108,0.13257627921918494,0.13257627921918494,0.05615472945766111,Mandi,0
Himachal Pradesh,HP_Shimla,0.025108331384137993,0.011940446064177957,0.022921222028645702,0.02132104918032787,0.04369271546635184,0.02313732846024312,0.00346777322220872,0.015962885517051217,0.0874786567100271,0.07547019984537688,0.07470574473971185,0.10742922088558504,0.10742922088558504,0.04391714282070719,Shimla,0
Himachal Pradesh,HP_Sirmaur,0.007932208634542881,0.003347917150196237,0.00755933313794769,0.0023778943533697638,1e-05,0.004343035127860515,0.00410700967409818,0.0102811457929672,0.056973874458955985,0.049078685706304234,0.04843080459576967,0.06916565882146901,0.06916565882146901,0.030974586708278625,Sirmaur,4
Himachal Pradesh,HP_Solan,0.015786393020572515,0.011119005515496851,0.013979794030968624,0.0060208087431693974,1e-05,0.009749197562946982,0.006523965059788486,0.011214113053783005,0.061982897138739584,0.05341229123046111,0.05274526814472162,0.07544870810243004,0.07544870810243004,0.035617883419960986,Solan,2
Himachal Pradesh,HP_Una,0.006726086382057984,0.0034652658000078234,0.006267642780771882,0.002924331511839709,1e-05,0.00443500917230259,0.00741184913445253,0.010098448230410766,0.05599298662631527,0.04823006089426929,0.04758592824561473,0.06793528575559123,0.06793528575559123,0.03319274313638158,Una,4
Jammu and Kashmir,JK_Anantnag,0.0124087274501647,0.0024612829071753613,0.01223492659469962,0.0074779744990892535,1e-05,0.00963286807957425,0.008217783814062714,0.05823763988684556,0.08708922376539037,0.07202193172096104,0.11150243179161423,0.1268560007956935,0.1268560007956935,0.0658804096053847,Anantnag,2
Jammu and Kashmir,JK_Badgam,0.01940214346077669,0.0034131108445360075,0.01922525088059224,0.009663723132969034,1e-05,0.013692952296385598,0.01146824845795728,0.039929155000130036,0.05983604543459674,0.049415786303229264,0.07642544150727867,0.0864480959988032,0.0864480959988032,0.04992726819073014,Badgam,2
Jammu and Kashmir,JK_Bandipora,0.012050291986844892,0.001770229747173797,0.01207210848245057,0.005292225865209471,1e-05,0.007985791566031946,0.002796987935624085,0.02073024277023648,0.03125741743801155,0.02571019818838969,0.0396424929495621,0.04407496559562617,0.04407496559562617,0.023173172182609912,Bandipora,2
Jammu and Kashmir,JK_Baramulla,0.020472217216235097,0.002774212640006259,0.020294423151027675,0.015492386156648453,1e-05,0.017809084608611997,0.006681458706273676,0.055245950748396784,0.08263593131083001,0.06832798543720853,0.10577069312003996,0.1202531666105423,0.1202531666105423,0.06112430775855208,Baramulla,0
Jammu and Kashmir,JK_Doda,0.008743266982200838,0.001796307224909705,0.00863121904358728,0.005474371584699453,1e-05,0.006918373531748717,0.0034130610688115877,0.022070400802516463,0.033252315763632884,0.02736493955819278,0.042210084455283514,0.04703277332882917,0.04703277332882917,0.02517004600612306,Doda,2
Jammu and Kashmir,JK_Ganderbal,0.011540110122995537,0.002083159480004694,0.011521240536007943,0.0038350601092896172,1e-05,0.006652594680987974,0.0032825247469219104,0.01590683459065004,0.02407751128554453,0.01975456246039313,0.030401387369301806,0.033429419570204295,0.033429419570204295,0.01884406316565966,Ganderbal,2
Jammu and Kashmir,JK_Jammu,0.059549531669845564,0.011027734343421174,0.05864080222088348,0.031156918032786887,1e-05,0.043074120735404745,0.01080085077068348,0.08321877254706242,0.12427500224496835,0.10286703556820913,0.15936346196620466,0.1819908323504864,0.1819908323504864,0.09310549071541906,Jammu,0
Jammu and Kashmir,JK_Kathua,0.008099652938575492,0.001757191008305843,0.00800436931142843,0.0043814972677595635,1e-05,0.0059572315063432975,0.005084938794618224,0.03335664813609632,0.05005251049141606,0.0413004754598293,0.0638332602951282,0.07194218612793853,0.07194218612793853,0.038067285169118184,Kathua,2
Jammu and Kashmir,JK_Kishtwar,0.007076672893626262,0.0015746486641544859,0.007054596989975632,0.0019225300546448086,1e-05,0.0036885113968763523,0.0006448810723430228,0.012276411800014387,0.01867342895204891,0.015271948741083875,0.02344590712377056,0.02541686258342114,0.02541686258342114,0.01192018328303016,Kishtwar,4
Jammu and Kashmir,JK_Kulgam,0.006911844906844161,0.0012877964090594973,0.006856501620072618,0.004836861566484517,1e-05,0.005782009770262954,0.020281699937499884,0.02279367112185373,0.03432894308239977,0.02825798746010472,0.04359578874055455,0.048629073535374566,0.048629073535374566,0.033386066978101966,Kulgam,2
Jammu and Kashmir,JK_Kupwara,0.01422445162201832,0.0026568639901946725,0.01406120308709315,0.008024411657559198,1e-05,0.01068376597544661,0.008063034209343702,0.04758404876370797,0.07123077231303124,0.05886755921876378,0.0910913538333976,0.10334289752623076,0.10334289752623076,0.05521758759990883,Kupwara,2
Jammu and Kashmir,JK_Poonch,0.006367650918738177,0.0008184018098131513,0.006473879056287347,0.0020136029143898,1e-05,0.0035807709292536545,0.006238223582871384,0.02575212596175309,0.038732764470912326,0.0319108981589624,0.049263854247771514,0.05515855766561482,0.05515855766561482,0.031349823868490216,Poonch,4
Jammu and Kashmir,JK_Pulwama,0.014153811056254562,0.003021948678497386,0.013911953150864851,0.008024411657559198,1e-05,0.01065720443825206,0.008934416085656809,0.03085717702723438,0.04633191142033143,0.038214288497665616,0.05904455580406773,0.06642570613331296,0.06642570613331296,0.038578033243816916,Pulwama,2
Jammu and Kashmir,JK_Rajouri,0.0098578181309179,0.0035434982332155475,0.009439882334424237,0.0049279344262295076,1e-05,0.0069698408399948225,0.005155260440775761,0.03355129052710646,0.05034224630657248,0.0415408074273764,0.06420617314404105,0.07237177335233436,0.07237177335233436,0.03833391940979351,Rajouri,2
Jammu and Kashmir,JK_Ramban,0.005428393025805253,0.001300835147927451,0.005401993150647757,0.0019225300546448086,1e-05,0.003230518339297097,0.004662976662886829,0.015157283442146837,0.02296176351916157,0.01882906467256766,0.028965331982067837,0.031775116025343865,0.031775116025343865,0.018999351241703433,Ramban,4
Jammu and Kashmir,JK_Reasi,0.004167328111059656,0.0021744306520803725,0.003933916505202142,0.0011939471766848815,1e-05,0.0022305984920014668,0.004027494442247081,0.01687654243514531,0.025520974301644503,0.02095189564667341,0.03225923813360427,0.03556962191374142,0.03556962191374142,0.020425787073351367,Reasi,4
Jammu and Kashmir,JK_Samba,0.0069981833761109755,0.0031653748060448805,0.006601419910882437,0.0032886229508196727,1e-05,0.00479733118147197,0.007644837665367036,0.017089909916936184,0.02583858343572738,0.021215348157933887,0.03266802614266569,0.036040536516686726,0.036040536516686726,0.02262955647003662,Samba,4
Jammu and Kashmir,JK_Shopian,0.006409511994746329,0.0015224937086826698,0.006330056390467353,0.003379695810564663,1e-05,0.004654266949414067,0.01868723623220268,0.014207176716071147,0.021547477836908573,0.017655933692864556,0.027145034747979368,0.0296781745049667,0.0296781745049667,0.021898530158821258,Shopian,4
Jammu and Kashmir,JK_Srinagar,0.0645833260598259,0.01197956228078182,0.06339509109855578,0.04017313114754099,1e-05,0.050936376272226,0.012490560263684234,0.06916646794376881,0.1033573804055952,0.08551614917417354,0.13244083264476322,0.1509765681937182,0.1509765681937182,0.0810883207837158,Srinagar,1
Jammu and Kashmir,JK_Udhampur,0.01049619954004223,0.0026047090347228567,0.010294677423731757,0.005019007285974499,1e-05,0.0072581335043187326,0.0026679486832253034,0.030052162378845587,0.04513360320929207,0.037220307929776805,0.057502238612066166,0.06464899137655011,0.06464899137655011,0.03172844406720012,Udhampur,2
Jharkhand,JH_Bokaro,0.016652394030491173,0.001809345963777659,0.016834538265735333,0.0053832987249544636,1e-05,0.009468094399179934,0.01579785915293272,0.09881772630887972,0.1457654600712054,0.13341865248839455,0.2138196261924797,0.03584011926375632,0.03584011926375632,0.07012455274951973,Bokaro,2
Jharkhand,JH_Chatra,0.00363621570920622,0.0007401693766054269,0.0036869757016244147,0.0010118014571949,1e-05,0.0019181054072312707,0.006169465786063569,0.04977722863385863,0.07362120671903771,0.06728319594885329,0.1077135935950203,0.01690054149661905,0.01690054149661905,0.0334443527941168,Chatra,4
Jharkhand,JH_Deoghar,0.009337170998066505,0.0006619369433977025,0.009583705000244231,0.002104675774134791,1e-05,0.004433025783658892,0.013190230329411108,0.07140049169443607,0.10543153170555296,0.09644408219969357,0.15449857262139968,0.0252515063467101,0.0252515063467101,0.05136546781385843,Deoghar,2
Jharkhand,JH_Dhanbad,0.01904894063195791,0.0012226027147197267,0.01933108265355412,0.009117285974499088,1e-05,0.013178567420353992,0.028346745392649912,0.12867372543088404,0.18968709355489427,0.17368211281179244,0.278417290699516,0.047370589874677564,0.047370589874677564,0.0959874045859853,Dhanbad,0
Jharkhand,JH_Dumka,0.0035577261916909337,0.0006228207267938403,0.003627275727133096,0.0011028743169398908,1e-05,0.0019808394290099078,0.00657023564518761,0.06318632112161818,0.09334753519290874,0.08536654533359281,0.1367260561935241,0.02207917062965933,0.02207917062965933,0.041733743209456366,Dumka,4
Jharkhand,JH_East Singhbhum,0.046044102022715326,0.003426149583403961,0.04617978936342273,0.03234086520947177,1e-05,0.038588937497783,0.014213609208169359,0.10983745003208753,0.16197675028743286,0.1482797263747873,0.2376623525110025,0.04009596747743315,0.04009596747743315,0.07576177670235949,East Singhbhum,0
Jharkhand,JH_Garhwa,0.007225802976905307,0.0008966342430208754,0.007374805944065432,0.0011028743169398908,1e-05,0.0028229687427417023,0.007127639150940725,0.06324841450450469,0.09343888175256528,0.08545028376244193,0.13686040398404414,0.022103151268310202,0.022103151268310202,0.042258835801881486,Garhwa,4
Jharkhand,JH_Giridih,0.008908094968982939,0.0005576270324540701,0.009184800625234055,0.0012850200364298724,1e-05,0.0033833534431926,0.010964962649293714,0.11725263123502867,0.1728853408752014,0.1582797552780366,0.2537061427606292,0.0429597312585673,0.0429597312585673,0.07728756540069727,Giridih,2
Jharkhand,JH_Godda,0.005407462487801177,0.0006488982045297487,0.005545815816467753,0.000920728597449909,1e-05,0.0022313236771378947,0.013622335154000841,0.06271910569066573,0.0926602071677316,0.08473646392550589,0.1357151697201609,0.02189873071962478,0.02189873071962478,0.04601175064478413,Godda,2
Jharkhand,JH_Gumla,0.005854852737638308,0.0008314405486811052,0.005988138354744343,0.0003742914389799636,1e-05,0.001480344978775698,0.004213832813550191,0.048976507767634986,0.07244325356244426,0.06620335290975195,0.10598112108024264,0.01659130085195617,0.01659130085195617,0.031214887660261138,Gumla,4
Jharkhand,JH_Jamtara,0.003222837583625713,0.0006619369433977025,0.0032934985970225397,0.0003742914389799636,1e-05,0.0010983080245422852,0.009608815688439036,0.037652088784484464,0.055783721320326635,0.05093137046661323,0.08147914359754896,0.012217778474179179,0.012217778474179179,0.027696577391894992,Jamtara,4
Jharkhand,JH_Khunti,0.005480719370815444,0.0008705567652849673,0.005589233979734167,0.0004653642987249545,1e-05,0.0015970382357688882,0.004705520641859194,0.025151262324942542,0.03739355739529698,0.034072898301382964,0.054431842638224696,0.0073899242290421845,0.0073899242290421845,0.01721588990778818,Khunti,4
Jharkhand,JH_Koderma,0.008889780748229372,0.0007532081154733809,0.009087109757884623,0.002560040072859745,1e-05,0.004770554994380035,0.011979887643588887,0.03413917127924405,0.05061581270359949,0.04619388993502479,0.07387845116997026,0.010861079879459834,0.010861079879459834,0.026137430753875004,Koderma,4
Jharkhand,JH_Latehar,0.004876350085947741,0.0006749756822656566,0.00500037514043343,0.0005564371584699454,1e-05,0.0016472347694027815,0.004375494815512711,0.03454818919409063,0.05121752544048505,0.04674548683582476,0.07476341911000325,0.011019043745522613,0.011019043745522613,0.022882977317298072,Latehar,4
Jharkhand,JH_Lohardaga,0.004591171505642201,0.0009487891984926916,0.004636748023077215,0.000920728597449909,1e-05,0.002056021133413256,0.006769499673062731,0.021853675629293873,0.03254242534524866,0.029625810446756124,0.047297048783967684,0.006116386997018402,0.006116386997018402,0.01585949341540304,Lohardaga,4
Jharkhand,JH_Pakur,0.002364685525458584,0.0004924333381142999,0.002444130778123321,0.00019214571948998182,1e-05,0.0006740654283204155,0.010917220791500598,0.04289433826624283,0.06349567761517233,0.0580010084027481,0.0928214896332987,0.014242349929233344,0.014242349929233344,0.031742664061371,Pakur,4
Jharkhand,JH_Palamu,0.008918560237984976,0.0010661378483042784,0.00907354158186387,0.001831457194899818,1e-05,0.004041529576287302,0.008347645135388087,0.09277677603996914,0.1368785223901036,0.12527189576878314,0.2007491783679026,0.03350708732424325,0.03350708732424325,0.06057630285496229,Palamu,2
Jharkhand,JH_Ramgarh,0.011409294260470056,0.0012095639758517727,0.011608076862540772,0.002468967213114755,1e-05,0.005307463938066741,0.017167260207474017,0.04529722232172497,0.06703059843150179,0.061241510468489586,0.09802046815118533,0.015170350491866269,0.015170350491866269,0.0355678062052659,Ramgarh,2
Jharkhand,JH_Ranchi,0.07732740738705787,0.010832153260401862,0.07748157144330288,0.019044227686703098,1e-05,0.038375001663864164,0.008000546360214071,0.13970528104579594,0.20591578985452647,0.1885591430525592,0.3022856169843191,0.05163100759812057,0.05163100759812057,0.08606280282033182,Ranchi,0
Jharkhand,JH_Sahibganj,0.004269364483829528,0.0008705567652849673,0.0043219663393957155,0.0008296557377049182,1e-05,0.001882047486213556,0.015765506195948145,0.05495892384059445,0.08124408066019821,0.07427117107947227,0.11892492191716444,0.0189017267207968,0.0189017267207968,0.041778006265685834,Sahibganj,4
Jharkhand,JH_Seraikela Kharsawan,0.009554325329858795,0.0012095639758517727,0.009724814030860077,0.0011028743169398908,1e-05,0.0032461084427340865,0.008550406801563744,0.05079467512617571,0.07511798837897153,0.06865531269856197,0.10991498256532342,0.017293482186023102,0.017293482186023102,0.03568083261063653,Seraikela Kharsawan,4
Jharkhand,JH_Simdega,0.005234785549267547,0.0005315495547181621,0.005404706785851907,0.0004653642987249545,1e-05,0.0015607954081526569,0.003499063664189632,0.02849468557666468,0.04231212032942948,0.03858180081340189,0.06166581034559216,0.00868116366759911,0.00868116366759911,0.01855217196292049,Simdega,4
Jharkhand,JH_West Singhbhum,0.012382564277659606,0.0008053630709451972,0.01267182186256791,0.003470768670309654,1e-05,0.0065556857881534,0.004574087752097797,0.071868957650528,0.10612069939808184,0.0970758500517387,0.15551216478225593,0.02543242921306141,0.02543242921306141,0.04440900354514343,West Singhbhum,2
Karnataka,KA_Bagalkot,0.03569133466244909,0.0011182928037760944,0.03651653440144152,0.01239590892531876,1e-05,0.02103393766984184,0.0062906410615920704,0.14588646562529622,0.1899001571712242,0.1326854458544718,0.16233898656266132,0.19521154024487747,0.19521154024487747,0.10524783952081336,Bagalkot,0
Karnataka,KA_Ballari,0.101086184338935,0.0034522270611398696,0.10262068797455644,0.05392513296903461,1e-05,0.07383146979309982,0.006572528693078848,0.1955060364705388,0.2543768576923982,0.17781553488012078,0.21767630291769985,0.262281639025966,0.262281639025966,0.13622003403773744,Ballari,1
Karnataka,KA_Belgaum,0.06818076227927652,0.003334878411328283,0.06919412952982616,0.031156918032786887,1e-05,0.04609015536693651,0.0078034047940023984,0.369221442606521,0.4801062629763964,0.33581351048726565,0.4114092236451372,0.4970903899052436,0.4970903899052436,0.2410025405680764,Belgaum,1
Karnataka,KA_Bangalore Rural,0.04725545690970124,0.004730023470199367,0.04772384779458457,0.013579856102003643,1e-05,0.025332238449615473,0.009661891616334177,0.07600225267295517,0.09909115997656068,0.06912421994497875,0.0844018997541535,0.10075000045101752,0.10075000045101752,0.06381367131307128,Bangalore Rural,0
Karnataka,KA_Bangalore Urban,0.9999899999999999,0.12356508951273258,0.99999,0.3885268196721312,0.0011906139315230227,0.6233160790513385,0.0960237508229844,0.7412749103163041,0.9635602632176729,0.6742043073849734,0.8263350299939709,0.9999900000000004,0.9999900000000004,0.6272688090275319,Bangalore Urban,3
Karnataka,KA_Bidar,0.018795157858658484,0.0012356414535876806,0.018864337398440168,0.015492386156648453,0.00473245572609209,0.01706405120191284,0.006834921802803994,0.13112891318047984,0.17072388713903036,0.11926312792043625,0.1458808968542298,0.17526395739842432,0.17526395739842432,0.09716650747035316,Bidar,0
Karnataka,KA_Bijapur,0.03673262892815188,0.0019136558747212915,0.03724921590656225,0.01849779052823315,1e-05,0.02606669283711056,0.004527002557688153,0.1678730593677107,0.21846999354953084,0.15268273555414835,0.18685913199657436,0.2249305198540045,0.2249305198540045,0.11329907593407228,Bijapur,0
Karnataka,KA_Chamarajanagara,0.017379730226132824,0.001809345963777659,0.017401688023402858,0.010665524590163934,0.012996753246753248,0.01361484263945915,0.004379886547268836,0.07860907893365983,0.10247852414072096,0.07149518565902986,0.08730911493183309,0.10427361203879004,0.10427361203879004,0.05867658194814612,Chamarajanagara,2
Karnataka,KA_Chikkaballapura,0.03316397219845687,0.003491343277743732,0.033452840255955185,0.010574451730418944,0.0011906139315230227,0.018726740859037326,0.006528936311155877,0.09666195986059588,0.12593681241775614,0.08791467719278581,0.1074422592931468,0.1286754455578504,0.1286754455578504,0.07424031410025962,Chikkaballapura,0
Karnataka,KA_Chikmagalur,0.035521274041165965,0.002565592818118994,0.03603079369989851,0.012669127504553734,1e-05,0.02121375850601977,0.0034562764922207523,0.08764197748918445,0.11421606005813507,0.07971080520241347,0.09738288938121377,0.1164832581134835,0.1164832581134835,0.062303245468050626,Chikmagalur,0
Karnataka,KA_Chitradurga,0.03689484059768347,0.00413024148227348,0.03732248405707432,0.006202954462659381,1e-05,0.015128020892850038,0.0043072241761506055,0.12806305965802522,0.16674005342096734,0.11647466683439599,0.14246175994151006,0.1711198849065298,0.1711198849065298,0.08913072361884393,Chitradurga,0
Karnataka,KA_Dakshina Kannada,0.08518682440758851,0.005277650502653436,0.08535925444095283,0.06685747905282331,0.002371227863046045,0.07546771712730475,0.010014987266252415,0.16079800682801387,0.2092765233924357,0.1462478199444686,0.1789688094091661,0.21536726760019434,0.21536726760019434,0.12229567627435685,Dakshina Kannada,1
Karnataka,KA_Davanagere,0.057265486710150734,0.002435205429439453,0.05827174783311896,0.024053234972677598,1e-05,0.03711361216136206,0.007196631282194262,0.15022375118749934,0.19553611607826896,0.13663030229352455,0.16717606473946273,0.20107419012562805,0.20107419012562805,0.1100282204576609,Davanagere,0
Karnataka,KA_Dharwad,0.05678146801880647,0.001848462180381521,0.05696377566471824,0.055200153005464485,1e-05,0.05598522771689873,0.009489095325700936,0.1424963153364528,0.1854949255021057,0.12960202973982995,0.15855818362887614,0.19062912022627976,0.19062912022627976,0.10937906441012246,Dharwad,1
Karnataka,KA_Gadag,0.028410123754281036,0.0008444792875490593,0.02900790579155608,0.012851273224043716,1e-05,0.01910775399399836,0.005014258306825161,0.08203325988723283,0.10692797596210853,0.07460955341034822,0.0911278699403306,0.10890203084387697,0.10890203084387697,0.06206251582051075,Gadag,0
Karnataka,KA_Gulbarga,0.05459945943188151,0.0034131108445360075,0.055148353713141314,0.02924438797814208,1e-05,0.03995907625337167,0.005109679852948364,0.198020361197115,0.2576440234426633,0.18010236841811478,0.22048035745593408,0.265680217548645,0.265680217548645,0.1328587605528361,Gulbarga,1
Karnataka,KA_Hassan,0.07250030205986778,0.00406504778793371,0.07339483682585167,0.03543734244080146,1e-05,0.050687454376374806,0.005708185658759495,0.13702263759954164,0.1783823150103107,0.12462359966966745,0.1524537649208287,0.18323042450487828,0.18323042450487828,0.09834855326539547,Hassan,1
Karnataka,KA_Haveri,0.028601114913568232,0.0011965252369838188,0.028999764885943632,0.01731384335154827,1e-05,0.022252982346039632,0.007257176163417041,0.12327772945768935,0.16052189600916125,0.11212230396064517,0.1371250081992347,0.16465161918456975,0.16465161918456975,0.09293109144719283,Haveri,0
Karnataka,KA_Kodagu,0.014663992920103924,0.002370011735099684,0.014625639209556531,0.006385100182149364,1e-05,0.009676314580727131,0.0029571407179716873,0.042552042804286885,0.05562526280467238,0.0387005197076685,0.04709716667981655,0.05553580689950628,0.05553580689950628,0.03262573609256146,Kodagu,2
Karnataka,KA_Kolar,0.02495920130085896,0.0018875783969853836,0.025121980179212054,0.015856677595628414,1e-05,0.019893969138211454,0.00841105032362409,0.11877059994151777,0.15466523834215518,0.108022970716725,0.13209851466773262,0.1585593935421593,0.1585593935421593,0.09191636537578717,Kolar,0
Karnataka,KA_Koppal,0.036138724912286216,0.0016137648807583484,0.0364893980494,0.02541932786885246,1e-05,0.0303087792117675,0.005474277615555146,0.1072512972729792,0.13969681729940586,0.09754591204634787,0.11925182363232495,0.14298890885824728,0.14298890885824728,0.07917703630025817,Koppal,0
Karnataka,KA_Mandya,0.05024590752703365,0.0032044910226487425,0.05114845542222295,0.013397710382513663,1e-05,0.0259457148090732,0.007987169649503066,0.13953309520512575,0.18164445574327254,0.12690691597622095,0.15525350672330018,0.18662377589272905,0.18662377589272905,0.10480772078981494,Mandya,0
Karnataka,KA_Mysore,0.13535732400335942,0.005499309063408656,0.13661710981215844,0.09162929690346083,1e-05,0.1113673939228254,0.009574098499937293,0.2312661550501464,0.3008442981998988,0.21034014780147944,0.2575571193178514,0.3106181047531311,0.3106181047531311,0.16605703863786075,Mysore,1
