District_Key,dist_index,covid_index,clusters
JK_Srinagar,0.0810883207837158,0.050936376272226,0
JK_Udhampur,0.03172844406720012,0.0072581335043187326,2
JH_Bokaro,0.07012455274951973,0.009468094399179934,7
JH_Chatra,0.0334443527941168,0.0019181054072312707,2
JH_Deoghar,0.05136546781385843,0.004433025783658892,7
JH_Dhanbad,0.0959874045859853,0.013178567420353992,0
JH_Dumka,0.041733743209456366,0.0019808394290099078,7
JH_East Singhbhum,0.07576177670235949,0.038588937497783,0
JH_Garhwa,0.042258835801881486,0.0028229687427417023,7
JH_Giridih,0.07728756540069727,0.0033833534431926,7
JH_Godda,0.04601175064478413,0.0022313236771378947,7
JH_Gumla,0.031214887660261138,0.001480344978775698,2
JH_Jamtara,0.027696577391894992,0.0010983080245422852,2
JH_Khunti,0.01721588990778818,0.0015970382357688882,2
JH_Koderma,0.026137430753875004,0.004770554994380035,2
JH_Latehar,0.022882977317298072,0.0016472347694027815,2
JH_Lohardaga,0.01585949341540304,0.002056021133413256,2
JH_Pakur,0.031742664061371,0.0006740654283204155,2
JH_Palamu,0.06057630285496229,0.004041529576287302,7
JH_Ramgarh,0.0355678062052659,0.005307463938066741,2
JH_Ranchi,0.08606280282033182,0.038375001663864164,0
JH_Sahibganj,0.041778006265685834,0.001882047486213556,7
JH_Seraikela Kharsawan,0.03568083261063653,0.0032461084427340865,2
JH_Simdega,0.01855217196292049,0.0015607954081526569,2
JH_West Singhbhum,0.04440900354514343,0.0065556857881534,7
KA_Bagalkot,0.10524783952081336,0.02103393766984184,0
KA_Ballari,0.13622003403773744,0.07383146979309982,9
KA_Belgaum,0.2410025405680764,0.04609015536693651,3
KA_Bangalore Rural,0.06381367131307128,0.025332238449615473,7
KA_Bangalore Urban,0.6272688090275319,0.6233160790513385,1
KA_Bidar,0.09716650747035316,0.01706405120191284,0
KA_Bijapur,0.11329907593407228,0.02606669283711056,0
KA_Chamarajanagara,0.05867658194814612,0.01361484263945915,7
KA_Chikkaballapura,0.07424031410025962,0.018726740859037326,7
KA_Chikmagalur,0.062303245468050626,0.02121375850601977,7
KA_Chitradurga,0.08913072361884393,0.015128020892850038,0
KA_Dakshina Kannada,0.12229567627435685,0.07546771712730475,9
KA_Davanagere,0.1100282204576609,0.03711361216136206,0
KA_Dharwad,0.10937906441012246,0.05598522771689873,9
KA_Gadag,0.06206251582051075,0.01910775399399836,7
KA_Gulbarga,0.1328587605528361,0.03995907625337167,9
KA_Hassan,0.09834855326539547,0.050687454376374806,0
KA_Haveri,0.09293109144719283,0.022252982346039632,0
KA_Kodagu,0.03262573609256146,0.009676314580727131,2
KA_Kolar,0.09191636537578717,0.019893969138211454,0
KA_Koppal,0.07917703630025817,0.0303087792117675,0
KA_Mandya,0.10480772078981494,0.0259457148090732,0
KA_Mysore,0.16605703863786075,0.1113673939228254,6
KA_Raichur,0.10656413546379867,0.02304761043206113,0
KA_Ramanagara,0.06551756631669592,0.011541976643376537,7
KA_Shimoga,0.09417619752237287,0.04258930786794249,0
KA_Tumakuru,0.13964416860554085,0.04653886353154658,9
KA_Udupi,0.07049517643049785,0.03207825581354745,7
KA_Uttara Kannada,0.07051083611097768,0.02426190547319759,7
KA_Yadgir,0.06726896472544049,0.012396526532891505,7
KL_Alappuzha,0.15149544804373527,0.052865031218147625,9
KL_Ernakulam,0.2100854049822587,0.07114692696866835,6
KL_Idukki,0.06699902863581315,0.007294143394929299,7
KL_Kannur,0.16239483062809207,0.04050808730652024,9
KL_Kasaragod,0.08828880256139895,0.02139242094945639,0
KL_Kollam,0.17342502548258595,0.051201635766610014,9
KL_Kottayam,0.13257817948562614,0.03756605259954473,9
KL_Kozhikode,0.20555205130161672,0.07039618677987577,6
KL_Malappuram,0.25796118976082016,0.07790149444381718,3
KL_Palakkad,0.17041480468950074,0.034578847156178434,9
KL_Pathanamthitta,0.07770691951126894,0.01605411906290095,0
KL_Thrissur,0.19952619013139086,0.07055546484190943,6
KL_Thiruvananthapuram,0.2222665702461885,0.1066533196845496,6
KL_Wayanad,0.05452416832248528,0.011987803327402579,7
LD_Lakshadweep,0.009256432045186764,1e-05,2
MP_Alirajpur,0.02862015869709355,0.0019440101472995386,2
MP_Anuppur,0.02878446399827457,0.0025773540336958573,2
MP_Ashok Nagar,0.03155287134232266,0.001993047525149074,2
MP_Balaghat,0.058439253202121975,0.002897122103101295,7
MP_Barwani,0.05119377926756772,0.003694459584588981,7
MP_Betul,0.05340441559224268,0.007006943733934593,7
MP_Bhind,0.06494265193141724,0.0017660202234819266,7
MP_Bhopal,0.09698931936237044,0.06990407211997349,0
MP_Burhanpur,0.029454569372041082,0.002331916751950244,2
MP_Chhatarpur,0.06111501133421016,0.003861398377848783,7
MP_Chhindwara,0.0694885357955916,0.004991380201670777,7
MP_Damoh,0.04467621126537962,0.006700936626893861,7
MP_Datia,0.03170718969394939,0.0029104683191388736,2
MP_Dewas,0.055774432024114966,0.0040487143259602815,7
MP_Dhar,0.07662274387871884,0.0068598325513608786,7
MP_Dindori,0.024468275474185074,0.0004963968282714363,2
MP_Guna,0.04461147559932432,0.002689300046613898,7
MP_Gwalior,0.07535095743361386,0.02661592808468068,0
MP_Harda,0.02204070513229351,0.0037612093995698977,2
MP_Hoshangabad,0.044406887268258304,0.006805136669939156,7
MP_Indore,0.1279843427139772,0.10084787297134927,6
MP_Jabalpur,0.09212086267053446,0.02896193137176812,0
MP_Jhabua,0.03643417243861834,0.0037195594766597133,2
MP_Katni,0.04830586344211594,0.0027982141393138016,7
MP_Mandla,0.03835026247296458,0.001663555987888375,2
MP_Mandsaur,0.04934591791982985,0.004374212824013443,7
MP_Morena,0.07384850086010866,0.004355592866652136,7
MP_Narsinghpur,0.04049439489762592,0.004630147803236795,7
MP_Neemuch,0.03122726533046995,0.004925644953042968,2
MP_Niwari,0.017853388318622782,0.0005468322650120462,2
MP_Panna,0.035878932778216466,0.0009840320552112602,2
MP_Raisen,0.046140495641396585,0.004781746048320579,7
MP_Rajgarh,0.05623841363669459,0.005517717242117166,7
MP_Ratlam,0.05464037298353111,0.00851900810556519,7
MP_Rewa,0.08605908091082189,0.005354264448703961,0
MP_Sagar,0.08079285966858613,0.012840845722084234,0
MP_Satna,0.07911663326259864,0.005505924252052204,0
MP_Sehore,0.047081801219525814,0.00542971384997281,7
MP_Seoni,0.04757218191054115,0.001863660787754881,7
MP_Shahdol,0.03840876502450083,0.004535965567418532,2
MP_Shajapur,0.054909067099319565,0.0029203283813132577,7
MP_Sheopur,0.02429944207315909,0.002139736778351795,2
MP_Shivpuri,0.05838117458720728,0.0047859741169908035,7
MP_Sidhi,0.03771319497364477,0.002332698349639656,2
MP_Singrauli,0.043130283586928,0.003355516909439189,7
MP_Tikamgarh,0.053972402999193536,0.002800144192711297,7
MP_Ujjain,0.07257728025743239,0.010333025053131377,7
MP_Umaria,0.02430259817256081,0.00213350947269163,2
MP_Vidisha,0.051623354759250485,0.00684516995679706,7
MH_Ahmednagar,0.20259699462969435,0.12785449650302982,6
MH_Akola,0.09508231655542317,0.028822195507213568,0
MH_Amravati,0.1347980435518239,0.04159177166606035,9
MH_Aurangabad,0.1774896053895382,0.11320423047623338,6
MH_Beed,0.12298660370931,0.045183617979999036,9
MH_Bhandara,0.06547820569658211,0.02755614053379416,7
MH_Buldhana,0.12488648855128275,0.0258547526820844,9
MH_Chandrapur,0.10324869956653808,0.04470757779163145,0
MH_Dhule,0.10125309760723866,0.03550552466469943,0
MH_Gadchiroli,0.048456376044645484,0.012335519217898765,7
MH_Gondia,0.06893249331726628,0.021408552169348883,7
MH_Hingoli,0.0630022820409127,0.009655507055024977,7
MH_Jalgaon,0.19860547781632396,0.13766677252227374,6
MH_Jalna,0.0974224479172713,0.031484803875722014,0
MH_Kolhapur,0.19350836510244354,0.13903633762932374,6
MH_Latur,0.12365274506897027,0.060661880539238384,9
MH_Mumbai City,0.3078877698036841,0.865424723315349,4
MH_Mumbai suburban,0.7208427569094457,1e-05,8
MH_Nanded,0.16019249261869709,0.056576192033646326,9
MH_Nandurbar,0.08688018267760178,0.017436313849303612,0
MH_Nagpur,0.2243228786788124,0.30062834869742894,5
MH_Nashik,0.2762909722670387,0.2211255008353679,5
MH_Osmanabad,0.0827142919148771,0.0459484854785575,0
MH_Palghar,0.15715357366119942,0.09965467214500223,6
MH_Parbhani,0.09353362688931627,0.022162534374331137,0
MH_Pune,0.4262938598878361,0.8184911278017151,4
MH_Raigad,0.1327741697256136,0.15128423020181006,6
MH_Ratnagiri,0.07939438256056403,0.031292968550615974,0
MH_Sangli,0.13851830911269328,0.14451846971407098,6
MH_Satara,0.1433952406321258,0.1489830328181598,6
MH_Sindhudurg,0.04425466284888961,0.014702638496427669,7
MH_Solapur,0.19616983708291585,0.14639923758543616,6
MH_Thane,0.6033891988267465,0.5712755242442705,1
MH_Wardha,0.06612013698669622,0.02271157761683444,7
MH_Washim,0.06278158133667816,0.015312305664579768,7
MH_Yavatmal,0.12760506347217654,0.035103556431758234,9
MN_Bishnupur,0.016825390788024763,0.0024344295935162692,2
MN_Chandel,0.007442567622912174,0.0008726451432346269,2
MN_Churachandpur,0.013883309164405269,0.002830713611640141,2
MN_Imphal East,0.03072893090503178,0.00934817387309203,2
MN_Imphal West,0.036640339662175066,0.013346936623179194,2
MN_Jiribam,0.002632430142467734,8.355186633965807e-05,2
MN_Kamjong,0.0020440662754269935,8.165143170072979e-05,2
MN_Pherzawl,0.0021054499338106127,3.268084121757776e-05,2
MN_Senapati,0.019232799367942317,0.00035397302419358284,2
MN_Tamenglong,0.006938591479745753,0.001269090127011559,2
MN_Thoubal,0.029843606229647164,0.004579869368221858,2
MN_Ukhrul,0.009196361796345457,0.0005190042298362561,2
ML_East Garo Hills,0.016595802099876687,0.00030065095688778853,2
ML_East Khasi Hills,0.043481701027656056,0.014459007626350532,7
ML_East Jaintia Hills,0.006280449671543218,0.00011773626772443645,2
ML_North Garo Hills,0.006637101368385191,0.0002454308452791371,2
ML_Ri Bhoi,0.013584830622518505,0.0008206994429390965,2
ML_South Garo Hills,0.00754086309189472,7.24854811910895e-05,2
ML_South West Garo Hills,0.010369488566732908,0.0003161498355131235,2
ML_South West Khasi Hills,0.005978049700527794,3.98911122029762e-05,2
ML_West Jaintia Hills,0.014947435539872876,0.00035657814364079416,2
ML_West Garo Hills,0.032398111412867844,0.002554386071724845,2
ML_West Khasi Hills,0.018314550389711304,0.00021501102429995236,2
MZ_Aizawl,0.02771759478279345,0.0021417980458354816,2
MZ_Champhai,0.008409310057578778,5.058990230746613e-05,2
MZ_Kolasib,0.006084761660602423,8.602049249406569e-05,2
MZ_Lawngtlai,0.008109793455414094,9.032307087100936e-05,2
MZ_Lunglei,0.00991155563925457,9.863086475274918e-05,2
MZ_Mamit,0.005645808784018235,4.738544233641617e-05,2
MZ_Saiha,0.003932726268630097,3.1870221801524045e-05,2
MZ_Serchhip,0.004609428882409284,6.859094955529329e-05,2
NL_Dimapur,0.02605263034378453,0.008363028368374397,2
NL_Kiphire,0.004382172389312525,0.0001064135169577004,2
NL_Kohima,0.01804767393057326,0.004308670977438952,2
NL_Longleng,0.0029373253602623874,2.389429021945864e-05,2
NL_Mokokchung,0.011962213649248793,0.0002106624549010825,2
NL_Mon,0.016037097231302904,0.0005523206459877841,2
NL_Peren,0.009528151268404813,0.0001145829826262936,2
NL_Phek,0.009703352840645968,3.573993232687063e-05,2
NL_Tuensang,0.022940015479654092,0.00025599563126288443,2
NL_Wokha,0.010203597229298134,0.0001064135169577004,2
NL_Zunheboto,0.008894739141936794,6.176706643287784e-05,2
DL_Central Delhi,0.07438172126647967,7.010009800947179e-05,7
DL_East Delhi,0.1467678364220328,3.307870244120263e-05,9
DL_New Delhi,0.017323198813127834,3.268084121757776e-05,2
DL_North Delhi,0.10099232504554843,4.086306829284511e-05,0
DL_North East Delhi,0.2615281274677497,2.746050459527983e-05,3
DL_North West Delhi,0.3749634514545019,9.732813532449257e-05,3
DL_South Delhi,0.25490643234671695,4.3947947339513785e-05,3
DL_South West Delhi,0.20026076258324574,3.462446021548937e-05,9
DL_West Delhi,0.266066433872114,5.737514309892079e-05,3
OR_Angul,0.055013445201817064,0.00964972970161094,7
OR_Boudh (Bauda),0.02056135135410144,0.002703900512488585,2
OR_Bhadrak,0.07438196004761496,0.007009118112971695,7
OR_Balangir,0.07096331218943708,0.008695562509815085,7
OR_Bargarh (Baragarh),0.06468302936349214,0.009775508813146646,7
OR_Balasore,0.10886452848884984,0.016401845929125098,0
OR_Cuttack,0.12172887078466108,0.031068371709477908,9
OR_Debagarh (Deogarh),0.0146011101913195,0.0012335758118469508,2
OR_Dhenkanal,0.05410918774405532,0.0061711374592510705,7
OR_Ganjam,0.14785938630027584,0.036300115343328984,9
OR_Gajapati,0.026308694846871088,0.005599151213177973,2
OR_Jharsuguda,0.0289161767042439,0.006779072866120357,2
OR_Jajpur,0.0885054623001074,0.00840480895281151,0
OR_Jagatsinghpur,0.05883857737507485,0.009056194172117024,7
OR_Khordha,0.10902970191804813,0.06339110165538936,9
OR_Kendujhar (Keonjhar),0.07519285709191129,0.00827915302055601,7
OR_Kalahandi,0.06590378104306699,0.006235058934546368,7
OR_Kandhamal,0.030270582471874807,0.006836266563964447,2
OR_Koraput,0.0567392059634313,0.005488222354378289,7
OR_Kendrapara,0.07051338938627527,0.007854228596245582,7
OR_Malkangiri,0.02644360804618559,0.00580449246234797,2
OR_Mayurbhanj,0.10163244025261582,0.01714386539784997,0
OR_Nabarangpur,0.053941003087786515,0.004559722221358414,7
OR_Nuapada,0.0282331719048297,0.006693180281830136,2
OR_Nayagarh,0.044360669462420274,0.008398424413463293,7
OR_Puri,0.08159495471445162,0.019599468433051992,0
OR_Rayagada,0.040304606931751516,0.009368538850379457,7
OR_Sambalpur,0.04459745330366503,0.012765786611988251,7
OR_Subarnapur (Sonepur),0.03220276681453059,0.004854319153819148,2
OR_Sundargarh,0.08486038901589561,0.02339848921817931,0
PY_Karaikal,0.01983607825981036,0.007308973740283077,2
PY_Mahé,0.00476438844123257,0.0017887583175252078,2
PY_Puducherry,0.08963615081359358,0.06069874916983179,0
PY_Yanam,0.00592140768330874,0.004741737751889799,2
PB_Amritsar,0.1438639081496249,0.04253231392669087,9
PB_Barnala,0.03698704335602648,0.005834575349397611,2
PB_Bathinda,0.07729240599882235,0.020609129101684453,0
PB_Firozpur,0.10591056038639428,0.012207398387704996,0
