District_Key,dist_index,covid_index,clusters
BR_Muzaffarpur,0.13114062172175647,0.010985578034252486,3
BR_Nalanda,0.08163933130781519,0.010230065888987816,3
BR_Nawada,0.06212683353449764,0.004626999636260717,1
BR_Patna,0.15852947109457904,0.06272152157705488,3
BR_Purnia,0.08913154361056562,0.006796628057959698,3
BR_Rohtas,0.07852884138730508,0.008439078727768952,3
BR_Saharsa,0.05590516792599181,0.004195636629130469,1
BR_Samastipur,0.11808023553372332,0.00644313415445209,3
BR_Saran,0.11081724870911894,0.009257905515673992,3
BR_Sheikhpura,0.01992281555642372,0.00280339919704487,1
BR_Sheohar,0.02203683075879696,0.0006101496671934662,1
BR_Sitamarhi,0.0984430024409414,0.0037866103308534967,3
BR_Siwan,0.09535192182347617,0.005544552673021486,3
BR_Supaul,0.06276383968381474,0.004745070980412701,1
BR_Vaishali,0.10176240253246832,0.007467643714327021,3
BR_West Champaran,0.1003023795938171,0.005588299852873378,3
CH_Chandigarh,0.1158143634020662,0.03727356835344391,3
CT_Balod,0.03752623042987648,0.012019116907642971,1
CT_Baloda Bazar,0.057247119793957336,0.015623714132757963,1
CT_Balrampur,0.02669662543093513,0.002893544991470232,1
CT_Bastar,0.05846522881556088,0.01180747954241713,1
CT_Bemetara,0.008594965697875722,0.00701500401433633,1
CT_Bijapur,0.009020417535346454,0.005151290865890723,1
CT_Bilaspur,0.08393317963944577,0.027273292581642555,3
CT_Dantewada,0.02408061990922449,0.0045573528459462425,1
CT_Dhamtari,0.0392622469465641,0.013201173510985242,1
CT_Durg,0.13585004343265064,0.05267496154657702,3
CT_Gariaband,0.025066229099456338,0.0064757083619916,1
CT_Gaurella-Pendra-Marwahi,0.01574685020684627,0.0014358706329322974,1
CT_Janjgir-Champa,0.07342473588396413,0.02884984707129342,3
CT_Jashpur,0.03604144084626629,0.0039499374549330606,1
CT_Kabirdham,0.025648713050533702,0.009196278768057082,1
CT_Kondagaon,0.023249630951712213,0.005371145653662193,1
CT_Korba,0.050409293442055116,0.019239153315469788,1
CT_Koriya,0.02723495397707928,0.006173698125406353,1
CT_Mahasamund,0.04507626170270079,0.013688511600789828,1
CT_Mungeli,0.032908746376229016,0.004544050397425939,1
CT_Narayanpur,0.00518311451428157,0.0009788175470898637,1
CT_Raigarh,0.06197904504312542,0.0358685828145922,1
CT_Raipur,0.155443629863434,0.09169513659258274,0
CT_Rajnandgaon,0.0626299347463959,0.02580391468099397,1
CT_Sukma,0.01005457254731711,0.002981759273806373,1
CT_Surajpur,0.027165412703483643,0.006076635995680744,1
CT_Surguja,0.01893435904385484,0.01101413166591846,1
DN_Daman,0.02272059756453121,0.0006094992209812662,1
DN_Diu,0.005336630463412746,9.090054907199272e-05,1
DN_Dadra and Nagar Haveli,0.03193419612771396,0.0006593103530754367,1
GA_North Goa,0.05352003415271758,0.006438232433926342,1
GA_South Goa,0.04094416867968171,0.0102769865910403,1
GJ_Ahmedabad,0.3600189272015961,0.17057172833897186,0
GJ_Amreli,0.07791801761099401,0.005300286239071159,3
GJ_Anand,0.12144924675176502,0.002950142780959918,3
GJ_Aravalli,0.06001230148135162,0.002572195538999434,1
GJ_Banaskantha,0.14713873114486764,0.006161840566533903,3
GJ_Bharuch,0.08025503771653322,0.003988078805205664,3
GJ_Bhavnagar,0.13840412803409327,0.009553451175501713,3
GJ_Botad,0.038414302394961436,0.0015550322821472704,1
GJ_Chhota Udepur,0.061116501657815785,0.0007926080079111732,1
GJ_Dahod,0.1198552840177073,0.002163048732043154,3
GJ_Dang,0.013538235236963484,6.218920196250902e-05,1
GJ_Devbhoomi Dwarka,0.039405423092831626,0.0011104738408874608,1
GJ_Gandhinagar,0.09978120301337376,0.013795054708436269,3
GJ_Gir Somnath,0.06805152967157843,0.0035942979043968016,1
GJ_Jamnagar,0.10024797262442893,0.009129917738341086,3
GJ_Junagadh,0.13631714283942434,0.006088530512541232,3
GJ_Kheda,0.12694240521408032,0.003235289894129931,3
GJ_Kutch,0.08198937515208979,0.005425256258527804,3
GJ_Mahisagar,0.05880065369325891,0.0017755008471084513,1
GJ_Mehsana,0.11125906327631334,0.007525537894313552,3
GJ_Morbi,0.05158465333602801,0.003575603348225397,1
GJ_Narmada,0.034161811703059465,0.0007050515349735909,1
GJ_Navsari,0.08029312185761875,0.001727203288720644,3
GJ_Panchmahal,0.1279311161133924,0.004398785919443319,3
GJ_Patan,0.0706946012552531,0.007102533785397542,1
GJ_Porbandar,0.03479661735131282,0.0008165203120184647,1
GJ_Rajkot,0.15181708851948508,0.029176199518852006,3
GJ_Sabarkantha,0.12372444378936395,0.002885173103625707,3
GJ_Surat,0.3345635087132777,0.10358915812134464,0
GJ_Surendranagar,0.08496882550304695,0.0030973652716637145,3
GJ_Tapi,0.04543844667005525,0.0012160798911882724,1
GJ_Vadodara,0.18440573909319205,0.035763809232620535,0
GJ_Valsad,0.09839693106498283,0.001704730023531608,3
HR_Ambala,0.06511437743786297,0.019359004836132114,1
HR_Bhiwani,0.07906469994285145,0.013995676255431515,3
HR_Charkhi Dadri,0.028842738585187964,0.0028284208639052268,1
HR_Faridabad,0.11434941034517401,0.06480510144991783,3
HR_Fatehabad,0.05020899988843582,0.011131812832794732,1
HR_Gurgaon,0.08979905139632732,0.06706024911574017,3
HR_Hissar,0.08840967898327301,0.03509545389864832,3
HR_Jhajjar,0.05332940501512037,0.010331688418518623,1
HR_Jind,0.0707299302574579,0.009779917339322826,1
HR_Kaithal,0.05652784027791825,0.006510727004318218,1
HR_Karnal,0.08111711297705619,0.019030990552118363,3
HR_Kurukshetra,0.05529965454381227,0.015354943725793069,1
HR_Mahendragarh,0.05121088475235256,0.005311043735711727,1
HR_Nuh,0.06132443249689766,0.0034435524705984976,1
HR_Palwal,0.06071092108927975,0.004876637391639172,1
HR_Panchkula,0.034669279760210836,0.017848760501016296,1
HR_Panipat,0.0712224364681112,0.01875501714856867,1
HR_Rewari,0.05119566003796474,0.01357744692573998,1
HR_Rohtak,0.06005461784099112,0.020213356574914697,1
HR_Sirsa,0.06437907188435403,0.014464149142912754,1
HR_Sonipat,0.08071332061427756,0.016171116108844308,3
HP_Bilaspur,0.02514685480896457,0.0037601830351642,1
HP_Chamba,0.026872168257406064,0.005401766591913143,1
HP_Hamirpur,0.03021099976712757,0.004989465096757935,1
HP_Kangra,0.08054104073246435,0.017157446832215997,3
HP_Kinnaur,0.003919023816854588,0.0022060429502490787,1
HP_Kullu,0.023135363748911147,0.009062786293281378,1
HP_Lahaul and Spiti,0.0009467668951341627,0.0017851471486775524,1
HP_Mandi,0.05615472945766111,0.015418299725018916,1
HP_Shimla,0.04391714282070719,0.02313732846024312,1
HP_Sirmaur,0.030974586708278625,0.004343035127860515,1
HP_Solan,0.03561788341996098,0.009749197562946982,1
HP_Una,0.03319274313638158,0.00443500917230259,1
JK_Anantnag,0.0658804096053847,0.00963286807957425,1
JK_Badgam,0.04992726819073014,0.013692952296385598,1
JK_Bandipora,0.023173172182609912,0.007985791566031946,1
JK_Baramulla,0.06112430775855208,0.017809084608611997,1
JK_Doda,0.02517004600612306,0.006918373531748717,1
JK_Ganderbal,0.01884406316565966,0.006652594680987974,1
JK_Jammu,0.09310549071541906,0.043074120735404745,3
JK_Kathua,0.03806728516911818,0.0059572315063432975,1
JK_Kishtwar,0.01192018328303016,0.0036885113968763523,1
JK_Kulgam,0.033386066978101966,0.0057820097702629535,1
JK_Kupwara,0.05521758759990883,0.01068376597544661,1
JK_Poonch,0.031349823868490216,0.0035807709292536545,1
JK_Pulwama,0.038578033243816916,0.01065720443825206,1
JK_Rajouri,0.03833391940979351,0.0069698408399948225,1
JK_Ramban,0.018999351241703436,0.003230518339297097,1
JK_Reasi,0.020425787073351367,0.0022305984920014668,1
JK_Samba,0.02262955647003662,0.00479733118147197,1
JK_Shopian,0.021898530158821258,0.004654266949414067,1
JK_Srinagar,0.0810883207837158,0.050936376272226,3
JK_Udhampur,0.03172844406720012,0.0072581335043187326,1
JH_Bokaro,0.07012455274951973,0.009468094399179934,1
JH_Chatra,0.0334443527941168,0.0019181054072312707,1
JH_Deoghar,0.05136546781385843,0.004433025783658892,1
JH_Dhanbad,0.0959874045859853,0.013178567420353992,3
JH_Dumka,0.041733743209456366,0.0019808394290099078,1
JH_East Singhbhum,0.07576177670235949,0.038588937497783,3
JH_Garhwa,0.042258835801881486,0.0028229687427417023,1
JH_Giridih,0.07728756540069727,0.0033833534431926,3
JH_Godda,0.04601175064478413,0.002231323677137895,1
JH_Gumla,0.031214887660261138,0.001480344978775698,1
JH_Jamtara,0.027696577391894992,0.0010983080245422852,1
JH_Khunti,0.01721588990778818,0.0015970382357688882,1
JH_Koderma,0.026137430753875004,0.0047705549943800355,1
JH_Latehar,0.022882977317298072,0.0016472347694027815,1
JH_Lohardaga,0.01585949341540304,0.002056021133413256,1
JH_Pakur,0.031742664061371,0.0006740654283204155,1
JH_Palamu,0.06057630285496229,0.004041529576287302,1
JH_Ramgarh,0.0355678062052659,0.005307463938066741,1
JH_Ranchi,0.08606280282033182,0.038375001663864164,3
JH_Sahibganj,0.04177800626568584,0.001882047486213556,1
JH_Seraikela Kharsawan,0.03568083261063653,0.0032461084427340865,1
JH_Simdega,0.01855217196292049,0.0015607954081526569,1
JH_West Singhbhum,0.04440900354514343,0.0065556857881534,1
KA_Bagalkot,0.10524783952081336,0.02103393766984184,3
KA_Ballari,0.13622003403773744,0.07383146979309982,3
KA_Belgaum,0.2410025405680764,0.04609015536693651,0
KA_Bangalore Rural,0.06381367131307128,0.025332238449615473,1
KA_Bangalore Urban,0.6272688090275319,0.6233160790513385,2
KA_Bidar,0.09716650747035316,0.01706405120191284,3
KA_Bijapur,0.11329907593407228,0.02606669283711056,3
KA_Chamarajanagara,0.05867658194814612,0.01361484263945915,1
KA_Chikkaballapura,0.07424031410025962,0.01872674085903733,3
KA_Chikmagalur,0.06230324546805064,0.02121375850601977,1
KA_Chitradurga,0.08913072361884393,0.015128020892850038,3
KA_Dakshina Kannada,0.12229567627435685,0.07546771712730475,3
KA_Davanagere,0.1100282204576609,0.03711361216136206,3
KA_Dharwad,0.10937906441012246,0.05598522771689873,3
KA_Gadag,0.06206251582051075,0.01910775399399836,1
KA_Gulbarga,0.1328587605528361,0.03995907625337167,3
KA_Hassan,0.09834855326539547,0.050687454376374806,3
KA_Haveri,0.09293109144719283,0.022252982346039632,3
KA_Kodagu,0.03262573609256146,0.009676314580727131,1
KA_Kolar,0.09191636537578717,0.019893969138211454,3
KA_Koppal,0.07917703630025817,0.0303087792117675,3
KA_Mandya,0.10480772078981494,0.0259457148090732,3
KA_Mysore,0.16605703863786075,0.1113673939228254,0
KA_Raichur,0.10656413546379867,0.02304761043206113,3
KA_Ramanagara,0.06551756631669592,0.011541976643376537,1
KA_Shimoga,0.09417619752237287,0.04258930786794249,3
KA_Tumakuru,0.13964416860554085,0.046538863531546584,3
KA_Udupi,0.07049517643049785,0.03207825581354745,3
KA_Uttara Kannada,0.07051083611097768,0.02426190547319759,1
KA_Yadgir,0.06726896472544049,0.012396526532891505,1
KL_Alappuzha,0.15149544804373527,0.052865031218147625,3
KL_Ernakulam,0.2100854049822587,0.07114692696866835,0
KL_Idukki,0.06699902863581315,0.007294143394929299,1
KL_Kannur,0.16239483062809207,0.04050808730652024,3
KL_Kasaragod,0.08828880256139895,0.02139242094945639,3
KL_Kollam,0.17342502548258595,0.05120163576661002,0
KL_Kottayam,0.13257817948562614,0.03756605259954473,3
KL_Kozhikode,0.20555205130161672,0.07039618677987577,0
KL_Malappuram,0.25796118976082016,0.07790149444381718,0
KL_Palakkad,0.17041480468950074,0.034578847156178434,3
KL_Pathanamthitta,0.07770691951126894,0.01605411906290095,3
KL_Thrissur,0.19952619013139086,0.07055546484190943,0
KL_Thiruvananthapuram,0.2222665702461885,0.1066533196845496,0
KL_Wayanad,0.05452416832248528,0.011987803327402579,1
LD_Lakshadweep,0.009256432045186764,1e-05,1
MP_Alirajpur,0.02862015869709355,0.0019440101472995386,1
MP_Anuppur,0.02878446399827457,0.002577354033695857,1
MP_Ashok Nagar,0.03155287134232266,0.001993047525149074,1
MP_Balaghat,0.058439253202121975,0.002897122103101295,1
MP_Barwani,0.05119377926756772,0.003694459584588981,1
MP_Betul,0.05340441559224268,0.007006943733934593,1
MP_Bhind,0.06494265193141724,0.0017660202234819266,1
MP_Bhopal,0.09698931936237044,0.06990407211997349,3
MP_Burhanpur,0.029454569372041082,0.002331916751950244,1
MP_Chhatarpur,0.06111501133421016,0.003861398377848783,1
MP_Chhindwara,0.0694885357955916,0.004991380201670777,1
MP_Damoh,0.04467621126537962,0.006700936626893861,1
MP_Datia,0.03170718969394939,0.0029104683191388736,1
MP_Dewas,0.055774432024114966,0.0040487143259602815,1
MP_Dhar,0.07662274387871884,0.0068598325513608786,3
MP_Dindori,0.024468275474185074,0.0004963968282714363,1
MP_Guna,0.04461147559932432,0.002689300046613898,1
MP_Gwalior,0.07535095743361386,0.02661592808468068,3
MP_Harda,0.02204070513229351,0.0037612093995698977,1
MP_Hoshangabad,0.044406887268258304,0.006805136669939156,1
MP_Indore,0.1279843427139772,0.10084787297134927,3
MP_Jabalpur,0.09212086267053446,0.02896193137176812,3
MP_Jhabua,0.03643417243861834,0.0037195594766597133,1
MP_Katni,0.04830586344211594,0.0027982141393138016,1
MP_Mandla,0.03835026247296458,0.001663555987888375,1
MP_Mandsaur,0.04934591791982985,0.004374212824013443,1
MP_Morena,0.07384850086010866,0.004355592866652136,1
MP_Narsinghpur,0.04049439489762592,0.004630147803236795,1
MP_Neemuch,0.03122726533046995,0.004925644953042968,1
MP_Niwari,0.017853388318622782,0.0005468322650120462,1
MP_Panna,0.035878932778216466,0.0009840320552112602,1
MP_Raisen,0.04614049564139658,0.004781746048320579,1
MP_Rajgarh,0.05623841363669459,0.005517717242117166,1
MP_Ratlam,0.05464037298353111,0.00851900810556519,1
MP_Rewa,0.08605908091082189,0.005354264448703961,3
MP_Sagar,0.08079285966858613,0.012840845722084234,3
MP_Satna,0.07911663326259864,0.0055059242520522035,3
MP_Sehore,0.04708180121952581,0.00542971384997281,1
MP_Seoni,0.04757218191054115,0.001863660787754881,1
MP_Shahdol,0.03840876502450083,0.004535965567418532,1
MP_Shajapur,0.054909067099319565,0.0029203283813132573,1
MP_Sheopur,0.02429944207315909,0.002139736778351795,1
MP_Shivpuri,0.05838117458720728,0.004785974116990804,1
MP_Sidhi,0.03771319497364477,0.002332698349639656,1
MP_Singrauli,0.043130283586928,0.003355516909439189,1
MP_Tikamgarh,0.053972402999193536,0.002800144192711297,1
MP_Ujjain,0.07257728025743239,0.010333025053131377,1
MP_Umaria,0.02430259817256081,0.00213350947269163,1
MP_Vidisha,0.051623354759250485,0.00684516995679706,1
MH_Ahmednagar,0.20259699462969435,0.12785449650302982,0
MH_Akola,0.09508231655542317,0.028822195507213568,3
MH_Amravati,0.1347980435518239,0.04159177166606035,3
MH_Aurangabad,0.1774896053895382,0.11320423047623338,0
MH_Beed,0.12298660370931,0.045183617979999036,3
MH_Bhandara,0.06547820569658211,0.027556140533794158,1
MH_Buldhana,0.12488648855128275,0.0258547526820844,3
MH_Chandrapur,0.10324869956653808,0.04470757779163145,3
MH_Dhule,0.10125309760723866,0.03550552466469943,3
MH_Gadchiroli,0.048456376044645484,0.012335519217898765,1
MH_Gondia,0.06893249331726628,0.021408552169348883,1
MH_Hingoli,0.0630022820409127,0.009655507055024977,1
MH_Jalgaon,0.198605477816324,0.13766677252227374,0
MH_Jalna,0.0974224479172713,0.031484803875722014,3
MH_Kolhapur,0.19350836510244354,0.13903633762932374,0
MH_Latur,0.12365274506897027,0.060661880539238384,3
MH_Mumbai City,0.3078877698036841,0.865424723315349,2
MH_Mumbai suburban,0.7208427569094457,1e-05,4
MH_Nanded,0.16019249261869709,0.056576192033646326,3
MH_Nandurbar,0.08688018267760178,0.017436313849303612,3
MH_Nagpur,0.2243228786788124,0.3006283486974289,0
MH_Nashik,0.2762909722670387,0.2211255008353679,0
MH_Osmanabad,0.0827142919148771,0.0459484854785575,3
MH_Palghar,0.15715357366119942,0.09965467214500223,0
MH_Parbhani,0.09353362688931627,0.022162534374331137,3
MH_Pune,0.4262938598878361,0.8184911278017151,2
MH_Raigad,0.1327741697256136,0.15128423020181006,0
MH_Ratnagiri,0.07939438256056403,0.031292968550615974,3
MH_Sangli,0.13851830911269328,0.14451846971407098,0
MH_Satara,0.1433952406321258,0.1489830328181598,0
MH_Sindhudurg,0.04425466284888961,0.014702638496427669,1
MH_Solapur,0.19616983708291585,0.14639923758543616,0
MH_Thane,0.6033891988267465,0.5712755242442705,2
MH_Wardha,0.06612013698669622,0.02271157761683444,1
MH_Washim,0.06278158133667816,0.015312305664579768,1
MH_Yavatmal,0.12760506347217654,0.035103556431758234,3
MN_Bishnupur,0.016825390788024763,0.0024344295935162692,1
MN_Chandel,0.007442567622912174,0.0008726451432346269,1
MN_Churachandpur,0.013883309164405269,0.002830713611640141,1
MN_Imphal East,0.03072893090503178,0.00934817387309203,1
MN_Imphal West,0.036640339662175066,0.013346936623179194,1
MN_Jiribam,0.002632430142467734,8.355186633965807e-05,1
MN_Kamjong,0.0020440662754269935,8.165143170072979e-05,1
MN_Pherzawl,0.0021054499338106127,3.268084121757776e-05,1
MN_Senapati,0.019232799367942317,0.00035397302419358284,1
MN_Tamenglong,0.006938591479745753,0.0012690901270115589,1
MN_Thoubal,0.029843606229647164,0.004579869368221858,1
MN_Ukhrul,0.009196361796345457,0.0005190042298362561,1
ML_East Garo Hills,0.016595802099876687,0.00030065095688778853,1
ML_East Khasi Hills,0.043481701027656056,0.014459007626350532,1
ML_East Jaintia Hills,0.006280449671543218,0.00011773626772443645,1
ML_North Garo Hills,0.006637101368385191,0.0002454308452791371,1
ML_Ri Bhoi,0.013584830622518505,0.0008206994429390965,1
ML_South Garo Hills,0.00754086309189472,7.24854811910895e-05,1
ML_South West Garo Hills,0.010369488566732908,0.0003161498355131235,1
ML_South West Khasi Hills,0.005978049700527794,3.98911122029762e-05,1
ML_West Jaintia Hills,0.014947435539872876,0.00035657814364079416,1
ML_West Garo Hills,0.032398111412867844,0.002554386071724845,1
ML_West Khasi Hills,0.018314550389711304,0.00021501102429995238,1
MZ_Aizawl,0.02771759478279345,0.0021417980458354816,1
MZ_Champhai,0.008409310057578778,5.058990230746613e-05,1
MZ_Kolasib,0.006084761660602423,8.602049249406569e-05,1
MZ_Lawngtlai,0.008109793455414094,9.032307087100936e-05,1
MZ_Lunglei,0.00991155563925457,9.863086475274918e-05,1
MZ_Mamit,0.005645808784018235,4.738544233641617e-05,1
MZ_Saiha,0.003932726268630097,3.1870221801524045e-05,1
MZ_Serchhip,0.004609428882409284,6.859094955529329e-05,1
NL_Dimapur,0.026052630343784532,0.008363028368374397,1
NL_Kiphire,0.004382172389312525,0.0001064135169577004,1
NL_Kohima,0.01804767393057326,0.004308670977438952,1
NL_Longleng,0.0029373253602623874,2.389429021945864e-05,1
NL_Mokokchung,0.011962213649248793,0.00021066245490108248,1
NL_Mon,0.016037097231302904,0.0005523206459877841,1
NL_Peren,0.009528151268404813,0.0001145829826262936,1
NL_Phek,0.009703352840645968,3.573993232687063e-05,1
NL_Tuensang,0.02294001547965409,0.00025599563126288443,1
NL_Wokha,0.010203597229298134,0.0001064135169577004,1
NL_Zunheboto,0.008894739141936794,6.176706643287784e-05,1
DL_Central Delhi,0.07438172126647967,7.010009800947179e-05,1
DL_East Delhi,0.1467678364220328,3.307870244120263e-05,3
DL_New Delhi,0.017323198813127834,3.268084121757776e-05,1
DL_North Delhi,0.10099232504554843,4.086306829284511e-05,3
DL_North East Delhi,0.2615281274677497,2.746050459527983e-05,0
DL_North West Delhi,0.3749634514545019,9.732813532449257e-05,0
DL_South Delhi,0.2549064323467169,4.3947947339513785e-05,0
DL_South West Delhi,0.20026076258324574,3.462446021548937e-05,3
DL_West Delhi,0.266066433872114,5.737514309892079e-05,0
OR_Angul,0.05501344520181706,0.00964972970161094,1
OR_Boudh (Bauda),0.02056135135410144,0.002703900512488585,1
OR_Bhadrak,0.07438196004761496,0.007009118112971695,1
OR_Balangir,0.07096331218943708,0.008695562509815085,1
OR_Bargarh (Baragarh),0.06468302936349214,0.009775508813146646,1
OR_Balasore,0.10886452848884984,0.016401845929125098,3
OR_Cuttack,0.12172887078466108,0.031068371709477908,3
OR_Debagarh (Deogarh),0.0146011101913195,0.0012335758118469508,1
OR_Dhenkanal,0.05410918774405532,0.006171137459251071,1
OR_Ganjam,0.14785938630027584,0.03630011534332898,3
OR_Gajapati,0.026308694846871088,0.005599151213177973,1
OR_Jharsuguda,0.0289161767042439,0.006779072866120357,1
OR_Jajpur,0.0885054623001074,0.00840480895281151,3
OR_Jagatsinghpur,0.05883857737507485,0.009056194172117024,1
OR_Khordha,0.10902970191804813,0.06339110165538936,3
OR_Kendujhar (Keonjhar),0.07519285709191129,0.00827915302055601,3
OR_Kalahandi,0.06590378104306699,0.006235058934546368,1
OR_Kandhamal,0.030270582471874807,0.006836266563964447,1
OR_Koraput,0.0567392059634313,0.005488222354378289,1
OR_Kendrapara,0.07051338938627527,0.007854228596245582,1
OR_Malkangiri,0.02644360804618559,0.00580449246234797,1
OR_Mayurbhanj,0.10163244025261582,0.01714386539784997,3
OR_Nabarangpur,0.053941003087786515,0.004559722221358414,1
OR_Nuapada,0.0282331719048297,0.006693180281830136,1
OR_Nayagarh,0.044360669462420274,0.008398424413463293,1
OR_Puri,0.08159495471445162,0.019599468433051992,3
OR_Rayagada,0.040304606931751516,0.009368538850379457,1
OR_Sambalpur,0.04459745330366503,0.012765786611988251,1
OR_Subarnapur (Sonepur),0.03220276681453059,0.004854319153819148,1
OR_Sundargarh,0.08486038901589561,0.02339848921817931,3
PY_Karaikal,0.01983607825981036,0.007308973740283077,1
PY_Mahé,0.00476438844123257,0.0017887583175252078,1
PY_Puducherry,0.08963615081359358,0.06069874916983179,3
PY_Yanam,0.0059214076833087395,0.004741737751889799,1
PB_Amritsar,0.1438639081496249,0.04253231392669087,3
PB_Barnala,0.03698704335602648,0.005834575349397611,1
PB_Bathinda,0.07729240599882235,0.020609129101684453,3
PB_Firozpur,0.10591056038639428,0.012207398387704996,3
