state,District_Key,confirmed,active,recovered,deceased,migrated_other,covid_index,density,urbans,full_immunes,elderlies,hh_more_than_4,cold_chain_points,storage_cap_lits,cold_chain_points_access,dist_index,district
Bihar,BR_Madhepura,0.01244083734291971,0.0010300809721878138,0.012743485788408204,0.0014571948998178506,0.0,0.004257784015842756,0.024462433323212813,0.04469528287121773,0.8919351012967047,0.1345126966207785,0.20808005500670151,0.02653976465860482,0.9734602353413951,0.9734602353413951,0.13218623441280125,Madhepura
Bihar,BR_Madhubani,0.01964893553003723,0.001173509968315231,0.020149144373707604,0.0028233151183970854,0.0,0.007448163313352075,0.028022685336234986,0.1007525153442594,0.7573234819465037,0.30227019886013046,0.4678943609037758,0.06263036886207868,0.9373696311379214,0.9373696311379214,0.20956877764421558,Madhubani
Bihar,BR_Munger,0.010748046226017702,0.0013560559633864892,0.010830334706460209,0.004462659380692168,0.0,0.006925667427378458,0.02098759662795514,0.03033742617934127,0.9264129778244315,0.09154521374873183,0.1415341981029824,0.017295931165292242,0.9827040688347077,0.9827040688347077,0.10380779644000657,Munger
Bihar,BR_Muzaffarpur,0.0293661321423619,0.0030511259176196,0.02979902415726373,0.004098360655737705,0.0,0.01097055151683134,0.03301290455889274,0.10758770309535022,0.7409099764781508,0.32272525833905574,0.4995741189453431,0.06703097953974074,0.9329690204602592,0.9329690204602592,0.22195010560754774,Muzaffarpur
Bihar,BR_Nalanda,0.02084200005756013,0.002164473941559204,0.021115217827854395,0.005009107468123861,0.0,0.010217622920178764,0.026745483129768422,0.06452780041324627,0.8443107862110892,0.19386371091797636,0.29999989392938997,0.03930827836131074,0.9606917216386892,0.9606917216386892,0.1640689796418261,Nalanda
Bihar,BR_Nawada,0.010622460486278448,0.0023079029376866208,0.01057524789553381,0.0020036429872495446,0.0,0.00461341722161211,0.01949071393316951,0.04971121629504411,0.8798902162578512,0.14952343520807249,0.2313279251466359,0.029769108311938956,0.9702308916880611,0.9702308916880611,0.1357995751339176,Nawada
Bihar,BR_Patna,0.1212922772619169,0.025582517309272034,0.11961129111917981,0.03242258652094718,0.0,0.0627105202804698,0.03952383402016402,0.13004727439882782,0.6869772521945116,0.3899380231691777,0.6036698381153024,0.08149083534663101,0.918509164653369,0.918509164653369,0.2506843045648912,Patna
Bihar,BR_Purnia,0.02401827272513206,0.0016689919549372173,0.02460502249648577,0.001912568306010929,0.0,0.006777653515724621,0.022220797003767976,0.0735777384559807,0.8225789460682973,0.22094665694461313,0.34194458629563074,0.045134783123624185,0.9548652168763758,0.9548652168763758,0.17158641236951755,Purnia
Bihar,BR_Rohtas,0.017325599344861057,0.00139517296233033,0.01765526374348036,0.004098360655737705,0.0,0.008426538713615069,0.016858657005907753,0.06656254774355022,0.8394246971014916,0.1999529185859456,0.30943054974268003,0.04061828346346042,0.9593817165365396,0.9593817165365396,0.15622422202983818,Rohtas
Bihar,BR_Saharsa,0.017388392214730684,0.0016168359563454293,0.01776652501207592,0.0010018214936247723,0.0,0.004173735144962466,0.024428405911424648,0.04249232494225224,0.8972251186788689,0.12792010002979715,0.1978697759760719,0.025121462698560085,0.9748785373014399,0.9748785373014399,0.12846191444028923,Saharsa
Bihar,BR_Samastipur,0.013353950325607194,0.0013560559633864892,0.013573874768657972,0.0030965391621129326,0.0,0.006430476666014225,0.03210526800793656,0.09575404455711921,0.7693264335238081,0.2873117191551206,0.44472742666862275,0.0594122679526544,0.9405877320473456,0.9405877320473456,0.20807687907184236,Samastipur
Bihar,BR_Saran,0.01805033371793966,0.0033640619091703282,0.01797819279135527,0.004735883424408015,0.0,0.009245770722866944,0.03272798028526803,0.08871287450162389,0.7862345693963055,0.2662402347231972,0.41209298094297003,0.054879042347475954,0.945120957652524,0.945120957652524,0.2004222025889636,Saran
Bihar,BR_Sheikhpura,0.007757535798476749,0.0005737159845096685,0.007994529202012471,0.0010018214936247723,0.0,0.002787770812042772,0.020192841055715123,0.013978866391942311,0.9656951921984258,0.04259040436732163,0.06571547375402714,0.0067640108299492074,0.9932359891700508,0.9932359891700508,0.06541508990716045,Sheikhpura
Bihar,BR_Sheohar,0.0036733828873731387,0.001277821965498807,0.0036390575899181007,9.107468123861566e-05,0.0,0.0005784048543493513,0.03250531761031419,0.014475614022075034,0.9645023398232627,0.044076976893256764,0.06801780183972092,0.007083825442929884,0.9929161745570702,0.9929161745570702,0.07151804696472304,Sheohar
Bihar,BR_Sitamarhi,0.011148350771436569,0.0017602649524728464,0.011256383954496855,0.0012750455373406193,0.0,0.003770232738151326,0.034088902461135516,0.07688716790144401,0.8146319312563675,0.23085049259820664,0.3572831443434596,0.047265450353994105,0.9527345496460059,0.9527345496460059,0.18677844945733396,Sitamarhi
Bihar,BR_Siwan,0.011998670884254426,0.0017733039521207934,0.012097627692658383,0.0025500910746812386,0.0,0.005531519097858639,0.032778761703014005,0.07459542839139607,0.8201351420458896,0.22399220725253308,0.34666138005307384,0.04578998929489921,0.9542100107051008,0.9542100107051008,0.1827344527295358,Siwan
Bihar,BR_Supaul,0.014439743700436148,0.0008344959774686086,0.014854736202245849,0.0015482695810564663,0.0,0.0047282783261602766,0.02026141464118944,0.04997652186456882,0.87925313142935,0.15031739162921864,0.23255756455899607,0.02993991657128886,0.9700600834287112,0.9700600834287112,0.13695920738876724,Supaul
Bihar,BR_Vaishali,0.01387199150203161,0.001369094963034436,0.014078621011554888,0.004007285974499089,0.0011806375442739079,0.0074558055892345945,0.03763180533178961,0.07859048658644001,0.8105417099532193,0.2359478631872731,0.36517769322395544,0.04836207603065653,0.9516379239693434,0.9516379239693434,0.1916774628518478,Vaishali
Bihar,BR_West Champaran,0.015499373379486092,0.0017341869531769523,0.01575296741944413,0.0020036429872495446,0.0,0.005572720231500015,0.01648660959512209,0.08853088355577146,0.786671588757546,0.2656956065787189,0.41124948851228427,0.05476187346657313,0.9452381265334269,0.9452381265334269,0.18152343392126477,West Champaran
Chandigarh,CH_Chandigarh,0.049826142241548466,0.0069106698134119154,0.049508550835544986,0.027868852459016394,0.0,0.037263888776289555,0.20304641694157344,0.2049341608397071,0.899180358341557,0.06137754837604603,0.0877627879290426,0.1111781607505325,0.8888218392494676,0.8888218392494676,0.21303877896141038,Chandigarh
Chhattisgarh,CT_Balod,0.022296701542873137,0.012569595660620918,0.020415085942545767,0.006466302367941712,0.0,0.012007381645636578,0.005118556288130965,0.03804029883833579,0.9359433412162647,0.05853819052111761,0.0777223197322961,0.042909286270326086,0.9570907137296739,0.9570907137296739,0.0857356581846959,Balod
Chhattisgarh,CT_Baloda Bazar,0.022121404781153764,0.0027121119267729784,0.022149133518949694,0.011020036429872496,0.0,0.015613413674410541,0.006010903934101429,0.06031524708350404,0.8987099628947398,0.0926842330060815,0.12324442210221034,0.06922972224988787,0.9307702777501121,0.9307702777501121,0.11331063387766285,Baloda Bazar
Chhattisgarh,CT_Balrampur,0.008265111496589561,0.002620838929237349,0.008094935712696268,0.0010018214936247723,0.0,0.0028775278181954436,0.003431993954052681,0.027473623228000607,0.953605920103997,0.042340166160113685,0.05612777847684365,0.030423532954201,0.969576467045799,0.969576467045799,0.067376375546921,Balrampur
Chhattisgarh,CT_Bastar,0.019588759029745505,0.0024643709334619852,0.019690530851935673,0.007103825136612021,0.0,0.01179640279028068,0.007068414111179358,0.0601716061190241,0.8989500639407259,0.09246404077839462,0.12295087086170466,0.06905999378327034,0.9309400062167297,0.9309400062167297,0.11581302598648689,Bastar
Chhattisgarh,CT_Bemetara,0.0112216091196178,0.0065194998239735055,0.01024960515818096,0.004371584699453552,0.0,0.0070040141869195,0.0014946070300564023,0.008794719555725364,0.9848283803946514,0.013706625406347482,0.017954717162929117,0.008352240897162674,0.9916477591028373,0.9916477591028373,0.030815445247919727,Bemetara
Chhattisgarh,CT_Bijapur,0.010355590789332536,0.0009779249735960257,0.010558965758666166,0.0025500910746812386,0.0,0.005138842247523088,0.0007491100775571693,0.010319312666420728,0.9822799680952322,0.016043727183514548,0.021070445329552122,0.01015372456048129,0.9898462754395188,0.9898462754395188,0.030716517320330438,Bijapur
Chhattisgarh,CT_Bilaspur,0.044352697084579375,0.005685003846504897,0.04441766937492876,0.01675774134790528,0.0,0.02726263057420127,0.007377150738760507,0.09083681369103679,0.8476920649424788,0.13947180344699303,0.18561969069120213,0.10529449470401699,0.894705505295983,0.894705505295983,0.14557391355764532,Bilaspur
Chhattisgarh,CT_Dantewada,0.015083370616599817,0.0007562619795809266,0.015544013329642715,0.001366120218579235,0.0,0.004539349905400657,0.0034122808114146245,0.02444196213399141,0.958673450821173,0.03769282748274977,0.04993213729494737,0.02684127359905723,0.9731587264009428,0.9731587264009428,0.06298121422027259,Dantewada
Chhattisgarh,CT_Dhamtari,0.0191047306578338,0.0077321267912325775,0.018032466580914078,0.009107468123861567,0.0,0.01319074393206017,0.008620158217278904,0.03678676413019141,0.9380386696324654,0.056616603591731166,0.07516053890657559,0.041428089561326785,0.9585719104386732,0.9585719104386732,0.09064124007654925,Dhamtari
Chhattisgarh,CT_Durg,0.05608711464146579,0.02472194333250753,0.051652365523117916,0.049453551912568304,0.0,0.05266599505893626,0.008564918476182305,0.15504093135389244,0.7403725696767898,0.2378925272707188,0.31683016016793863,0.18115910951568115,0.8188408904843189,0.8188408904843189,0.19569685593278802,Durg
Chhattisgarh,CT_Gariaband,0.009976217200536878,0.002333980936982515,0.009834410668056076,0.00418943533697632,0.0,0.006464883360841105,0.002232060614453738,0.0274177473576754,0.9536993186338596,0.0422545120961397,0.056013587994290945,0.030357509129969852,0.9696424908700302,0.9696424908700302,0.06328683177077075,Gariaband
Chhattisgarh,CT_Gaurella-Pendra-Marwahi,0.0024750856206944365,0.003507490905297746,0.0019104373924700544,0.000819672131147541,0.0,0.0014243450092892673,0.0031793395020215244,0.015274135683245357,0.9739978029529789,0.023639147625161137,0.031196348120173592,0.016008422877577505,0.9839915771224225,0.9839915771224225,0.047548019535352246,Gaurella-Pendra-Marwahi
Chhattisgarh,CT_Janjgir-Champa,0.04659230944326272,0.002542604931349667,0.047362022458494114,0.01785063752276867,0.0,0.028839251502429022,0.0092183670637966,0.07497169240710166,0.874211186620338,0.11515160752878865,0.1531970036775496,0.08654801303026605,0.913451986969734,0.913451986969734,0.1355916569050573,Janjgir-Champa
Chhattisgarh,CT_Jashpur,0.008105512952337595,0.004328947883118407,0.007546770438152303,0.001912568306010929,0.0,0.003937302017448237,0.0031891596552586585,0.039243257051543544,0.9339325532330842,0.060382246983279694,0.08018074012123017,0.044330720982017985,0.955669279017982,0.955669279017982,0.08154412050320813,Jashpur
Chhattisgarh,CT_Kabirdham,0.01403682278543938,0.0038465048961443676,0.013676994968819708,0.006010928961748634,0.0,0.009185550860559789,0.0030074933868433026,0.02681408342086746,0.9547083646478322,0.041329134662889955,0.0547799127809554,0.029644210143725508,0.9703557898562745,0.9703557898562745,0.06520973180591363,Kabirdham
