state,District_Key,confirmed,active,recovered,deceased,migrated_other,density,urbans,full_immunes,elderlies,hh_more_than_4,cold_chain_points,storage_cap_lits
Arunachal Pradesh,AR_Tawang,447,29,417,1,0,26.64,1.2739558227382082,0.7387405200000001,0.25550424,57.78242861368817,0.07753496247317576,0.07753496247317576
Arunachal Pradesh,AR_Tirap,584,5,577,2,0,52.72678408128704,2.8564410466308527,1.6563908312000002,0.5728870544,129.5587318808255,0.17384751135351884,0.17384751135351884
Arunachal Pradesh,AR_Upper Dibang Valley,23,0,23,0,0,0.9681428414941396,0.20271072831077633,0.11754774080000001,0.040655609599999996,9.194289141573444,0.012337294929665683,0.012337294929665683
Arunachal Pradesh,AR_Upper Siang,359,1,358,0,0,6.341526826115063,0.9000325731453179,0.5219101944000001,0.1805102928,40.82250497194078,0.05477740321753553,0.05477740321753553
Arunachal Pradesh,AR_Upper Subansiri,440,0,438,2,0,13.157559726962461,2.1221119966152675,1.230568668,0.42561021600000004,96.25199144748598,0.12915508613774954,0.12915508613774954
Arunachal Pradesh,AR_West Kameng,911,22,885,4,0,13.036709242791705,2.219233593672066,1.2868874648000002,0.44508889760000003,100.65710632558256,0.13506605985342227,0.13506605985342227
Arunachal Pradesh,AR_West Siang,1028,4,1021,3,0,14.996572252252252,2.863454817426709,1.6604579712000003,0.5742937344,129.87685335967964,0.17427438051628408,0.17427438051628408
Assam,AS_Baksa,687,233,447,7,0,528.1850478087649,14.94948911103258,53.7721957032,7.1059903592,1119.0266039019684,0.26949352432485424,0.26949352432485424
Assam,AS_Barpeta,1121,85,1024,12,0,580.224123266564,26.53915079155025,95.459343096,12.614942776,1986.557236848573,0.47841964539948184,0.47841964539948184
Assam,AS_Bishwanath,467,82,379,6,0,619.17272,9.600216755040726,34.531262594400005,4.563302946400001,718.6130490698738,0.17306251928630226,0.17306251928630226
Assam,AS_Bongaigaon,1303,463,834,6,0,472.5606542923434,11.483422945310677,41.3050145976,5.458453605600001,859.5782561009112,0.20701096190376214,0.20701096190376214
Assam,AS_Cachar,6216,4681,1498,37,0,509.98064659271006,27.21515704866775,97.89088710960002,12.936271077600002,2037.1588982498586,0.49060596878104823,0.49060596878104823
Assam,AS_Charaideo,113,-3,105,11,0,490.3805575304023,7.389030993480375,26.5777925712,3.5122526672000003,553.0973130485537,0.13320160903084294,0.13320160903084294
Assam,AS_Chirang,280,53,219,8,0,271.281830886076,7.552041150776439,27.1641279312,3.5897368272000003,565.2992486040584,0.13614018314960966,0.13614018314960966
Assam,AS_Darrang,1967,219,1730,18,0,546.1309248242293,14.233451321056034,51.196661256,6.765633736000001,1065.4284287113794,0.25658555495296775,0.25658555495296775
Assam,AS_Dhemaji,765,317,440,8,0,236.37368674698794,10.784955769404217,38.79268033680001,5.126448880800002,807.2953087716417,0.19441973691525424,0.19441973691525424
Assam,AS_Dhubri,1723,497,1215,11,0,763.5231797040169,30.542962387706133,109.8607543488,14.5180878528,2286.257892826386,0.5505961117500594,0.5505961117500594
Assam,AS_Dibrugarh,9486,6975,2409,102,0,436.6920366755398,20.811193300916763,74.85630784319999,9.892253699199998,1557.7976471106128,0.3751621066388717,0.3751621066388717
Assam,AS_Dima Hasao,237,36,199,2,0,48.57697381342062,3.346864988199159,12.0384233736,1.5908764616000002,250.5256824260945,0.060333730096744,0.060333730096744
Assam,AS_Goalpara,658,38,568,10,0,615.1109692982458,15.814477432238409,56.883494085600006,7.517148133600001,1183.7742977064001,0.2850866157977639,0.2850866157977639
Assam,AS_Golaghat,3803,2102,1656,45,0,336.1637601370645,16.593713006274353,59.6863462416,7.8875447696,1242.1030694508154,0.29913384775107993,0.29913384775107993
Assam,AS_Hailakandi,1632,509,1116,7,0,552.4469630746044,10.333276567211842,37.168023984,4.911750704000001,773.4853879155855,0.18627734360943687,0.18627734360943687
Assam,AS_Jorhat,8771,6967,1752,52,0,425.6471553840758,17.10501630830848,61.525466028000004,8.130584268000002,1280.3760828889042,0.308351081051877,0.308351081051877
Assam,AS_Kamrup,4590,2484,2074,32,0,484.8070758620689,23.780705449029124,85.5374212368,11.3037617808,1780.0770219887484,0.42869332020587453,0.42869332020587453
Assam,AS_Kamrup Metropolitan,49851,34335,15370,146,0,2235.384255183413,19.755874947014203,71.0604065496,9.3906257176,1478.8030202820958,0.3561379473270983,0.3561379473270983
Assam,AS_Karbi Anglong,632,69,552,11,0,102.87438757906843,15.129850445648527,54.42094195200001,7.191722112000001,1132.527341636314,0.27274488705414746,0.27274488705414746
Assam,AS_Karimganj,1200,219,955,26,0,748.0963095632947,19.075354562463893,68.61262555680001,9.067151700800002,1427.8634591269658,0.34387024804685845,0.34387024804685845
Assam,AS_Kokrajhar,408,43,353,12,0,315.22623457973793,13.902869856870335,50.00758442160001,6.608497349600001,1040.6831380574226,0.25062618315114965,0.25062618315114965
Assam,AS_Lakhimpur,3006,1847,1135,24,0,508.2108599033817,16.311109820115888,58.66984368960001,7.753214057600001,1220.9491369444934,0.2940393774278719,0.2940393774278719
Assam,AS_Majuli,165,79,80,6,0,211.4114181818182,2.622331861178913,9.432331833600001,1.2464817216000001,196.29159867097826,0.04727261580443714,0.04727261580443714
Assam,AS_Morigaon,638,72,557,9,0,625.077779342723,15.013439249664113,54.002219575199994,7.1363879911999994,1123.8135170814355,0.2706463495560627,0.2706463495560627
Assam,AS_Nagaon,4515,1984,2506,25,0,820.2867846515271,44.29496947880968,159.32569667040002,21.054875102400004,3315.6483741797965,0.7985027010653313,0.7985027010653313
Assam,AS_Nalbari,948,105,828,15,0,848.5133082259662,12.06775166300272,43.4068013496,5.7362045176,903.317502015259,0.21754461989872587,0.21754461989872587
Assam,AS_Sivasagar,529,23,473,33,0,479.4157931034482,18.0291271596413,64.84942373519999,8.5698449512,1349.5493248582743,0.3250099707532469,0.3250099707532469
Assam,AS_South Salmara,51,3,47,1,0,1086.7724788732396,8.700886582427621,31.296439137599997,4.1358213456,651.2947359575468,0.1568503493620255,0.1568503493620255
Assam,AS_Sonitpur,2548,805,1727,16,0,402.2697595792637,30.18783535560451,108.58338894000002,14.349284140000002,2259.6752722608985,0.544194258499204,0.544194258499204
Assam,AS_Tinsukia,3366,1527,1798,41,0,386.39740791556727,20.64191352218624,74.2474211232,9.8117893792,1545.126406341435,0.372110510438614,0.372110510438614
Assam,AS_Udalguri,758,84,666,8,0,552.5293126491647,13.052865930892878,46.950183789600004,6.204462157600001,977.0570837136703,0.23530321445300356,0.23530321445300356
Assam,AS_West Karbi Anglong,39,1,37,1,0,110.03487314662272,4.707231772995571,16.931561088,2.2375041280000003,352.35435442588454,0.08485697878346339,0.08485697878346339
Bihar,BR_Araria,7106,63,7021,22,0,1103.0379639448568,35.24593297827701,129.18846815999999,23.091658560000003,3537.3916551213792,0.20381509577457504,0.20381509577457504
Bihar,BR_Arwal,2241,36,2194,11,0,1221.532,8.802603309206255,32.264569022399996,5.7670968784,883.4566957986717,0.05090242433466627,0.05090242433466627
Bihar,BR_Aurangabad,4958,35,4908,15,0,845.4442070844686,31.54126664890859,115.60959174239999,20.6645163984,3165.5797990813116,0.18239228585212428,0.18239228585212428
Bihar,BR_Banka,3377,87,3271,19,0,747.7219907223326,25.48854193721178,93.42427367520001,16.699024763200004,2558.1094875676595,0.14739146270546663,0.14739146270546663
Bihar,BR_Begusarai,7514,81,7401,32,0,1713.7486197183096,37.10691371792221,136.0096027056,24.310895169600002,3724.165480709138,0.21457650668457132,0.21457650668457132
Bihar,BR_Bhagalpur,9270,159,9036,75,0,1312.5088797197352,38.08482444978583,139.5939819168,24.951581308800005,3822.311648792702,0.22023142776714297,0.22023142776714297
Bihar,BR_Bhojpur,4884,38,4804,42,0,1223.134799838253,34.16520590853292,125.22723170399998,22.383611464,3428.926519006733,0.1975656232081424,0.1975656232081424
Bihar,BR_Buxar,3928,52,3859,17,0,1169.2727931034485,21.448033186809166,78.61441926239999,14.051852718400003,2152.59143971436,0.1240265916876141,0.1240265916876141
Bihar,BR_Darbhanga,3984,40,3912,32,0,1914.5003301141355,49.26004098380232,180.5549945328,32.27311496480001,4943.891200565909,0.28485385752622977,0.28485385752622977
Bihar,BR_East Champaran,8237,84,8103,50,0,1424.0738765432095,63.840932529908386,233.99897754239998,41.82590419840001,6407.274908161748,0.36917013335810805,0.36917013335810805
Bihar,BR_Gaya,7660,209,7392,59,0,978.2792077139412,55.005145643291904,201.61277929440004,36.037066830400015,5520.487805138777,0.3180758198198796,0.3180758198198796
Bihar,BR_Gopalganj,5675,63,5597,15,0,1399.1820678799802,32.12900030573472,117.76383776159999,21.0495748656,3224.566580176654,0.1857909472417884,0.1857909472417884
Bihar,BR_Jamui,3118,26,3082,10,0,630.1254391739271,22.05637783929397,80.8442116704,14.450414646400002,2213.6468045550005,0.12754443936911988,0.12754443936911988
Bihar,BR_Jehanabad,4345,99,4228,18,0,796.7391408540473,14.119674988164611,51.7534656768,9.250619468800002,1417.0945767542341,0.08164921926715084,0.08164921926715084
Bihar,BR_Kaimur,1978,19,1949,10,0,537.9461195361284,20.433899352276697,74.89726992,13.387434720000002,2050.809808180804,0.11816220487337188,0.11816220487337188
Bihar,BR_Katihar,7095,106,6977,12,0,1116.4207094240835,38.53601811038686,141.24776188319998,25.247184491200002,3867.5948504272696,0.22284052536728197,0.22284052536728197
Bihar,BR_Khagaria,3022,27,2983,12,0,1240.4105572005385,20.819479459361055,76.3105536432,13.640050651200003,2089.507829141737,0.1203918818832727,0.1203918818832727
Bihar,BR_Kishanganj,4229,96,4120,13,0,998.0542335456475,21.23834362402949,77.8458348864,13.914472902400002,2131.5463418302993,0.1228140291389873,0.1228140291389873
Bihar,BR_Lakhisarai,3630,82,3539,9,0,905.449393002441,12.569027265420296,46.0698083856,8.2347000496,1261.4667396971354,0.07268235735095341,0.07268235735095341
Bihar,BR_Madhepura,4755,43,4696,16,0,1241.1948606603246,25.052445422730003,91.82582994239999,16.4133125984,2514.3414825582263,0.14486966670361748,0.14486966670361748
Bihar,BR_Madhubani,7510,54,7425,31,0,1421.6969231648102,56.21920990371996,206.06274241920002,36.83247086720001,5642.335077170594,0.3250963354540703,0.3250963354540703
Bihar,BR_Munger,4108,68,3991,49,0,1065.023289640592,17.069747772025973,62.56649718720001,11.183383555200004,1713.1730733587526,0.09870847451101825,0.09870847451101825
Bihar,BR_Muzaffarpur,11224,198,10981,45,0,1674.697232902616,60.01944543843072,219.991912848,39.322225968000005,6023.738556439162,0.34707178918799164,0.34707178918799164
Bihar,BR_Nalanda,7966,130,7781,55,0,1356.9437451146982,36.078951299465196,132.24176684640003,23.63741726240001,3620.9959694049717,0.2086321539304646,0.2086321539304646
Bihar,BR_Nawada,4060,141,3897,22,0,989.1324783306579,27.841209847515024,102.04761083039999,18.2403942064,2794.2305696314484,0.1609961312429617,0.1609961312429617
Bihar,BR_Patna,46359,1926,44077,356,0,2004.7963922548406,72.50654368210728,265.7614231872,47.50324955520001,7276.982644234666,0.4192803792131174,0.4192803792131174
Bihar,BR_Purnia,9180,92,9067,21,0,1127.54560842627,41.110546244526006,150.68429307359997,26.933907457600004,4125.9825158408075,0.2377281351961184,0.2377281351961184
Bihar,BR_Rohtas,6622,71,6506,45,0,855.689198961039,37.210232456671875,136.3883014224,24.378585278400003,3734.5348712568643,0.21517396337968986,0.21517396337968986
Bihar,BR_Saharsa,6646,88,6547,11,0,1239.4696968272622,23.827642343722925,87.33650535359999,15.610872937600002,2391.4164292331548,0.1377870521787962,0.1377870521787962
Bihar,BR_Samastipur,5104,68,5002,34,0,1628.680751807229,53.44015437573209,195.87654797759998,35.0117501216,5363.420405231505,0.3090260141222785,0.3090260141222785
Bihar,BR_Saran,6899,222,6625,52,0,1660.251789473684,49.525396562888645,181.5276140064,32.446964822400005,4970.5231132940635,0.2863883174821949,0.2863883174821949
Bihar,BR_Sheikhpura,2965,8,2946,11,0,1024.7297880986937,7.974696916862122,29.2300073136,5.224687297600001,800.3654306219272,0.046114926703322505,0.046114926703322505
Bihar,BR_Sheohar,1404,62,1341,1,0,1648.9629616252819,8.250879234679575,30.242310508800006,5.405630380800002,828.083948583749,0.04771199396188824,0.04771199396188824
Bihar,BR_Sitamarhi,4261,99,4148,14,0,1729.2495061391544,42.95052662783892,157.4284540896,28.139385513600004,4310.648680232871,0.2483681082755484,0.2483681082755484
Bihar,BR_Siwan,4586,100,4458,28,0,1662.82636863452,41.67636266343357,152.7582048768,27.304606668800005,4182.769614647579,0.2410000567446712,0.2410000567446712
Bihar,BR_Supaul,5519,28,5474,17,0,1028.2064165975103,27.98871474271027,102.5882670096,18.337033233600003,2809.0346205179662,0.16184910126818322,0.16184910126818322
Bihar,BR_Vaishali,5302,69,5188,44,1,1908.8719803536346,43.89753970624713,160.8995827728,28.759828804800005,4405.693863542861,0.2538443588657797,0.2538443588657797
Bihar,BR_West Champaran,5924,97,5805,22,0,836.8266789061006,49.424213027833055,181.1567415456,32.3806736096,4960.368018442072,0.28580320793492103,0.28580320793492103
Chandigarh,CH_Chandigarh,19044,494,18244,306,0,10295.266666666666,114.1422407982636,85.6772092,7.511426559999999,1065.8006124135525,0.5675308139104909,0.5675308139104909
Chhattisgarh,CT_Balod,8522,928,7523,71,0,260.47504394669687,21.35239975819729,54.478641964,7.165824743999999,944.9199699951401,0.2266146087524152,0.2266146087524152
Chhattisgarh,CT_Baloda Bazar,8455,172,8162,121,0,305.7163892165122,33.736851061912,86.0764059688,11.3220230448,1492.9761831999253,0.3580517127119933,0.3580517127119933
Chhattisgarh,CT_Balrampur,3159,165,2983,11,0,174.96761954808198,15.477527318629134,39.489456868,5.194228728,684.9358767697006,0.16426415004802625,0.16426415004802625
Chhattisgarh,CT_Bastar,7487,153,7256,78,0,359.3313488833748,33.656989393537245,85.87264642479998,11.2952216208,1489.4420190713493,0.3572041348782131,0.3572041348782131
Chhattisgarh,CT_Bemetara,4289,464,3777,48,0,76.74357968476356,5.092409005896405,12.992803156,1.7090027760000002,225.35729096244995,0.05404611601257877,0.05404611601257877
Chhattisgarh,CT_Bijapur,3958,39,3891,28,0,38.94745260591283,5.940054034274025,15.155489811199999,1.9934708352,262.86861165012203,0.06304223582309236,0.06304223582309236
Chhattisgarh,CT_Bilaspur,16952,400,16368,184,0,374.98406050189067,50.7062667123419,129.37227575519998,17.0169266592,2243.9334483702473,0.5381493847267265,0.5381493847267265
Chhattisgarh,CT_Dantewada,5765,22,5728,15,0,173.96817824684842,13.791980902319617,35.1889435408,4.6285625567999995,610.3444262928914,0.1463753204086609,0.1463753204086609
Chhattisgarh,CT_Dhamtari,7302,557,6645,100,0,438.0035919172005,20.655458091726853,52.70046077839999,6.931932446399999,914.0778114543051,0.2192179149447404,0.2192179149447404
Chhattisgarh,CT_Durg,21437,1860,19034,543,0,435.20297916178885,86.40254577624863,220.44797818639998,28.9965300144,3823.6213206458556,0.9169966527429939,0.9169966527429939
Chhattisgarh,CT_Gariaband,3813,143,3624,46,0,114.13191413360808,15.446461388083355,39.41019506479999,5.183803060799999,683.5610983611089,0.16393444501365612,0.16393444501365612
Chhattisgarh,CT_Gaurella-Pendra-Marwahi,946,233,704,9,0,162.15823146944084,8.694842224801018,22.184073071999997,2.917972512,384.7778304645743,0.09227900803893595,0.09227900803893595
Chhattisgarh,CT_Janjgir-Champa,17808,159,17453,196,0,468.33232432432436,41.885558362950256,106.8670670912,14.0567137152,1853.5855922402477,0.44453455013422766,0.44453455013422766
Chhattisgarh,CT_Jashpur,3098,296,2781,21,0,162.65610575107297,22.021221846935777,56.1850786888,7.3902801648,974.5177367651369,0.23371286738754865,0.23371286738754865
Chhattisgarh,CT_Kabirdham,5365,259,5040,66,0,153.445764455983,15.110835619308414,38.553877447199994,5.071167691199999,668.7084590815982,0.16037242373551086,0.16037242373551086
Chhattisgarh,CT_Kondagaon,4818,132,4661,25,0,82.77751473806153,14.946951205339378,38.135741761599995,5.0161683936,661.4559882921807,0.1586331062455433,0.1586331062455433
Chhattisgarh,CT_Korba,15360,110,15149,101,0,202.82661466364326,31.183862193931965,79.56269472080001,10.465244836800002,1379.9973053291371,0.3309566517343877,0.3309566517343877
Chhattisgarh,CT_Koriya,4426,186,4204,36,0,111.40945089692914,17.03299484272825,43.4580861224,5.7162406704,753.7708715639458,0.18077244271735426,0.18077244271735426
Chhattisgarh,CT_Mahasamund,7338,530,6701,107,0,240.1945595312827,26.679353955194316,68.06986514,8.953540440000001,1180.656723568214,0.2831499703447852,0.2831499703447852
Chhattisgarh,CT_Mungeli,3746,36,3687,23,0,283.7447941818182,18.135757841503025,46.271682311199996,6.086325835199999,802.5720738416416,0.1924761485463933,0.1924761485463933
Chhattisgarh,CT_Narayanpur,1902,40,1860,2,0,23.480281927710838,3.6236521282041836,9.245407969599999,1.2160907615999998,160.35955204243535,0.03845808989093114,0.03845808989093114
Chhattisgarh,CT_Raigarh,20363,548,19550,265,0,234.99055234861342,38.603088721547095,98.49215418320003,12.955123147200004,1708.3245841011562,0.4096974553836628,0.4096974553836628
Chhattisgarh,CT_Raipur,50615,7029,42889,697,0,345.2665229687381,104.98733812465878,267.865329856,35.233550976000004,4646.064775578073,1.114238437950907,1.114238437950907
Chhattisgarh,CT_Rajnandgaon,17341,1278,15902,161,0,212.07172413793103,39.73751209047043,101.386528832,13.335833472000001,1758.5268708634815,0.4217371750788444,0.4217371750788444
Chhattisgarh,CT_Sukma,3687,50,3627,10,0,49.12845990063875,6.43545483019872,16.4194584,2.1597264,284.7918666716575,0.06829996136286504,0.06829996136286504
Chhattisgarh,CT_Surajpur,5143,440,4673,30,0,108.18201856490349,17.06506873607876,43.539919647999994,5.727004608,755.1902559275583,0.18111284533603422,0.18111284533603422
Chhattisgarh,CT_Surguja,6866,560,6232,74,0,143.26953506891272,10.872067728217766,27.7390593976,3.6486452496,481.1278370520727,0.11538606444523762,0.11538606444523762
Dadra and Nagar Haveli and Daman and Diu,DN_Daman,1401,3,1373,1,24,2952.5607777777777,12.438965373026232,14.753355694400001,0.9141128168,1453.6939773941722,0.07621280747877986,0.07621280747877986
Dadra and Nagar Haveli and Daman and Diu,DN_Diu,312,3,309,0,0,1484.7766153846148,3.3882749281277587,4.0186963872,0.24899703839999998,395.9746417058064,0.020759760722748412,0.020759760722748412
Dadra and Nagar Haveli and Daman and Diu,DN_Dadra and Nagar Haveli,1640,2,1632,1,5,778.4203828920572,22.36395489633721,26.524985915200002,1.6434789544,2613.589279219207,0.13702263314235766,0.13702263314235766
Goa,GA_North Goa,2668,1639,964,65,0,523.8192580645161,56.53658414642724,81.6596508336,10.184722598399997,769.4889208557729,0.2557643634078628,0.2557643634078628
Goa,GA_South Goa,3511,1978,1407,126,0,361.97240284842314,44.244302997472225,63.905069411200024,7.970342732800002,602.1853191442272,0.20015563659213725,0.20015563659213725
Gujarat,GJ_Ahmedabad,55370,2999,50166,2205,0,920.5832548524176,341.4315653308539,439.25040831999996,63.32259536000001,8571.223016889546,3.0411476194176346,3.0411476194176346
Gujarat,GJ_Amreli,3668,217,3419,32,0,248.985024852071,71.69551307215326,92.2360044864,13.296796267200003,1799.8284114600392,0.6385954347572492,0.6385954347572492
Gujarat,GJ_Anand,2131,65,2049,17,0,790.0703303874915,99.01032250125078,127.37640277759998,18.362656604799998,2485.5333873715786,0.8818897757173517,0.8818897757173517
Gujarat,GJ_Aravalli,1102,73,1004,25,0,363.55037364003715,49.81816307961269,64.09087704959998,9.239378260799999,1250.6242228464125,0.44373281042868107,0.44373281042868107
Gujarat,GJ_Banaskantha,4409,-36,4409,36,0,272.7735212154609,147.59803029763057,189.884303792,27.373832116000003,3705.2685310706674,1.3146628608734807,1.3146628608734807
Gujarat,GJ_Bharuch,3682,139,3525,18,0,264.3338540772532,73.45794831019192,94.50337070719999,13.6236611056,1844.072198537593,0.6542935314559105,0.6542935314559105
Gujarat,GJ_Bhavnagar,5620,109,5443,68,0,286.89310909905873,136.3206805015329,175.3760362336,25.2823117928,3422.1644189826106,1.2142149557346904,1.2142149557346904
Gujarat,GJ_Botad,1000,68,922,10,0,284.50762870514825,31.07305763087412,39.975370288,5.762872724000001,780.0512132286323,0.27676924115258533,0.27676924115258533
Gujarat,GJ_Chhota Udepur,844,28,813,3,0,368.2039147358665,50.76953138094592,65.31480874559999,9.415820968799999,1274.5071637046333,0.45220669432979416,0.45220669432979416
Gujarat,GJ_Dahod,2758,155,2596,7,0,649.2950291048874,100.72889580017895,129.58734078079996,18.6813867184,2528.6760739644565,0.8971971919832309,0.8971971919832309
Gujarat,GJ_Dang,144,8,136,0,0,142.9518866213152,10.741391004482729,13.818758614399998,1.9921203112,269.6495203125642,0.0956740940189947,0.0956740940189947
Gujarat,GJ_Devbhoomi Dwarka,1009,57,947,5,0,147.21361857846588,35.64298854171946,45.85456899839999,6.6104214432,894.7737549792059,0.3174738388571154,0.3174738388571154
Gujarat,GJ_Gandhinagar,7742,506,7133,103,0,2377.3120739599385,65.72081593214982,84.54957937279997,12.188716734399998,1649.8409268649414,0.5853785156758052,0.5853785156758052
Gujarat,GJ_Gir Somnath,2245,149,2072,24,0,360.63783271177414,57.66836073698177,74.1901264352,10.695291949600001,1447.693860455264,0.5136549041710445,0.5136549041710445
Gujarat,GJ_Jamnagar,9960,384,9541,35,0,169.97894230088497,102.27173714003587,131.57220028799998,18.967525224,2567.4072240582564,0.9109393551112895,0.9109393551112895
Gujarat,GJ_Junagadh,4695,248,4414,33,0,344.9968991967417,129.89438538368978,167.10863204159998,24.090477976800003,3260.840117950258,1.156975631419828,1.156975631419828
Gujarat,GJ_Kheda,2723,103,2604,16,0,606.5040588374853,108.89384786941555,140.0915205184,20.1956754032,2733.647237189583,0.9699228186368664,0.9699228186368664
Gujarat,GJ_Kutch,3727,252,3442,33,0,50.916237098046075,99.012075084131,127.37865746879997,18.362981642399998,2485.5773838272294,0.8819053860586185,0.8819053860586185
Gujarat,GJ_Mahisagar,1857,97,1753,7,0,442.40875520000003,47.11245931517372,60.6099994624,8.737572915200001,1182.70082988135,0.41963297491962565,0.41963297491962565
Gujarat,GJ_Mehsana,6401,368,5996,37,0,514.0976798905609,96.04755745867712,123.56481683519999,17.8131761496,2411.156784546543,0.8555002828554787,0.8555002828554787
Gujarat,GJ_Morbi,2959,263,2678,18,0,219.2333910901252,45.48800445362414,58.52014447039999,8.4362981992,1141.92087186628,0.40516387616987837,0.40516387616987837
