First principal component,Second principal component,Category,district
0.13797273851674796,-0.04236566734711506,medium,Dungarpur
0.1380968039242697,-0.04245185436079797,medium,Ganganagar
0.1380936363424475,-0.04244965387298026,low,Hanumangarh
0.1379775747322045,-0.04236902701824382,medium,Jhunjhunu
0.13810152997953762,-0.0424551375047313,medium,Jalore
0.13810855505962566,-0.04246001775850846,high,Jodhpur
0.13782233572720703,-0.04226118401417765,medium,Jaipur
0.1382028982595171,-0.042525557048003856,medium,Jaisalmer
0.13806549089952913,-0.042430101511670426,medium,Jhalawar
0.13804134869903506,-0.04241333016334794,low,Karauli
0.13797940507796927,-0.04237029854137522,high,Kota
0.13809184251776424,-0.04244840772068359,medium,Nagaur
0.13810640876848362,-0.042458526751242835,medium,Pali
0.138075851822683,-0.04243729914268995,low,Pratapgarh
0.13801715086208544,-0.042396520164929084,medium,Rajsamand
0.13798716797577068,-0.04237569134983323,medium,Sikar
0.1380192895467441,-0.042398005888045806,low,Sawai Madhopur
0.1380818887394974,-0.042441492929197244,medium,Sirohi
0.1380847227067584,-0.042443461658273125,medium,Tonk
0.13806452497926064,-0.04242943049639663,medium,Udaipur
0.039593341475894106,0.31165748075016547,medium,East Sikkim
0.04646680315375552,0.29751350759921547,low,North Sikkim
0.04237491425438733,0.305918974184495,medium,South Sikkim
0.053919429161916,0.281796063807912,low,West Sikkim
-0.413145621381161,0.27776831034315463,medium,Ariyalur
-0.4135612000283482,0.2780570087262649,high,Chengalpattu
-0.4239263293918881,0.28525756175813155,high,Chennai
-0.41329676043589436,0.2778733051522519,high,Coimbatore
-0.4134184300397985,0.27795782782481593,high,Cuddalore
-0.41320929728942624,0.2778125453679416,medium,Dharmapuri
-0.41322580375179696,0.2778240122443789,medium,Dindigul
-0.41325117565522096,0.2778416378551857,medium,Erode
-0.4132471297674367,0.2778388272168879,medium,Kallakurichi
-0.42271776242077175,0.29739801633853646,high,Kanchipuram
-0.41371718147261527,0.27816536749556137,high,Kanyakumari
-0.41323520551926485,0.27783054355941333,medium,Karur
-0.4132347242643397,0.27783020923636836,medium,Krishnagiri
-0.4152364110429253,0.28136783459194864,medium,Madurai
-0.4133816235659321,0.27793225873081856,medium,Nagapattinam
-0.41318092635414183,0.2777928363593114,high,Nilgiris
-0.4133210455338101,0.2778901757700024,medium,Namakkal
-0.41320312353625815,0.2778082565225704,medium,Perambalur
-0.41312308026215416,0.27755746276728366,medium,Pudukkottai
-0.4132045700437822,0.2778092613970657,medium,Ramanathapuram
-0.41334716100515956,0.2779083179301056,high,Ranipet
-0.41342702986202595,0.2779638020364096,high,Salem
-0.4111871359307509,0.2735775368330479,medium,Sivaganga
-0.4133084341200395,0.2778814147453709,medium,Tenkasi
-0.41330925987815104,0.2778819883913781,medium,Tirupur
-0.41339574530836,0.27794206896585644,medium,Tiruchirappalli
-0.40601388578452213,0.2626641629186201,high,Theni
-0.4132760952030704,0.2778589492190411,high,Tirunelveli
-0.41345578819274,0.2779837801648199,medium,Thanjavur
-0.41323998970437825,0.2778338670855764,high,Thoothukudi
-0.41339877938830094,0.2779441767112354,medium,Tirupattur
-0.41370561407975104,0.2781573317419458,high,Tiruvallur
-0.41334173637734023,0.277904549494718,high,Tiruvarur
-0.41325337212584323,0.27784316372164086,medium,Tiruvannamalai
-0.41350089570034965,0.27801511590500094,high,Vellore
-0.4133603656121601,0.2779174910402172,medium,Viluppuram
-0.41196864006897405,0.27499878821565016,high,Virudhunagar
0.23924455679469142,-0.016455474810683234,high,Dhalai
0.22865938951702425,0.005610268297534551,high,Gomati
0.22863402530921237,0.005627888562275588,medium,Khowai
0.2347707915894868,-0.007199157076930231,medium,North Tripura
0.22854353059879953,0.0056907543441271045,medium,Sipahijala
0.22328138763320024,0.01688546826594623,high,South Tripura
0.2285402185643571,0.005693055181753882,high,Unokoti
0.21697730399922383,0.029462769213092786,high,West Tripura
0.15305236676109413,-0.40361894680632904,medium,Agra
0.15312281474297804,-0.4036678863237968,medium,Aligarh
0.15305269432033114,-0.4036191743584969,medium,Allahabad
0.15310261897281052,-0.4036538565216583,low,Ambedkar Nagar
0.15321990187080528,-0.40373533179293786,low,Amethi
0.15324631791190615,-0.40375368275587986,medium,Amroha
0.15332711387695871,-0.4038098109150872,medium,Auraiya
0.15301878891776793,-0.403595620610091,low,Azamgarh
0.15344853434899466,-0.4038941605182021,low,Bahraich
0.1530566043896291,-0.4036218906450333,medium,Ballia
0.15334507600341266,-0.40382228902699113,low,Balrampur
0.1534985466173029,-0.4039289035472148,medium,Banda
0.153207262998382,-0.40372655169305155,medium,Barabanki
0.15305501328501203,-0.40362078532036516,medium,Bareilly
0.15316517447195874,-0.4036973132092937,medium,Basti
0.15270392071723654,-0.40337688477993827,low,Bhadohi
0.15323617328693667,-0.40374663538507344,low,Bijnor
0.15329475152205396,-0.4037873291066548,low,Budaun
0.15314890406257461,-0.4036860103165355,low,Bulandshahr
0.1532644661216642,-0.40376629013801785,medium,Chandauli
0.1535631074576764,-0.40397375332560026,medium,Chitrakoot
0.15296413321137148,-0.4035576518304841,medium,Deoria
0.15329562254329554,-0.4037879341965116,low,Etah
0.15331306585605844,-0.40380005189366674,medium,Etawah
0.15318039025009314,-0.40370788346013525,medium,Faizabad
0.1532226888837433,-0.4037372679033092,medium,Farrukhabad
0.15335008034388992,-0.4038257654929118,low,Fatehpur
0.15307228112411592,-0.4036327811177018,low,Firozabad
0.15290025137342822,-0.403513273748383,high,Gautam Buddh Nagar
0.15116330226928848,-0.4023066323549812,medium,Ghaziabad
0.15306226717546534,-0.4036258245264439,low,Ghazipur
0.15325732540009154,-0.4037613295492431,low,Gonda
0.1528907340326114,-0.40350666214568415,medium,Gorakhpur
0.15359860923369426,-0.40399841605888376,low,Hamirpur
0.15243582775367018,-0.4031906432450839,medium,Hapur
0.15331766010487338,-0.4038032434729585,low,Hardoi
0.15317977894857032,-0.40370745879500286,low,Hathras
0.1535259689882531,-0.40394795359756736,medium,Jalaun
0.15303883050769904,-0.4036095433047416,low,Jaunpur
0.15350480711116396,-0.40393325265048896,medium,Jhansi
0.1532202835228909,-0.40373559692287364,medium,Kannauj
0.15337623910369785,-0.40384393772507976,low,Kanpur Dehat
0.15281544768150632,-0.4034543614608886,medium,Kanpur Nagar
0.153283453492206,-0.4037794804768672,low,Kasganj
0.15319575384711154,-0.4037185563992961,low,Kaushambi
0.15296299718105422,-0.403556862641439,low,Kushinagar
0.15342294342569657,-0.4038763827564512,low,Lakhimpur Kheri
0.15360749902935983,-0.40400459171216185,medium,Lalitpur
0.1525752695021604,-0.403287512051024,high,Lucknow
0.15317392732923227,-0.40370339373282293,medium,Maharajganj
0.15356420024272674,-0.4039745124725854,low,Mahoba
0.15332698838461867,-0.4038097237367976,medium,Mainpuri
0.15326572973269537,-0.40376716795612533,medium,Mathura
0.15292150622202938,-0.4035280392818529,low,Mau
0.1528692705431147,-0.40349175167144413,medium,Meerut
0.15340416223975697,-0.4038633356520094,low,Mirzapur
0.15292381746559885,-0.40352964487994125,medium,Moradabad
0.15308862752272281,-0.4036441367994228,low,Muzaffarnagar
0.15338409491207855,-0.40384939507759987,medium,Pilibhit
0.15320589346257887,-0.4037256002900508,low,Pratapgarh
0.15328153368171787,-0.40377814680347573,low,Raebareli
0.1531187657870527,-0.40366507355409165,medium,Rampur
0.1531499813943834,-0.4036867587283064,medium,Saharanpur
0.1531731213500743,-0.40370283382705946,low,Sambhal
0.15298611638902213,-0.4035729233269537,low,Sant Kabir Nagar
0.1533355279609853,-0.4038156560961865,medium,Shahjahanpur
0.15297927576517506,-0.40356817121310595,medium,Shamli
0.1533906860782607,-0.4038539738956707,low,Shravasti
0.15315710132194374,-0.4036917048716861,low,Siddharthnagar
0.15325492511732247,-0.40375966209650194,low,Sitapur
0.15358605666986994,-0.40398969591672895,medium,Sonbhadra
0.1532054122783884,-0.40372526601614456,low,Sultanpur
0.15331863963607617,-0.403803923943614,low,Unnao
0.15219227199087088,-0.4030214474613417,medium,Varanasi
-0.09293553812838108,0.0989242270234153,medium,Almora
-0.09287728774935408,0.09888376106022283,medium,Bageshwar
-0.09283684854131044,0.09885566834165926,medium,Chamoli
-0.0928990143207365,0.09889885429485143,medium,Champawat
-0.09316436492702473,0.09908319074118054,high,Dehradun
-0.09333919992537063,0.0992046468883507,medium,Haridwar
-0.09296612515080988,0.09894547552590482,high,Nainital
-0.09288631626144218,0.09889003307843014,medium,Pauri Garhwal
-0.09284833419589014,0.09886364731249561,medium,Pithoragarh
-0.09288544915719085,0.09888943070966782,high,Rudraprayag
-0.09290248819712624,0.0989012675624811,medium,Tehri Garhwal
-0.09317486757685786,0.09909048682832486,medium,Udham Singh Nagar
-0.09283069314951589,0.09885139225175299,high,Uttarkashi
-0.2743536524058444,-0.13858018871942218,medium,Alipurduar
-0.2853317488346407,-0.11559042528763082,medium,Bankura
-0.28240717088315326,-0.122892189757936,medium,Paschim Bardhaman
-0.27460789317070144,-0.13840357017024568,medium,Purba Bardhaman
-0.26522528712653115,-0.15795811000491577,medium,Birbhum
-0.24019120745664752,-0.21048296493411356,medium,Cooch Behar
-0.2781774596151828,-0.1308078347327862,medium,Dakshin Dinajpur
-0.26364076541973547,-0.1611083406623524,high,Darjeeling
-0.2980498106141962,-0.09006669803656292,medium,Hooghly
-0.277542003262282,-0.13446988995748252,medium,Howrah
-0.2647095005252351,-0.158901987313522,medium,Jalpaiguri
-0.2742694109609773,-0.13863871041943887,medium,Jhargram
-0.27418060381134013,-0.13870040386948113,medium,Kalimpong
-0.2919590648555086,-0.12123388964086253,high,Kolkata
-0.25246679142576134,-0.18497383992471322,medium,Maldah
-0.2687293565514398,-0.15113212670318393,low,Murshidabad
-0.280419415840913,-0.12661532535687792,medium,Nadia
-0.2920376938653667,-0.10331952064496952,high,North 24 Parganas
-0.28012253427894895,-0.12652878332222878,medium,Paschim Medinipur
-0.27222735564245387,-0.14343201222875057,medium,Purba Medinipur
-0.29156464194216236,-0.1024770142471845,medium,Purulia
-0.2899141408526871,-0.1062586455794908,medium,South 24 Parganas
-0.25969688798059565,-0.1697037678721327,medium,Uttar Dinajpur
-0.2739633593774202,0.004656923492249068,medium,Adilabad
-0.26691915069811306,-0.010061105708569277,medium,Komaram Bheem
-0.2669360876189951,-0.010049339796854104,medium,Bhadradri Kothagudem
-0.2770908276816285,0.010635720264538503,high,Hyderabad
-0.2670524593930392,-0.009968497474387373,medium,Jagtial
-0.2670151404490817,-0.009994422576297287,medium,Jangaon
-0.266913904060752,-0.010064750495742934,medium,Jayashankar Bhupalpally
-0.2669894495138996,-0.010012269815316593,medium,Jogulamba Gadwal
-0.267015228074197,-0.009994361703994824,medium,Kamareddy
-0.2607589552935311,-0.023254140027908866,high,Karimnagar
-0.2636107145493566,-0.017174092884825836,medium,Khammam
-0.2670160988791038,-0.009993756764423694,medium,Mahabubabad
-0.2661259488312568,-0.011913391767700378,medium,Mahbubnagar
-0.2669709799111195,-0.01002510046601383,medium,Mancherial
-0.27528970453807255,0.007335018727533553,medium,Medak
-0.267173626870975,-0.00988432362377598,medium,Medchal-Malkajgiri
-0.26689026327944904,-0.01008117351310395,high,Mulugu
-0.2506765822436523,-0.04460461854455099,medium,Nalgonda
-0.26699962878401273,-0.010005198376870948,medium,Narayanpet
-0.26692999558494146,-0.010053571872763293,medium,Nagarkurnool
-0.26697109637484184,-0.010025019559815804,medium,Nirmal
-0.2615570020834468,-0.02152861390392989,medium,Nizamabad
-0.2669535217578938,-0.010037228472691947,medium,Peddapalli
-0.26701687325776585,-0.009993218811212758,high,Rajanna Sircilla
-0.2763009282864748,0.007451940432385652,high,Ranga Reddy
-0.267064922074481,-0.009959839772636276,medium,Sangareddy
-0.2670307252995242,-0.00998359593456721,medium,Siddipet
-0.26705422989481575,-0.009967267524283677,medium,Suryapet
-0.2670112523308662,-0.009997123613633401,medium,Vikarabad
-0.2670082767339982,-0.00999919073139897,medium,Wanaparthy
-0.26741163411334357,-0.009718982342395401,high,Warangal Urban
-0.2670565150623725,-0.009965680040943958,medium,Warangal Rural
-0.26699462057899825,-0.01000867752744751,medium,Yadadri Bhuvanagiri
