First principal component,Second principal component,Category,district
0.08246426196998381,0.03832802310518222,medium,Jhunjhunu
0.027334308997505004,0.03559371498236469,medium,Jalore
0.3578447066267142,0.05198620610900029,high,Jodhpur
0.8883431691442145,0.07829760630061541,medium,Jaipur
-0.17895624057134338,0.025362218401401272,medium,Jaisalmer
-0.047267387971369604,0.031893656937697135,medium,Jhalawar
-0.03887214992021447,0.03231003979961831,low,Karauli
0.04876948991654116,0.036656846476966966,high,Kota
0.29079127841142105,0.04866052336221172,medium,Nagaur
0.06445169199792528,0.037434644574422235,medium,Pali
-0.1440046408914695,0.0270957305442078,low,Pratapgarh
-0.09234004810496249,0.029658165447584685,medium,Rajsamand
0.17830787767327466,0.043081627322267856,medium,Sikar
-0.06030822144839621,0.031246864133024414,low,Sawai Madhopur
-0.11391024537048877,0.02858833747905099,medium,Sirohi
-0.0454177708975515,0.03198539332991875,medium,Tonk
0.24774190413506045,0.046525381802689066,medium,Udaipur
-0.23785875456635353,0.03839554125654452,medium,East Sikkim
-0.2892852922879886,0.0223491810048055,low,North Sikkim
-0.2669397042088406,0.029321560874044226,medium,South Sikkim
-0.26919678410506204,0.02861729574681032,low,West Sikkim
-0.13642973956957774,0.04305334744454621,medium,Ariyalur
0.2524397295010724,0.09969153439447545,high,Chengalpattu
1.2320185230047538,0.24236554521677434,high,Chennai
0.4499902480954693,0.12846443659979645,high,Coimbatore
0.26206271080262783,0.10109310550592243,high,Cuddalore
0.02535151335030596,0.06661651600537093,medium,Dharmapuri
0.1673090281072579,0.08729239030058547,medium,Dindigul
0.18848859854470984,0.09037715926643516,medium,Erode
-0.0032395377571181588,0.062452277291575015,medium,Kallakurichi
-0.04719359788260249,0.05605044204195991,high,Kanchipuram
0.10302308914925279,0.0779292509477922,high,Kanyakumari
-0.06655619353715486,0.053230312410442904,medium,Karur
0.1074540671645514,0.07857461547538361,medium,Krishnagiri
0.5617639483733712,0.1447440888634587,medium,Madurai
0.04931820410020778,0.07010722437727826,medium,Nagapattinam
-0.14018312482945944,0.042506673167050646,high,Nilgiris
0.07240982358245532,0.07347048008448975,medium,Namakkal
-0.17695379627836377,0.037151086448518375,medium,Perambalur
0.11499834997812414,0.07967342763314816,medium,Pudukkottai
-0.010293789284320254,0.061424837370039544,medium,Ramanathapuram
-0.037734463381593336,0.05742814914129338,high,Ranipet
0.4515920661587043,0.12869773871822207,high,Salem
-0.009498269950089155,0.06154070342885394,medium,Sivaganga
0.0048118077865662145,0.06362494228682776,medium,Tenkasi
0.23411001545364774,0.09702184223932148,medium,Tirupur
0.2864194000554089,0.10464061650666315,medium,Tiruchirappalli
-0.03053231855810862,0.05847712947376292,high,Theni
0.060352854941206346,0.07171440279309296,high,Tirunelveli
0.21935496430077212,0.09487279374844985,medium,Thanjavur
0.07611728862060502,0.07401046615859036,high,Thoothukudi
-0.05896232550762739,0.05433634657187336,medium,Tirupattur
0.5045596406052911,0.13641237723422517,high,Tiruvallur
-0.025269818030037763,0.05924360386283059,high,Tiruvarur
0.23362343357360443,0.09695097240334744,medium,Tiruvannamalai
0.04935550080612158,0.0701126565800357,high,Vellore
0.15257057722233233,0.08514575961094112,medium,Viluppuram
0.12029836280000414,0.08044536562498913,high,Virudhunagar
-0.23209481089685768,0.03517041822839988,high,Dhalai
-0.2217265044445656,0.03762304843394558,high,Gomati
-0.24100454597781262,0.033062814109683904,medium,Khowai
-0.22541070464148907,0.03675154827836767,medium,North Tripura
-0.21338589922865497,0.039596024481596256,medium,Sipahijala
-0.22227784900132724,0.03749262749010108,high,South Tripura
-0.24981901519955063,0.030977745197170392,high,Unokoti
-0.1370849896823808,0.057645058460759936,high,West Tripura
0.25062173825310796,-0.2401262786488422,medium,Agra
0.1619829296009544,-0.19824150468922175,medium,Aligarh
0.44860223183646586,-0.3336786215587618,medium,Allahabad
0.0021019624172640234,-0.1226924503555401,low,Ambedkar Nagar
0.02106314247852845,-0.13165223617565813,low,Amethi
-0.06810478272672124,-0.0895174371134701,medium,Amroha
-0.12659397849794368,-0.06187935418783592,medium,Auraiya
0.2801765338525485,-0.2540918988092309,low,Azamgarh
0.0002876694022633077,-0.12183513679294429,low,Bahraich
0.1055345940512362,-0.1715677958381122,medium,Ballia
-0.029199043190463833,-0.10790168810902338,low,Balrampur
-0.07302356054140524,-0.08719315162206498,medium,Banda
0.10984037403935913,-0.1736024195459976,medium,Barabanki
0.26122300215852073,-0.24513572709604567,medium,Bareilly
0.009919220648518202,-0.12638636387918611,medium,Basti
-0.10378479203513317,-0.0726574505287601,low,Bhadohi
0.16324265329975968,-0.1988367658753586,low,Bijnor
0.16685895178895455,-0.2005455867303957,low,Budaun
0.13999801143673507,-0.1878529024298805,low,Bulandshahr
-0.05381838502698309,-0.09626823337810644,medium,Chandauli
-0.1744478061688618,-0.03926683507146653,medium,Chitrakoot
0.08986108345412747,-0.16416154277022801,medium,Deoria
-0.07783689119467838,-0.08491869340820946,low,Etah
-0.10065560677076743,-0.07413609424553291,medium,Etawah
0.010836397801574915,-0.12681976047285498,medium,Faizabad
-0.06198533663894481,-0.09240907814567811,medium,Farrukhabad
0.03143846609278508,-0.13655492034920602,low,Fatehpur
0.01439602314337653,-0.12850180138799622,low,Firozabad
-0.08867475295215113,-0.07979744463670614,high,Gautam Buddh Nagar
0.2858116251430236,-0.25675466615157644,medium,Ghaziabad
0.15557309632432242,-0.19521264608887484,low,Ghazipur
0.13158217443190698,-0.1838761406029979,low,Gonda
0.2575782417125597,-0.24341345702340597,medium,Gorakhpur
-0.16022999300811508,-0.04598522286901648,low,Hamirpur
-0.13086653197266135,-0.05986043110842933,medium,Hapur
0.21433424797319073,-0.22297923717741633,low,Hardoi
-0.10234602131314748,-0.0733373173657184,low,Hathras
-0.08917578369768968,-0.07956069100877713,medium,Jalaun
0.262568111727624,-0.24577133593499012,low,Jaunpur
-0.04779473160426961,-0.09911460920217184,medium,Jhansi
-0.09076977865965956,-0.07880747557537836,medium,Kannauj
-0.0735813898174065,-0.08692955880658546,low,Kanpur Dehat
0.2747150981132671,-0.2515111894685572,medium,Kanpur Nagar
-0.11833512109607221,-0.0657819379511131,low,Kasganj
-0.09843018267102668,-0.07518768086768307,low,Kaushambi
0.14781226047432242,-0.19154539400981527,low,Kushinagar
0.20458621585541298,-0.21837296902001685,low,Lakhimpur Kheri
-0.14593870536866826,-0.052738329792183625,medium,Lalitpur
0.27665903722208335,-0.2524297651060476,high,Lucknow
0.035526957221544066,-0.13848686787160563,medium,Maharajganj
-0.18881306981928656,-0.032478772032063584,low,Mahoba
-0.0670486811327094,-0.09001648010847663,medium,Mainpuri
0.020054937217048124,-0.13117582578472292,medium,Mathura
-0.022164551461811476,-0.11122571852477134,low,Mau
0.13359068582149206,-0.18482522878262622,medium,Meerut
0.014116669664632904,-0.1283697976134653,low,Mirzapur
0.29981515863807345,-0.2633717997073521,medium,Moradabad
0.22025546342816021,-0.22577720766764336,low,Muzaffarnagar
-0.04322201106127889,-0.10127537116677916,medium,Pilibhit
0.09927923271617149,-0.16861193034827782,low,Pratapgarh
0.12814893522411502,-0.18225382132373064,low,Raebareli
-0.005836165092944033,-0.11894142209282403,medium,Rampur
0.13570000519891826,-0.18582195207658259,medium,Saharanpur
-0.020678762088780472,-0.11192780323221849,low,Sambhal
-0.08371133876474146,-0.082142822293162,low,Sant Kabir Nagar
0.07779158380540716,-0.15845830428722651,medium,Shahjahanpur
-0.13881531704377295,-0.056104366795069166,medium,Shamli
-0.15890168477031846,-0.04661289252223966,low,Shravasti
0.02151339308093808,-0.13186499450345918,low,Siddharthnagar
0.2623642388566918,-0.24567499924855063,low,Sitapur
-0.06511552496786621,-0.09092996044766816,medium,Sonbhadra
0.17666190169115334,-0.2051778053605262,low,Sultanpur
0.09136041419865948,-0.16487002622437585,low,Unnao
0.1630292513155488,-0.19873592636716655,medium,Varanasi
-0.17592435440984236,0.028374191430256337,medium,Almora
-0.24737866478476644,0.023164207883298114,medium,Bageshwar
-0.22147303122112622,0.025053078182821136,medium,Chamoli
-0.2474822683743646,0.02315665378342113,medium,Champawat
0.03653858555178452,0.04386560707376819,high,Dehradun
0.08162469700303392,0.04715299306384796,medium,Haridwar
-0.11017041220469535,0.03316854120760276,high,Nainital
-0.16317617938499995,0.02930370543416562,medium,Pauri Garhwal
-0.202749593168773,0.026418269501349147,medium,Pithoragarh
-0.25191413392711864,0.022833510973826795,high,Rudraprayag
-0.17701327747156187,0.028294794243358956,medium,Tehri Garhwal
0.026633490365686845,0.04314339195924471,medium,Udham Singh Nagar
-0.23359524322462494,0.02416920533093044,high,Uttarkashi
-0.025203795353638557,-0.04400591854014936,medium,Alipurduar
0.27982229039063916,-0.11476142599598338,medium,Bankura
0.16493057696792082,-0.0881105201698177,medium,Paschim Bardhaman
0.4791589571580668,-0.16100064182327573,medium,Purba Bardhaman
0.26471729886938805,-0.11125759012701385,medium,Birbhum
0.15539981872687234,-0.08589971372636612,medium,Cooch Behar
-0.029879659243008123,-0.04292127975760234,medium,Dakshin Dinajpur
-0.002357063382717033,-0.04930557056946866,high,Darjeeling
0.589320920613362,-0.18655440915957214,medium,Hooghly
0.48014113146432064,-0.161228472309575,medium,Howrah
0.3237970297235202,-0.12496204535987784,medium,Jalpaiguri
-0.11583728326836096,-0.02298208245003002,medium,Jhargram
-0.2581779214357033,0.010036025035901657,medium,Kalimpong
0.4230445691365235,-0.1479840436187323,high,Kolkata
0.34443378907838873,-0.12974906013874438,medium,Maldah
0.8437984872101536,-0.24558440758330383,low,Murshidabad
0.5327162497085135,-0.17342408227467493,medium,Nadia
1.323211181313241,-0.35679157981338855,high,North 24 Parganas
0.520772842856345,-0.1706536247562149,medium,Paschim Medinipur
0.4118970676999038,-0.1453982086430512,medium,Purba Medinipur
0.17231924296586718,-0.08982443526278663,medium,Purulia
1.012815146823471,-0.28479042988218384,medium,South 24 Parganas
0.1840429233027488,-0.09254392382541886,medium,Uttar Dinajpur
-0.17699357128827725,0.014261064184571452,medium,Adilabad
-0.21013402846161777,0.015667826883926535,medium,Komaram Bheem
-0.0747392919091989,0.009920523396991785,medium,Bhadradri Kothagudem
0.29201845288891304,-0.005647792766631351,high,Hyderabad
-0.12989364659646158,0.012261743026980982,medium,Jagtial
-0.19870114819834583,0.015182518265024873,medium,Jangaon
-0.17642640624864903,0.014236988879334903,medium,Jayashankar Bhupalpally
-0.1845410707157782,0.014581444214710377,medium,Jogulamba Gadwal
-0.13174512726591675,0.012340335604347791,medium,Kamareddy
-0.12429081108093268,0.012023911063087377,high,Karimnagar
-0.058122814917633076,0.009215178871894792,medium,Khammam
-0.1664880616374565,0.013815121057197281,medium,Mahabubabad
-0.07245707470435282,0.00982364669976305,medium,Mahbubnagar
-0.16016138281265313,0.013546563030523682,medium,Mancherial
-0.1669586112709393,0.013835095183357217,medium,Medak
0.1376072989276209,0.0009067291164240799,medium,Medchal-Malkajgiri
-0.24808758029954336,0.017278898232591707,high,Mulugu
-0.018694119152129717,0.007541489876084868,medium,Nalgonda
-0.20137531848957946,0.015296032782877004,medium,Narayanpet
-0.14535657339245062,0.012918121076495495,medium,Nagarkurnool
-0.1769141167002749,0.014257691456485363,medium,Nirmal
-0.0353351361136401,0.008247876086098307,medium,Nizamabad
-0.1621700565762988,0.0136318282189636,medium,Peddapalli
-0.20493670307880946,0.015447208216938822,high,Rajanna Sircilla
0.13924238168029204,0.0008373223060477165,high,Ranga Reddy
-0.03650207174736851,0.008297410753453385,medium,Sangareddy
-0.12818408589304955,0.012189174739305777,medium,Siddipet
-0.10996204275601873,0.011415676339536107,medium,Suryapet
-0.1474258248441413,0.013005957696931941,medium,Vikarabad
-0.1696828911511507,0.013950736778101668,medium,Wanaparthy
-0.10375892182184548,0.011152363159994225,high,Warangal Urban
-0.17570565188664036,0.014206393937733229,medium,Warangal Rural
-0.17398819720688255,0.014133490562602359,medium,Yadadri Bhuvanagiri
